,Year,Survey,Treatment,real_p0,real_p1,Global,glo_Alpha,glo_Beta,glo_mu,glo_phi,glo_p0,glo_p1,glo_KS,glo_p value,glo_AIC,glo_BIC
0,2023,3rd,CK,0.20270270270270271,0.0,True,1.103181710313479,43.04676434320777,0.024987158738000153,44.14994605352125,0.2027015650060438,3.059128306845667e-07,0.1891880514925303,1.0,-235.2624106501366,-226.0461502773199
1,2023,3rd,1-Windward-focus-once,0.16279069767441862,0.0,True,0.49849125363733204,6.035855120337743,0.07628785269521642,6.534346373975075,0.16279154666973042,3.0593064569700885e-07,0.20671706886239483,0.0318,-80.33111247757076,-73.28631201479651
2,2023,3rd,1-Windward-focus-twice,0.01694915254237288,0.0,True,0.5224386173205395,2.1371936990161564,0.1964326475172824,2.659632316336696,0.016950064610946634,3.0591361029613234e-07,0.13547916148256822,0.1658,-70.03388481856159,-61.72373504293871
3,2023,3rd,2V-foci-once,0.034482758620689655,0.0,True,0.7950918011711287,4.778597865541221,0.1426508917279054,5.57368966671235,0.034483238130893185,3.0594194743368984e-07,0.11735989037723438,0.2922,-82.31354948917001,-74.07177744698434
4,2023,3rd,2V-foci-twice,0.0,0.0,True,0.6984732467026479,3.005674279698415,0.18856518044282164,3.704147526401063,3.060416401447809e-07,3.059025046977007e-07,0.12698963921451212,0.2116,-75.19837189270822,-66.88822211708535
