,Simulation,Model,rank_loo,elpd_loo,p_loo,se_d_loo,delta_elpd,AIC,BIC,Predictive Equivalent
0,0,exponential,1,887.8486183238062,9.290399655670853,9.785099010383036,-50.076233072723426,14.088746784364051,51.117863077565985,False
1,0,gaussian,2,859.782963360947,9.19295653750055,10.93473838228743,-78.14188803558272,14.059682357801705,50.75179895522276,False
2,0,power_law,0,937.9248513965297,15.595760854422224,0.0,0.0,25.259232586163634,85.1753381220426,True
3,1,exponential,1,809.3858350125297,9.652670874030036,8.900424892186088,-58.31797267445211,15.203055032806223,53.68642866538057,False
4,1,gaussian,2,778.666714111165,9.826108373563784,10.00436284521985,-89.03709357581681,15.703781548703384,54.885524656921056,False
5,1,power_law,0,867.7038076869818,14.992681897084367,0.0,0.0,24.534894904830118,82.30200513556032,True
6,2,exponential,1,937.3071475060899,9.178655606123584,9.366131954468468,-57.877228859944694,13.644549377835368,50.27408686291348,False
7,2,gaussian,2,911.0302046283716,8.932885349580943,11.217968183644333,-84.15417173766298,13.2820651741517,48.9246506738085,False
8,2,power_law,0,995.1843763660346,12.440349509690463,0.0,0.0,19.285693655240134,67.79679541192955,True
9,3,exponential,1,849.5247420079413,8.687791693704298,8.42392995890467,-44.28594131904083,13.073392776180402,47.68853077765911,False
10,3,gaussian,2,823.0779600035013,9.182517270270068,10.152421526595713,-70.73272332348085,14.197014198295712,50.80056202468202,False
11,3,power_law,0,893.8106833269821,12.106196757686348,0.0,0.0,19.114968620284678,66.2785641212755,True
12,4,exponential,1,812.0803215994462,8.581883045186828,10.530646917102498,-65.83124498101358,13.055165560222822,47.2622898494945,False
13,4,gaussian,2,784.8472881569165,8.337199169014752,11.693422813085647,-93.06427842354321,12.700951609869033,45.92841793787559,False
14,4,power_law,0,877.9115665804597,13.2233456952506,0.0,0.0,20.981974408064566,71.73150355966166,True
15,5,exponential,1,725.8494155786279,9.957019110878946,10.861427795642834,-59.74148346889183,16.221855526724738,55.917617883222235,False
16,5,gaussian,2,700.9974646256808,10.141983825759894,11.905400802625072,-84.59343442183899,16.72093613561811,57.16989929834699,False
17,5,power_law,0,785.5908990475198,14.132739285426396,0.0,0.0,23.000023552750445,76.87910311586212,True
18,6,exponential,1,1046.3182847421654,8.893637120532276,9.325228000919088,-52.7553421061898,12.521149975709218,47.9814543148327,False
19,6,gaussian,2,1017.7111259380395,9.24875934164902,11.061103532202612,-81.3625009103157,13.37402338759214,50.258949395926116,False
20,6,power_law,0,1099.0736268483552,15.846096999877773,0.0,0.0,25.002804176842357,86.0031102939684,True
21,7,exponential,1,1082.0556569156472,8.185596614296628,9.370325394953971,-56.043225642478546,10.891302094579624,43.441268866804634,False
22,7,gaussian,2,1055.2743279384692,8.853891282715267,10.7237780953475,-82.82455461965651,12.335812420341018,47.513991328493155,False
23,7,power_law,0,1138.0988825581258,13.961418447481037,0.0,0.0,20.972444340561356,74.28595894906421,True
24,8,exponential,1,976.1704478285706,9.298281874501981,9.477821919755655,-47.11244295447591,13.678710170557684,50.76226149729906,False
25,8,gaussian,2,949.082084364045,9.47141190671266,10.818531830676289,-74.20080641900142,14.15249260632142,51.91641463011238,False
26,8,power_law,0,1023.2828907830465,13.649137722481328,0.0,0.0,21.257440622806207,73.99979076712478,True
27,9,exponential,1,939.2769895683354,8.693773383832877,9.8241977571725,-57.18814440641313,12.660681290978278,47.33884945596978,False
28,9,gaussian,2,911.8824953989459,9.901006233320004,10.985449373159057,-84.58263857580255,15.16405212776731,54.58596444808415,False
