,Simulation,Model,rank_loo,elpd_loo,p_loo,se_d_loo,delta_elpd,AIC,BIC,Predictive Equivalent
0,0,exponential,1,339.9902322796895,17.204413709754874,5.177385925770405,-24.068749651256326,32.35232358750243,100.6729516512722,False
1,0,gaussian,2,321.81150667272993,16.492477240400717,7.032532636936346,-42.2474752582159,31.108047825844984,96.7496180502899,False
2,0,power_law,0,364.05898193094583,19.64588947902223,0.0,0.0,36.55706044968902,113.56476494548654,True
3,1,exponential,1,343.19015651067,16.2067007660998,4.229316827292794,-10.535124605295834,30.274604029165413,94.45500200008394,False
4,1,gaussian,2,331.91413637432674,14.44564935063687,6.002578146818465,-21.81114474163911,27.013097699889702,84.5301436993364,False
5,1,power_law,0,353.72528111596586,18.812317904718157,0.0,0.0,34.886788838850556,108.43908673306862,True
6,2,exponential,1,407.9652356897855,17.405551301712023,5.212107523464404,-24.487936853908934,32.44963078158555,101.63432031637211,False
7,2,gaussian,2,392.3195418545895,15.69380605384481,6.5439019507890075,-40.13363068910496,29.289616549677607,91.97217614164278,False
8,2,power_law,0,432.45317254369445,19.38643539455586,0.0,0.0,35.702328721560235,111.66644558526288,True
9,3,exponential,1,327.56446707143186,15.835318360507529,5.694289102829023,-21.73859769101739,29.72712481319673,92.6528189876294,False
10,3,gaussian,2,313.00862335353406,14.10713044118529,8.097333054345714,-36.29444140891519,26.536123902032497,82.90806559572836,False
11,3,power_law,0,349.30306476244925,16.747304998843163,0.0,0.0,31.0110926602864,96.73448689988766,True
12,4,exponential,1,341.1133376328132,16.498181706073865,4.838611484388362,-19.920606757650717,30.903380536168683,96.32524081315643,False
13,4,gaussian,2,329.08739832079283,15.159412298159225,6.354359906034868,-31.946546069671115,28.503445284774735,88.98508511277896,False
14,4,power_law,0,361.03394439046394,20.007960572650518,0.0,0.0,37.55829080206982,116.54491044320226,True
15,5,exponential,1,356.41957389954933,18.76503756290691,5.0251575051958035,-17.09757568336221,35.25087275762622,109.55554523664071,False
16,5,gaussian,2,343.4012814845672,17.910214336109334,7.023330361967629,-30.115868098344322,33.914060217330224,105.40307613738504,False
17,5,power_law,0,373.51714958291154,21.49170756113915,0.0,0.0,39.95969161549826,123.89671309508095,True
18,6,exponential,1,344.20113928602905,17.677735583933156,4.505823653284755,-17.006429563698248,33.08122403375712,102.90888884885145,False
19,6,gaussian,2,332.42453531938236,14.900389034881641,6.436655225113012,-28.783033530344937,27.96847232915135,87.4087136904782,False
20,6,power_law,0,361.2075688497273,21.284801843472906,0.0,0.0,39.26146926142727,121.67710577768858,True
21,7,exponential,1,447.6255261846974,17.971006071970237,4.702366635197728,-17.476926950417408,33.294708188922755,104.56822624472072,False
22,7,gaussian,2,435.36126765816977,14.480558219703084,6.483729566617046,-29.74118547694502,26.654282517748534,84.4682898754545,False
23,7,power_law,0,465.1024531351148,22.644954399645712,0.0,0.0,41.43979559097253,129.25283425560656,True
24,8,exponential,1,327.84368132495877,18.949459244408615,5.555990513303368,-18.163736306914984,35.75662290053017,110.79580231802606,False
25,8,gaussian,2,311.19900344872167,17.069785119705898,7.69238560501216,-34.80841418315208,32.3964585562115,100.5202057762585,False
26,8,power_law,0,346.00741763187375,22.171938700092085,0.0,0.0,41.259556598315,127.53770852629579,True
