,Simulation,Model,rank_loo,elpd_loo,p_loo,se_d_loo,delta_elpd,AIC,BIC,Predictive Equivalent
0,0,exponential,1,4488.4580168154735,8.961281293733009,20.034547864335703,-272.77880884346996,13.433808217880632,63.629667229768884,False
1,0,gaussian,2,4390.652848085204,8.284453812239917,22.924811603638894,-370.5839775737395,12.176278071305038,58.574833044573005,False
2,0,power_law,0,4761.236825658943,14.604309914358964,0.0,0.0,24.36835769908189,105.96798934790019,True
3,1,exponential,1,4715.067012717591,9.103430520012807,21.31836265082001,-253.5666587884025,13.489474688134615,64.47507469144223,False
4,1,gaussian,2,4620.093008338512,8.105522805445617,23.848170000340595,-348.5406631674814,11.587061896478176,56.976205984244444,False
5,1,power_law,0,4968.633671505993,12.974838601076954,0.0,0.0,20.934739789396104,93.49282747116756,True
6,2,exponential,1,4738.86131777843,9.167011469492536,22.06490494289857,-270.47777966466856,13.592102898051849,64.93183571621559,False
7,2,gaussian,2,4639.673664561757,8.642430387151762,24.714330771174854,-369.665432881342,12.641539971478558,61.040264106229536,False
8,2,power_law,0,5009.339097443099,14.169646878176536,0.0,0.0,23.25170016592685,102.41623957727134,True
9,3,exponential,1,4944.394027926899,8.84613277041808,21.854924483719653,-261.7540931547437,12.746092542288197,62.289952681028936,False
10,3,gaussian,2,4845.344817962379,8.272368436030774,24.558927337764125,-360.80330311926355,11.696134658278847,58.020859435330756,False
11,3,power_law,0,5206.148121081643,13.49038338165974,0.0,0.0,21.694463691742772,97.04563597035482,True
12,4,exponential,1,4697.50413110877,9.133157291332282,21.656395387335724,-275.57850067977597,13.566534263622056,64.71894117448687,False
13,4,gaussian,2,4603.218450866909,8.886559100372324,24.138979991548286,-369.86418092163694,13.166024106044919,62.93247686109832,False
14,4,power_law,0,4973.082631788546,14.849983977906959,0.0,0.0,24.65233916977006,107.64018733573987,True
15,5,exponential,1,4613.980176809783,8.68910756429159,20.80323000695318,-271.99219082017316,12.763814578824654,61.433282301495005,False
16,5,gaussian,2,4518.4114800485095,8.1262987969385,23.1020884101236,-367.5608875814469,11.732895850494698,57.24630613838271,False
17,5,power_law,0,4885.972367629956,14.816614432760616,0.0,0.0,24.6531887609854,107.39986718985183,True
18,6,exponential,1,4500.351252000297,9.243224214367729,21.51278282657264,-243.63334411290452,13.983585392492529,65.75327436062501,False
19,6,gaussian,2,4405.361711227193,8.418540422881051,23.97829996708858,-338.62288488600825,12.431060515416808,59.584699829031884,False
20,6,power_law,0,4743.984596113201,16.00191937919044,0.0,0.0,27.15802728467357,116.52669066108714,True
21,7,exponential,1,4874.051693727397,8.962099269637292,22.040216060220853,-257.8447967893235,13.046485164885727,63.2353798361616,False
22,7,gaussian,2,4778.6956520859585,8.551723003512961,24.580865482084377,-353.2008384307619,12.32299707297508,60.21789572336116,False
23,7,power_law,0,5131.89649051672,14.519216502447307,0.0,0.0,23.782570317063954,104.77750080407456,True
24,8,exponential,1,4454.197532497041,9.330042941364809,21.207693773517704,-258.5552092198641,14.205833124833955,66.46922929721788,False
25,8,gaussian,2,4360.137619393955,8.586919478156233,23.5330063211773,-352.6151223229499,12.812534407444524,60.908644949693006,False
26,8,power_law,0,4712.752741716905,14.6310299495035,0.0,0.0,24.46799669957656,106.21128145354031,True
27,9,exponential,1,4305.2931034041085,9.267061653043129,21.792702392104285,-248.02512584632677,14.226748040773998,66.13234225083487,False
28,9,gaussian,2,4200.304597168365,8.50002007810599,23.9928324587525,-353.0136320820702,12.796978779578485,60.402531422212654,False
29,9,power_law,0,4553.318229250435,15.080096298434,0.0,0.0,25.507135391281157,109.71649968252609,True
30,10,exponential,1,4557.840895808116,9.375732964335839,22.180803806745235,-267.4059446147776,14.192352971418536,66.70782341320995,False
31,10,gaussian,2,4452.577634898462,8.972984718654516,24.726807201548674,-372.6692055244321,13.497959666569834,63.77324085176338,False
32,10,power_law,0,4825.246840422894,15.927238436818698,0.0,0.0,26.9694184549118,116.03680981279842,True
33,11,exponential,1,4766.102084235525,8.795128535191907,21.194135424326966,-234.6652251899177,12.823522609828286,62.08573343460644,False
34,11,gaussian,2,4677.859605772519,8.300501333066677,23.85993154594559,-322.9077036529234,11.920973474149921,58.40733096169727,False
35,11,power_law,0,5000.767309425442,12.339087295400532,0.0,0.0,19.611260363791093,88.55052846924669,True
36,12,exponential,1,4935.208992661412,9.053798870222636,20.82769582665719,-257.8938582254923,13.17113656881606,63.8803300034218,False
37,12,gaussian,2,4843.877219999623,8.443303282222587,23.193123283164674,-349.2256308872811,12.04301336940144,59.33560525331902,False
38,12,power_law,0,5193.102850886904,13.58305958886831,0.0,0.0,21.859648340136786,97.63729418675587,True
39,13,exponential,1,4657.7589020607265,9.07137343044451,21.53321293130859,-248.14709458981815,13.486486631203164,64.30342818805721,False
40,13,gaussian,2,4564.687592052112,8.477817352129932,24.0196427892593,-341.21840459843224,12.38823383989465,59.86744879854713,False
41,13,power_law,0,4905.905996650545,14.754258423899955,0.0,0.0,24.50320325826603,106.88539100429546,True
42,14,exponential,1,4761.041997252954,9.164997886606216,21.11447861206073,-254.1886693681572,13.56681373459653,64.89770120212512,False
43,14,gaussian,2,4662.543357902077,8.312669933555298,23.705415033667773,-352.68730871903426,11.960204809951362,58.513671788144784,False
44,14,power_law,0,5015.230666621112,13.969181528165791,0.0,0.0,22.840979902874988,100.8710645089944,True
45,15,exponential,1,4785.936462266203,9.265848949593419,22.605603074137978,-268.02039677348785,13.743974208086456,65.64091041435694,False
46,15,gaussian,2,4695.617376419063,8.613769672639137,24.576950489468864,-358.3394826206286,12.529636751268466,60.771231787227954,False
47,15,power_law,0,5053.956859039691,14.138000162412027,0.0,0.0,23.117128953608344,102.02938365400159,True
48,16,exponential,1,4599.654367023564,8.987004596474435,21.628913389014333,-264.05985175613023,13.373000457337715,63.7094492487968,False
49,16,gaussian,2,4513.020459455962,8.748423638893655,24.448919586481882,-350.6937593237326,12.982067134437191,61.980790852854625,False
50,16,power_law,0,4863.714218779694,12.959489379499246,0.0,0.0,20.987799792039674,93.40118649818697,True
51,17,exponential,1,4675.147006327516,9.348465818831755,19.70011859053635,-225.31830434336007,14.020341792132164,66.38186048299683,False
52,17,gaussian,2,4575.86967321774,8.700689484780924,22.549506553134343,-324.5956374531361,12.822990068578893,61.55171026211383,False
53,17,power_law,0,4900.465310670876,14.135707632469348,0.0,0.0,23.2816748683889,102.22557449028928,True
54,18,exponential,1,4350.807048290011,9.161868137869533,22.9487603444471,-307.96415631768286,13.969385538802573,65.28108131324325,False
55,18,gaussian,2,4258.331860576827,8.487237861176254,25.705207894735782,-400.4393440308668,12.714336937470916,60.25057878738962,False
56,18,power_law,0,4658.771204607694,12.819504879813394,0.0,0.0,20.900018524122668,92.4943391432519,True
57,19,exponential,1,4922.141319461156,9.240355132486002,21.338026307186336,-252.04955556089772,13.557651463772553,65.3133789318337,False
58,19,gaussian,2,4826.109158693695,8.572309643270273,23.856485955030607,-348.0817163283591,12.317530667497309,60.329685472195955,False
59,19,power_law,0,5174.190875022054,12.290710300883802,0.0,0.0,19.32502027752834,87.94726671732174,True
60,20,exponential,1,4761.762687426473,8.760998550323166,19.992357789654967,-235.86125244574487,12.759413517098064,61.82983351290839,False
61,20,gaussian,2,4666.645880003027,8.27410396891446,22.97172949194865,-330.9780598691914,11.881047763604613,58.22415083548098,False
62,20,power_law,0,4997.623939872218,11.872711360789253,0.0,0.0,18.70118003396438,85.08134030563842,True
63,21,exponential,1,4687.860833244126,9.356830157821605,21.041206414644297,-235.69719915907262,14.023645579113738,66.42999581773387,False
64,21,gaussian,2,4596.501378672339,8.702457590027734,23.19352408410642,-327.0566537308596,12.806230526656691,61.545704236168284,False
65,21,power_law,0,4923.558032403199,13.64393896623642,0.0,0.0,22.290226217891487,98.52053416758633,True
66,22,exponential,1,3855.8104597793317,9.232704501132048,21.9555312551724,-302.2281648679318,14.604683234244614,66.31230604385684,False
67,22,gaussian,2,3759.5458668923357,8.622023863980303,24.447992868306287,-398.4927577549279,13.481797465792496,61.773707392021386,False
68,22,power_law,0,4158.0386246472635,14.209558772227865,0.0,0.0,24.200920582830403,103.64464713583105,True
69,23,exponential,1,4754.893003636108,9.303125709436245,21.128896957298217,-269.5821958372808,13.84843455254236,65.95127362848639,False
70,23,gaussian,2,4661.967417807204,8.867143885450787,23.465856382559682,-362.5077816661851,13.070045819102173,62.7318532334792,False
71,23,power_law,0,5024.475199473389,13.39503369189697,0.0,0.0,21.69362792125593,96.53432861958,True
72,24,exponential,1,4729.31318250957,9.2067388027981,21.37775824734866,-243.3834101729226,13.683357315510811,65.25206674809328,False
73,24,gaussian,2,4630.767855315111,8.621908748444184,24.26659551917761,-341.9287373673815,12.611930104285818,60.902747716493025,False
74,24,power_law,0,4972.696592682492,15.056292594006663,0.0,0.0,25.056517963026014,109.17590195885992,True
75,25,exponential,1,4441.075430415657,9.008763971433837,19.5040961371115,-226.2400510374464,13.574112177374058,64.03063467735598,False
76,25,gaussian,2,4347.247144855238,8.532561005603384,21.97547379080493,-320.0683365978657,12.715749399745947,60.504609524087606,False
77,25,power_law,0,4667.3154814531035,14.499829003009836,0.0,0.0,24.240231039651924,105.21824931349815,True
78,26,exponential,1,5054.902720669172,9.133259517978331,21.75560522767742,-271.71559520266237,13.212290977967267,64.3715399160818,False
79,26,gaussian,2,4949.401533608058,8.443008783050573,24.85673227145074,-377.2167822637757,11.936031927377929,59.22396960344848,False
80,26,power_law,0,5326.618315871834,11.772203148328117,0.0,0.0,18.146617620370122,83.89295684409616,True
81,27,exponential,1,4589.477320844941,8.914642136960538,20.542010514058585,-250.5504484040439,13.238563793127014,63.169848708207844,False
82,27,gaussian,2,4501.269939332746,8.429750957891883,23.241781566706543,-338.75782991623873,12.355778452443197,59.566685864043144,False
83,27,power_law,0,4840.027769248984,12.843227460328308,0.0,0.0,20.780080838283673,92.5450855751226,True
84,28,exponential,1,4649.145542315986,8.870436017992688,19.726667296081285,-240.34830288982357,13.089476851111234,62.769852077507196,False
85,28,gaussian,2,4554.248827442684,8.628638007714471,22.212672390778465,-335.24501776312536,12.70111322822135,61.02785382386464,False
86,28,power_law,0,4889.4938452058095,12.667219311367262,0.0,0.0,20.390877923981968,91.20353737954052,True
87,29,exponential,1,4795.380242064233,9.612827578917859,23.151235174834518,-278.9108848290707,14.426768280311437,68.2634047575257,False
88,29,gaussian,2,4706.329638436386,8.917670604155319,25.38076064785346,-367.96148845691823,13.127142899167481,63.07298463437724,False
89,29,power_law,0,5074.291126893304,14.869669894320396,0.0,0.0,24.550142806574748,107.53484703110352,True
90,30,exponential,1,4725.247243385897,9.128793823023443,23.08750298244874,-299.4881242988231,13.53054423452463,64.65969096794572,False
91,30,gaussian,2,4623.270715432307,8.372348164210962,25.627706478570865,-401.46465225241263,12.120550752576747,59.01348525159851,False
92,30,power_law,0,5024.73536768472,12.773123821169975,0.0,0.0,20.442036161576738,91.77641585194914,True
93,31,exponential,1,5327.757986057714,9.407370771879869,22.044161309900367,-249.69530813686833,13.483844670675207,66.16711348198534,False
94,31,gaussian,2,5231.05578671385,8.295662283918318,24.659597002626988,-346.3975074807331,11.359333061615708,57.81893255245853,False
95,31,power_law,0,5577.453294194583,14.62137219386932,0.0,0.0,23.562825754765782,105.18805215781832,True
96,32,exponential,1,4523.602047767094,9.142949618775674,21.85994340616819,-262.9435622816982,13.758884496580514,64.9639783885403,False
97,32,gaussian,2,4431.475289504448,8.482316073890615,24.429417681985196,-355.0703205443442,12.529183609398395,60.030820175910605,False
98,32,power_law,0,4786.545610048792,14.821757076444555,0.0,0.0,24.76487153354785,107.54653138095185,True
99,33,exponential,1,4286.425959472352,8.81674285596091,20.197953834853536,-251.37797325397514,13.343479544288957,62.72125383278265,False
100,33,gaussian,2,4202.051531422683,8.51018886374186,22.715563142500606,-335.75240130364364,12.816596507442949,60.48199844404391,False
101,33,power_law,0,4537.803932726327,13.314247299787894,0.0,0.0,22.018815178433943,96.40977046782713,True
102,34,exponential,1,4470.293833415439,9.110147054352637,20.53623275289529,-238.42926314481883,13.746715442224211,64.76862398423513,False
103,34,gaussian,2,4385.888057265033,8.562758284580923,23.027362535752744,-322.8350392952243,12.731636125181016,60.67311278576348,False
104,34,power_law,0,4708.7230965602575,14.033722169539033,0.0,0.0,23.27248965956532,101.65455024380996,True
105,35,exponential,1,4828.566573828923,9.453835146543497,20.79256576566976,-226.64227559848678,14.074795848137036,67.01797740352433,False
106,35,gaussian,2,4737.456565269366,8.988474543571101,23.06014208358545,-317.75228415804304,13.234962232380557,63.570006742709616,False
107,35,power_law,0,5055.208849427409,14.962630342836746,0.0,0.0,24.786214142299457,108.3790063940945,True
108,36,exponential,1,4542.750585157979,9.647212012216187,21.77190018690177,-280.9271917469814,14.748958516856376,68.78193845687967,False
109,36,gaussian,2,4439.117088022672,8.778246198893612,23.81130491299728,-384.56068888228856,13.119974314086095,62.298450942553295,False
110,36,power_law,0,4823.67777690496,15.200405122555821,0.0,0.0,25.47016299640043,110.3320394482714,True
111,37,exponential,1,4543.15565724375,9.10584768015724,20.679819745923833,-260.4741461189442,13.666659146035858,64.66798987522577,False
112,37,gaussian,2,4440.018095463767,8.593781158620914,23.131980731911796,-363.6117078989273,12.745493184155775,60.87714183536002,False
113,37,power_law,0,4803.6298033626945,14.287054873935631,0.0,0.0,23.685023802504375,103.48847114198789,True
114,38,exponential,1,4852.395836860853,9.565979258663901,20.991373153805572,-254.87755465240843,14.277474201160212,67.85521479656094,False
