simulation,model_type,overall_r2,overall_rmse,overall_mae,obs_zeros,pred_zeros,obs_ones,pred_ones,continuous_r2,continuous_rmse
15,exponential,0.282134606,0.111154225,0.05530534,0.278769841,0.279107887,0.007936508,0.008813058,0.655239423,0.065926612
15,gaussian,0.257038001,0.113080512,0.058034297,0.278769841,0.279539652,0.007936508,0.008744792,0.587842877,0.072083085
15,power_law,0.310781499,0.108913805,0.052317352,0.278769841,0.279515284,0.007936508,0.008794054,0.71450826,0.059992745
16,exponential,0.263663633,0.115282696,0.055945588,0.304563492,0.304640098,0.008928571,0.009807385,0.661764744,0.066287275
16,gaussian,0.233057539,0.117654188,0.058686293,0.304563492,0.304882316,0.008928571,0.00975093,0.581363591,0.073746129
16,power_law,0.301119544,0.112312332,0.051430459,0.304563492,0.30441738,0.008928571,0.009812748,0.761899334,0.055616164
17,exponential,0.282537107,0.12307639,0.058654122,0.279761905,0.281245071,0.011904762,0.012685361,0.640435546,0.0691502
17,gaussian,0.255746987,0.125353172,0.061001314,0.279761905,0.281308098,0.011904762,0.012711,0.578368755,0.07488097
17,power_law,0.330357328,0.118904034,0.053826763,0.279761905,0.281160311,0.011904762,0.01268843,0.737634556,0.059068832
18,exponential,0.235987002,0.118907797,0.058336903,0.300595238,0.300536365,0.008928571,0.009736111,0.610462536,0.072695116
18,gaussian,0.209976158,0.120914966,0.060707912,0.300595238,0.300592293,0.008928571,0.009780847,0.528937598,0.079941049
18,power_law,0.269296563,0.116286831,0.053606587,0.300595238,0.300291512,0.008928571,0.009743087,0.734579938,0.060006389
19,exponential,0.284218698,0.116646868,0.05567184,0.294642857,0.296101097,0.009920635,0.01076888,0.649610699,0.06722329
19,gaussian,0.272373483,0.117608082,0.057632042,0.294642857,0.295925037,0.009920635,0.010772786,0.60332454,0.071525682
19,power_law,0.293645494,0.115876206,0.052728537,0.294642857,0.295839038,0.009920635,0.010696274,0.717647118,0.060344884
20,exponential,0.352920498,0.092017418,0.046798502,0.27281746,0.273781839,0.003968254,0.004916512,0.653637486,0.063466324
20,gaussian,0.325735082,0.093930472,0.048969385,0.27281746,0.273869916,0.003968254,0.004859499,0.597792357,0.068391647
20,power_law,0.379621989,0.090098886,0.044659402,0.27281746,0.273703776,0.003968254,0.00485674,0.701089202,0.058958809
21,exponential,0.306557379,0.107945263,0.05698967,0.275793651,0.276357546,0.006944444,0.007780816,0.592078103,0.073201257
21,gaussian,0.280296183,0.109970254,0.059307677,0.275793651,0.276204086,0.006944444,0.007813585,0.529948579,0.078578315
21,power_law,0.340598424,0.105262412,0.053211595,0.275793651,0.275993149,0.006944444,0.007808408,0.685103121,0.064315286
22,exponential,0.418651141,0.082315017,0.045152236,0.311507937,0.312079551,0.001984127,0.002941003,0.673393006,0.063870909
22,gaussian,0.387853681,0.084467235,0.047232032,0.311507937,0.312085224,0.001984127,0.002945095,0.6266113,0.068292175
22,power_law,0.452633263,0.079872975,0.043109932,0.311507937,0.31225372,0.001984127,0.002935733,0.710826757,0.0600993
23,exponential,0.354886887,0.094990312,0.049182798,0.282738095,0.283227276,0.004960317,0.005882533,0.650595447,0.064500623
23,gaussian,0.333835124,0.096527764,0.05122107,0.282738095,0.283203962,0.004960317,0.005894655,0.60782305,0.068334601
23,power_law,0.381179102,0.093034465,0.045464695,0.282738095,0.282901848,0.004960317,0.005868614,0.741082543,0.055523943
24,exponential,0.331857673,0.108196156,0.053024842,0.24702381,0.248050192,0.008928571,0.009722904,0.640517187,0.06450918
24,gaussian,0.28675895,0.111788082,0.056643082,0.24702381,0.248166419,0.008928571,0.00975217,0.55586934,0.071703084
24,power_law,0.373762211,0.104748298,0.049200895,0.24702381,0.248012277,0.008928571,0.009783017,0.732534607,0.055643733
