simulation,model_type,overall_r2,overall_rmse,overall_mae,obs_zeros,pred_zeros,obs_ones,pred_ones,continuous_r2,continuous_rmse
46,gaussian,-0.033152884,0.130583817,0.071452391,0.281,0.280742813,0.009,0.009814219,0.244583347,0.088599355
46,power_law,0.220995601,0.113390591,0.053906094,0.281,0.281620125,0.009,0.009839563,0.616049705,0.063164751
47,exponential,0.315993808,0.087884614,0.052529114,0.287,0.286798438,0.002,0.002962031,0.637946136,0.064781704
47,gaussian,0.059651939,0.103045053,0.063102524,0.287,0.286590625,0.002,0.002928281,0.332253958,0.087977463
47,power_law,0.416165631,0.081194696,0.045776944,0.287,0.287761031,0.002,0.002931375,0.615220544,0.06678389
48,exponential,0.198204519,0.112500973,0.059411866,0.275,0.275516625,0.008,0.008871531,0.628807747,0.062397909
48,gaussian,0.059013758,0.121875417,0.070471996,0.275,0.275789031,0.008,0.008841813,0.232439524,0.089727772
48,power_law,0.260388673,0.108050369,0.052716342,0.275,0.275958188,0.008,0.008825656,0.635348016,0.061845752
49,exponential,0.199506795,0.117286825,0.060147283,0.275,0.275267688,0.01,0.010811406,0.661857136,0.058199014
49,gaussian,-0.066087131,0.135352647,0.076178126,0.275,0.275167875,0.01,0.010843656,0.219171514,0.088438901
49,power_law,0.233166797,0.114794441,0.055020112,0.275,0.275767531,0.01,0.010796625,0.650664586,0.059154368
50,exponential,0.206044358,0.124708561,0.064664811,0.281,0.282082156,0.013,0.013782,0.602424986,0.062367925
50,gaussian,-0.009404784,0.140614733,0.078544617,0.281,0.281939188,0.013,0.013762625,0.156316303,0.090853483
50,power_law,0.236973382,0.122255384,0.058041159,0.281,0.282325906,0.013,0.013803563,0.621368959,0.060863912
51,exponential,0.181844367,0.119787495,0.065997984,0.255,0.254860313,0.01,0.010911938,0.562224192,0.067323758
51,gaussian,-0.051107201,0.135774129,0.076829498,0.255,0.254538688,0.01,0.010845438,0.218426968,0.089955404
51,power_law,0.242266155,0.115279441,0.058089588,0.255,0.255394094,0.01,0.010827313,0.607471685,0.063749674
52,exponential,0.197659203,0.127364981,0.064632889,0.271,0.272206625,0.013,0.013720125,0.654999566,0.060411349
52,gaussian,0.153125085,0.13085196,0.072442202,0.271,0.271722875,0.013,0.013738094,0.511425264,0.071890949
52,power_law,0.235223141,0.12434776,0.058192046,0.271,0.272361313,0.013,0.013787406,0.651050706,0.060756099
53,exponential,0.116493322,0.131352044,0.070825054,0.288,0.287244906,0.013,0.013762594,0.574284286,0.064699259
53,gaussian,-0.057465434,0.143702726,0.079560129,0.288,0.287425156,0.013,0.013771031,0.153990865,0.091206752
53,power_law,0.177428752,0.126741452,0.062180599,0.288,0.287957969,0.013,0.013795719,0.599497692,0.062754081
54,exponential,0.168409033,0.119553692,0.06011041,0.291,0.291716063,0.01,0.01084675,0.646627392,0.060044156
54,gaussian,0.027533573,0.12928419,0.07139456,0.291,0.291758375,0.01,0.010826625,0.249862467,0.087483218
54,power_law,0.224781852,0.115430367,0.053328918,0.291,0.292117031,0.01,0.010867844,0.655176606,0.059313379
55,exponential,0.313920574,0.103513046,0.056545901,0.265,0.266627406,0.007,0.007849563,0.638750547,0.063547908
55,gaussian,0.053947415,0.121552957,0.072728368,0.265,0.265628469,0.007,0.007903313,0.274593906,0.090050942
55,power_law,0.350840776,0.100689343,0.052723025,0.265,0.266553063,0.007,0.007838875,0.626498812,0.064616533
56,exponential,0.178926145,0.117751575,0.064624165,0.292,0.292328531,0.009,0.009791875,0.584500432,0.067497492
56,gaussian,0.020591525,0.128604908,0.071632255,0.292,0.29184525,0.009,0.009835,0.248258176,0.090789725
56,power_law,0.233884221,0.113742512,0.057067965,0.292,0.292735281,0.009,0.00981625,0.58681093,0.067309561
57,exponential,0.138745509,0.114040122,0.060130704,0.258,0.258229125,0.008,0.008853344,0.622056049,0.059818696
57,gaussian,-0.12179157,0.13015115,0.073964173,0.258,0.257695594,0.008,0.008858781,0.119515677,0.091302791
57,power_law,0.219100129,0.108589941,0.052821615,0.258,0.258872625,0.008,0.008883063,0.631920074,0.059032926
58,exponential,0.259756981,0.103728617,0.058761408,0.276,0.276577969,0.006,0.006899906,0.599149362,0.066628073
58,gaussian,0.034197845,0.118482856,0.070742895,0.276,0.276528531,0.006,0.006914188,0.229540916,0.092372086
58,power_law,0.309350929,0.100193638,0.052252436,0.276,0.27695825,0.006,0.006836219,0.597977641,0.066725381
59,exponential,0.235985394,0.10770603,0.059294654,0.281,0.281938531,0.007,0.007867844,0.633826508,0.062924267
59,gaussian,-0.165010121,0.133000734,0.079660626,0.281,0.280929844,0.007,0.007879625,0.010807452,0.103422524
59,power_law,0.280155899,0.104546239,0.052713514,0.281,0.282231094,0.007,0.007841344,0.612849889,0.064701509
60,exponential,0.211518174,0.109667366,0.062348548,0.264,0.264756031,0.007,0.007880063,0.591005946,0.066295522
60,gaussian,0.08292588,0.118272503,0.069982616,0.264,0.265003719,0.007,0.007870281,0.247210691,0.089941974
60,power_law,0.274634774,0.105186484,0.05395786,0.264,0.265139188,0.007,0.007898844,0.596100741,0.06588131
61,exponential,0.160026516,0.111346639,0.058839776,0.282,0.282488844,0.007,0.007854688,0.641042168,0.060705876
61,gaussian,-0.204984527,0.133362908,0.078724108,0.282,0.281098594,0.007,0.007929344,0.132410969,0.094376972
61,power_law,0.23605486,0.106187992,0.052936917,0.282,0.282592625,0.007,0.007870875,0.630076032,0.06162618
62,exponential,0.35649778,0.079595967,0.050521374,0.269,0.269995531,0.001,0.001972156,0.622590018,0.063178251
62,gaussian,0.092343118,0.094531575,0.059852252,0.269,0.269950313,0.001,0.001978281,0.275559873,0.087531053
62,power_law,0.440124856,0.074244046,0.044872113,0.269,0.270155563,0.001,0.001958906,0.606584954,0.064503962
