,simulation,model,scale1_post_mean,scale1_rhat,scale1_ess_bulk,scale1_bias,scale1_abs_bias,scale1_relative_error,scale1_covered,scale1_converged,exponent1_post_mean,exponent1_rhat,exponent1_ess_bulk,exponent1_bias,exponent1_abs_bias,exponent1_relative_error,exponent1_covered,exponent1_converged,q_param_post_mean,q_param_rhat,q_param_ess_bulk,q_param_bias,q_param_abs_bias,q_param_relative_error,q_param_covered,q_param_converged,pi0_post_mean,pi0_rhat,pi0_ess_bulk,pi0_bias,pi0_abs_bias,pi0_relative_error,pi0_covered,pi0_converged,phi_post_mean,phi_rhat,phi_ess_bulk,phi_bias,phi_abs_bias,phi_relative_error,phi_covered,phi_converged,n_fx1,fx1_post_mean_avg,fx1_post_mean_sd,fx1_post_mean_min,fx1_post_mean_max,fx1_bias_mean,fx1_bias_sd,fx1_rmse,fx1_mae,fx1_coverage_rate,fx1_n_covered,fx1_n_rhat_nan,fx1_rhat_mean,fx1_rhat_max,fx1_n_rhat_above_1.01,fx1_ess_bulk_min,fx1_ess_bulk_mean,fx1_n_ess_below_400,n_fy1,fy1_post_mean_avg,fy1_post_mean_sd,fy1_post_mean_min,fy1_post_mean_max,fy1_bias_mean,fy1_bias_sd,fy1_rmse,fy1_mae,fy1_coverage_rate,fy1_n_covered,fy1_n_rhat_nan,fy1_rhat_mean,fy1_rhat_max,fy1_n_rhat_above_1.01,fy1_ess_bulk_min,fy1_ess_bulk_mean,fy1_n_ess_below_400
10,10,power_law,4.686,1.0,8948.0,-0.31400000000000006,0.31400000000000006,6.280000000000001,1,1,2.092,1.0,10674.0,0.09200000000000008,0.09200000000000008,4.600000000000004,1,1,0.026,1.0,13162.0,0.016,0.016,160.0,1,1,0.306,1.0,10330.0,0.006000000000000005,0.006000000000000005,2.0000000000000018,1,1,20.175,1.0,6680.0,2.1750000000000007,2.1750000000000007,12.083333333333337,1,1,4,0.16725,0.04907328703072579,0.091,0.227,0.16725,0.04907328703072579,0.17430074583890914,0.16725,1.0,4,0,1.0,1.0,0,6299.0,6389.25,0,4,-0.004750000000000001,0.06535814792357568,-0.084,0.097,-0.004750000000000001,0.06535814792357568,0.06553052723731131,0.053250000000000006,1.0,4,0,1.0,1.0,0,7301.0,15411.25,0
11,11,power_law,3.398,1.0,9500.0,-1.6019999999999999,1.6019999999999999,32.04,1,1,1.757,1.0,12323.0,-0.2430000000000001,0.2430000000000001,12.150000000000006,1,1,0.007,1.0,21546.0,-0.003,0.003,30.0,1,1,0.294,1.0,27433.0,-0.006000000000000005,0.006000000000000005,2.0000000000000018,1,1,17.133,1.0,24753.0,-0.8670000000000009,0.8670000000000009,4.816666666666672,1,1,4,0.20650000000000002,0.03553519382246282,0.163,0.261,0.20650000000000002,0.03553519382246282,0.20953519990684144,0.20650000000000002,1.0,4,0,1.0,1.0,0,3984.0,5888.5,0,4,0.132,0.27173056508239923,-0.142,0.501,0.132,0.27173056508239923,0.3020951836756091,0.2605,1.0,4,0,1.0,1.0,0,24327.0,25801.75,0
12,12,power_law,3.563,1.0,9838.0,-1.4369999999999998,1.4369999999999998,28.74,1,1,1.856,1.0,12150.0,-0.1439999999999999,0.1439999999999999,7.199999999999996,1,1,0.02,1.0,31186.0,0.01,0.01,100.0,1,1,0.321,1.0,30592.0,0.02100000000000002,0.02100000000000002,7.000000000000006,1,1,18.22,1.0,21213.0,0.21999999999999886,0.21999999999999886,1.2222222222222159,1,1,4,0.18725,0.12278716341702826,0.102,0.399,0.18725,0.12278716341702826,0.22391795372412637,0.18725,1.0,4,0,1.0,1.0,0,1653.0,6135.5,0,4,-0.10925000000000001,0.25115669909440996,-0.382,0.284,-0.10925000000000001,0.25115669909440996,0.2738891199007365,0.25125,1.0,4,0,1.0,1.0,0,17742.0,22234.0,0
13,13,power_law,2.775,1.0,10780.0,-2.225,2.225,44.5,0,1,1.703,1.0,10655.0,-0.29699999999999993,0.29699999999999993,14.849999999999996,0,1,0.033,1.0,32093.0,0.023,0.023,229.99999999999997,0,1,0.296,1.0,12620.0,-0.0040000000000000036,0.0040000000000000036,1.3333333333333346,1,1,17.87,1.0,12808.0,-0.129999999999999,0.129999999999999,0.7222222222222168,1,1,4,0.08800000000000001,0.06210072463345335,0.021,0.184,0.08800000000000001,0.06210072463345335,0.10770561730940499,0.08800000000000001,1.0,4,0,1.0,1.0,0,3362.0,10095.0,0,4,0.1385,0.0841442214296383,0.025,0.261,0.1385,0.0841442214296383,0.16205708870641852,0.1385,1.0,4,0,1.0,1.0,0,24712.0,27185.0,0
14,14,power_law,4.578,1.0,8744.0,-0.4219999999999997,0.4219999999999997,8.439999999999994,1,1,1.981,1.0,11359.0,-0.018999999999999906,0.018999999999999906,0.9499999999999953,1,1,0.01,1.0,25285.0,0.0,0.0,0.0,1,1,0.318,1.0,13376.0,0.018000000000000016,0.018000000000000016,6.000000000000005,1,1,14.445,1.0,10528.0,-3.5549999999999997,3.5549999999999997,19.749999999999996,0,1,4,0.18925,0.05043993953208113,0.142,0.265,0.18925,0.05043993953208113,0.19585645253603465,0.18925,1.0,4,0,1.0,1.0,0,2724.0,3779.5,0,4,-0.15974999999999998,0.2420096847235664,-0.481,0.187,-0.15974999999999998,0.2420096847235664,0.28998060279956656,0.25325000000000003,1.0,4,0,1.0,1.0,0,5283.0,9801.0,0
15,15,power_law,4.647,1.0,10088.0,-0.35299999999999976,0.35299999999999976,7.059999999999995,1,1,2.028,1.0,12336.0,0.028000000000000025,0.028000000000000025,1.4000000000000012,1,1,0.021,1.0,34066.0,0.011000000000000001,0.011000000000000001,110.00000000000001,1,1,0.334,1.0,28406.0,0.03400000000000003,0.03400000000000003,11.333333333333345,1,1,18.24,1.0,22499.0,0.23999999999999844,0.23999999999999844,1.3333333333333246,1,1,4,0.19075,0.10838213644323497,0.054,0.342,0.19075,0.10838213644323497,0.21939063334609343,0.19075,1.0,4,0,1.0,1.0,0,5518.0,7637.25,0,4,-0.04675,0.10168425394327284,-0.184,0.054,-0.04675,0.10168425394327284,0.11191626334005259,0.09775,1.0,4,0,1.0,1.0,0,17953.0,21386.75,0
16,16,power_law,4.563,1.0,8758.0,-0.4370000000000003,0.4370000000000003,8.740000000000006,1,1,2.058,1.0,12286.0,0.05799999999999983,0.05799999999999983,2.8999999999999915,1,1,0.003,1.0,19045.0,-0.007,0.007,70.0,1,1,0.312,1.0,27960.0,0.01200000000000001,0.01200000000000001,4.0000000000000036,1,1,18.754,1.0,15729.0,0.7540000000000013,0.7540000000000013,4.188888888888896,1,1,4,0.26625,0.21508995211306361,0.097,0.624,0.26625,0.21508995211306361,0.34227583905382514,0.26625,1.0,4,0,1.0,1.0,0,1363.0,3555.75,0,4,0.08124999999999998,0.5098227020249294,-0.533,0.837,0.08124999999999998,0.5098227020249294,0.5162564769569482,0.44325,1.0,4,0,1.0,1.0,0,22644.0,22950.0,0
17,17,power_law,2.83,1.0,10167.0,-2.17,2.17,43.4,0,1,1.684,1.0,12011.0,-0.31600000000000006,0.31600000000000006,15.800000000000002,0,1,0.029,1.0,17997.0,0.019000000000000003,0.019000000000000003,190.00000000000003,0,1,0.292,1.0,20072.0,-0.008000000000000007,0.008000000000000007,2.666666666666669,1,1,17.487,1.0,16988.0,-0.5130000000000017,0.5130000000000017,2.8500000000000094,1,1,4,0.11850000000000001,0.11117890987053256,0.011,0.303,0.11850000000000001,0.11117890987053256,0.16248999969228875,0.11850000000000001,1.0,4,0,1.0025,1.01,0,604.0,3523.0,0,4,0.08449999999999999,0.08232405480781423,-0.005,0.202,0.08449999999999999,0.08232405480781423,0.11797245441203638,0.087,1.0,4,0,1.0,1.0,0,15039.0,18478.25,0
18,18,power_law,4.47,1.0,10542.0,-0.5300000000000002,0.5300000000000002,10.600000000000005,1,1,2.037,1.0,13133.0,0.03699999999999992,0.03699999999999992,1.849999999999996,1,1,0.018,1.0,23123.0,0.007999999999999998,0.007999999999999998,79.99999999999999,1,1,0.37,1.0,29728.0,0.07,0.07,23.333333333333336,0,1,18.086,1.0,6220.0,0.08599999999999852,0.08599999999999852,0.4777777777777696,1,1,4,0.3145,0.2986775016635836,0.087,0.824,0.3145,0.2986775016635836,0.4337262961822813,0.3145,1.0,4,0,1.0025,1.01,0,578.0,7532.0,0,4,0.25975000000000004,0.3186231119991141,-0.107,0.661,0.25975000000000004,0.3186231119991141,0.4110848452570345,0.31325000000000003,1.0,4,0,1.0,1.0,0,14815.0,19882.75,0
19,19,power_law,4.711,1.0,11371.0,-0.2889999999999997,0.2889999999999997,5.779999999999994,1,1,2.135,1.0,13803.0,0.1349999999999998,0.1349999999999998,6.749999999999989,1,1,0.018,1.0,20033.0,0.007999999999999998,0.007999999999999998,79.99999999999999,1,1,0.354,1.0,24652.0,0.05399999999999999,0.05399999999999999,18.0,0,1,19.764,1.0,23404.0,1.7639999999999993,1.7639999999999993,9.799999999999995,1,1,4,0.23299999999999996,0.04885181675229694,0.172,0.307,0.23299999999999996,0.04885181675229694,0.23806616727288235,0.23299999999999996,1.0,4,0,1.0,1.0,0,777.0,3069.25,0,4,-0.33175,0.2383488776982178,-0.718,-0.118,-0.33175,0.2383488776982178,0.4084951040098278,0.33175,1.0,4,0,1.0,1.0,0,18607.0,19554.5,0
