,simulation,model,scale1_post_mean,scale1_rhat,scale1_ess_bulk,scale1_bias,scale1_abs_bias,scale1_relative_error,scale1_covered,scale1_converged,exponent1_post_mean,exponent1_rhat,exponent1_ess_bulk,exponent1_bias,exponent1_abs_bias,exponent1_relative_error,exponent1_covered,exponent1_converged,q_param_post_mean,q_param_rhat,q_param_ess_bulk,q_param_bias,q_param_abs_bias,q_param_relative_error,q_param_covered,q_param_converged,pi0_post_mean,pi0_rhat,pi0_ess_bulk,pi0_bias,pi0_abs_bias,pi0_relative_error,pi0_covered,pi0_converged,phi_post_mean,phi_rhat,phi_ess_bulk,phi_bias,phi_abs_bias,phi_relative_error,phi_covered,phi_converged,n_fx1,fx1_post_mean_avg,fx1_post_mean_sd,fx1_post_mean_min,fx1_post_mean_max,fx1_bias_mean,fx1_bias_sd,fx1_rmse,fx1_mae,fx1_coverage_rate,fx1_n_covered,fx1_n_rhat_nan,fx1_rhat_mean,fx1_rhat_max,fx1_n_rhat_above_1.01,fx1_ess_bulk_min,fx1_ess_bulk_mean,fx1_n_ess_below_400,n_fy1,fy1_post_mean_avg,fy1_post_mean_sd,fy1_post_mean_min,fy1_post_mean_max,fy1_bias_mean,fy1_bias_sd,fy1_rmse,fy1_mae,fy1_coverage_rate,fy1_n_covered,fy1_n_rhat_nan,fy1_rhat_mean,fy1_rhat_max,fy1_n_rhat_above_1.01,fy1_ess_bulk_min,fy1_ess_bulk_mean,fy1_n_ess_below_400
0,0,power_law,3.564,1.0,4363.0,-1.436,1.436,28.720000000000002,0,1,1.868,1.0,6251.0,-0.1319999999999999,0.1319999999999999,6.599999999999994,1,1,0.015,1.0,19621.0,0.004999999999999999,0.004999999999999999,49.999999999999986,1,1,0.301,1.0,20737.0,0.0010000000000000009,0.0010000000000000009,0.33333333333333365,1,1,18.017,1.0,16817.0,0.01699999999999946,0.01699999999999946,0.09444444444444144,1,1,4,0.3795,0.4217282893048557,0.074,1.104,0.3795,0.4217282893048557,0.5673402858955109,0.3795,1.0,4,0,1.08,1.27,2,11.0,692.5,2,4,-0.025750000000000002,0.1860058802833932,-0.305,0.164,-0.025750000000000002,0.1860058802833932,0.187779791244958,0.16775,1.0,4,0,1.0,1.0,0,10001.0,15372.0,0
1,1,power_law,4.27,1.0,10824.0,-0.7300000000000004,0.7300000000000004,14.600000000000007,1,1,1.904,1.0,12861.0,-0.09600000000000009,0.09600000000000009,4.800000000000004,1,1,0.009,1.0,29622.0,-0.0010000000000000009,0.0010000000000000009,10.000000000000009,1,1,0.294,1.0,28088.0,-0.006000000000000005,0.006000000000000005,2.0000000000000018,1,1,18.112,1.0,30956.0,0.11199999999999832,0.11199999999999832,0.6222222222222129,1,1,4,0.0355,0.014326548781894403,0.02,0.058,0.0355,0.014326548781894403,0.038281849485101944,0.0355,1.0,4,0,1.0,1.0,0,8031.0,10447.0,0,4,-0.05275,0.09768156171970224,-0.179,0.088,-0.05275,0.09768156171970224,0.11101463867436583,0.09675,1.0,4,0,1.0,1.0,0,28045.0,29428.75,0
2,2,power_law,4.221,1.0,6219.0,-0.7789999999999999,0.7789999999999999,15.58,1,1,1.947,1.0,7608.0,-0.052999999999999936,0.052999999999999936,2.649999999999997,1,1,0.008,1.0,7143.0,-0.002,0.002,20.0,1,1,0.301,1.0,7519.0,0.0010000000000000009,0.0010000000000000009,0.33333333333333365,1,1,19.306,1.0,8049.0,1.306000000000001,1.306000000000001,7.255555555555561,1,1,4,0.0655,0.0391184099881373,0.011,0.12,0.0655,0.0391184099881373,0.07629220143631982,0.0655,1.0,4,0,1.0,1.0,0,1530.0,5042.5,0,4,0.030500000000000006,0.07070537461890715,-0.088,0.091,0.030500000000000006,0.07070537461890715,0.07700324668479895,0.07450000000000001,1.0,4,0,1.0,1.0,0,6251.0,9886.5,0
3,3,power_law,4.205,1.0,8925.0,-0.7949999999999999,0.7949999999999999,15.899999999999997,1,1,1.918,1.0,11029.0,-0.08200000000000007,0.08200000000000007,4.100000000000003,1,1,0.007,1.0,28308.0,-0.003,0.003,30.0,1,1,0.286,1.0,29163.0,-0.014000000000000012,0.014000000000000012,4.666666666666671,1,1,17.589,1.0,32938.0,-0.41100000000000136,0.41100000000000136,2.283333333333341,1,1,4,0.06625,0.046153954326796316,0.018,0.124,0.06625,0.046153954326796316,0.08074187265601411,0.06625,1.0,4,0,1.0,1.0,0,1729.0,6502.75,0,4,-0.06025,0.05840109159938708,-0.12,0.031,-0.06025,0.05840109159938708,0.08390917709047087,0.07575,1.0,4,0,1.0,1.0,0,25577.0,27807.5,0
4,4,power_law,3.647,1.0,7518.0,-1.3530000000000002,1.3530000000000002,27.060000000000006,0,1,1.827,1.0,10289.0,-0.17300000000000004,0.17300000000000004,8.650000000000002,1,1,0.011,1.0,32613.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.294,1.0,33004.0,-0.006000000000000005,0.006000000000000005,2.0000000000000018,1,1,17.962,1.0,30871.0,-0.038000000000000256,0.038000000000000256,0.21111111111111253,1,1,4,0.089,0.053763370430061394,0.044,0.178,0.089,0.053763370430061394,0.10397836313387511,0.089,1.0,4,0,1.0,1.0,0,1757.0,4353.5,0,4,-0.020000000000000004,0.16897189115352887,-0.166,0.247,-0.020000000000000004,0.16897189115352887,0.17015140316788457,0.14550000000000002,1.0,4,0,1.0,1.0,0,22196.0,26747.25,0
5,5,power_law,3.334,1.0,3598.0,-1.666,1.666,33.32,0,1,1.794,1.0,4114.0,-0.20599999999999996,0.20599999999999996,10.299999999999997,0,1,0.014,1.0,18910.0,0.004,0.004,40.0,1,1,0.294,1.0,5792.0,-0.006000000000000005,0.006000000000000005,2.0000000000000018,1,1,17.479,1.0,17400.0,-0.5210000000000008,0.5210000000000008,2.894444444444449,1,1,4,-0.009999999999999995,0.20353500927358908,-0.36,0.129,-0.009999999999999995,0.20353500927358908,0.2037805191866975,0.16999999999999998,1.0,4,0,1.1025,1.4,1,8.0,1247.5,1,4,-0.030750000000000003,0.09797289165886655,-0.171,0.106,-0.030750000000000003,0.09797289165886655,0.10268519854389921,0.08374999999999999,1.0,4,0,1.0,1.0,0,2751.0,12067.0,0
6,6,power_law,4.127,1.0,7819.0,-0.8730000000000002,0.8730000000000002,17.460000000000004,1,1,1.889,1.0,10273.0,-0.11099999999999999,0.11099999999999999,5.549999999999999,1,1,0.01,1.0,29643.0,0.0,0.0,0.0,1,1,0.299,1.0,28073.0,-0.0010000000000000009,0.0010000000000000009,0.33333333333333365,1,1,18.201,1.0,25650.0,0.2010000000000005,0.2010000000000005,1.1166666666666694,1,1,4,0.08325,0.04329766159967533,0.046,0.154,0.08325,0.04329766159967533,0.09383629361819446,0.08325,1.0,4,0,1.0,1.0,0,1736.0,4188.0,0,4,-0.1515,0.0651517459474418,-0.239,-0.067,-0.1515,0.0651517459474418,0.16491512968797012,0.1515,1.0,4,0,1.0,1.0,0,19549.0,21236.5,0
7,7,power_law,3.94,1.0,7070.0,-1.06,1.06,21.200000000000003,1,1,1.87,1.0,9136.0,-0.1299999999999999,0.1299999999999999,6.499999999999995,1,1,0.006,1.0,19607.0,-0.004,0.004,40.0,1,1,0.3,1.0,19570.0,0.0,0.0,0.0,1,1,17.412,1.0,26660.0,-0.588000000000001,0.588000000000001,3.266666666666672,1,1,4,0.05875,0.020302401335802616,0.029,0.086,0.05875,0.020302401335802616,0.06215907013461511,0.05875,1.0,4,0,1.0,1.0,0,2222.0,3751.25,0,4,-0.0615,0.10433958980176221,-0.184,0.076,-0.0615,0.10433958980176221,0.1211156472137271,0.0995,1.0,4,0,1.0,1.0,0,1493.0,13124.75,0
8,8,power_law,4.017,1.0,9919.0,-0.9829999999999997,0.9829999999999997,19.659999999999993,1,1,1.858,1.0,12503.0,-0.1419999999999999,0.1419999999999999,7.099999999999995,1,1,0.012,1.0,13583.0,0.002,0.002,20.0,1,1,0.309,1.0,29271.0,0.009000000000000008,0.009000000000000008,3.0000000000000027,1,1,17.076,1.0,29847.0,-0.9239999999999995,0.9239999999999995,5.133333333333331,1,1,4,0.03425,0.020571521577170713,0.018,0.069,0.03425,0.020571521577170713,0.03995309750194596,0.03425,1.0,4,0,1.0,1.0,0,5754.0,9870.75,0,4,0.033749999999999995,0.12438925797672401,-0.133,0.161,0.033749999999999995,0.12438925797672401,0.12888657804441858,0.11975,1.0,4,0,1.0,1.0,0,23606.0,31753.25,0
9,9,power_law,4.621,1.0,10977.0,-0.37899999999999956,0.37899999999999956,7.579999999999991,1,1,1.944,1.0,13404.0,-0.05600000000000005,0.05600000000000005,2.8000000000000025,1,1,0.009,1.0,36211.0,-0.0010000000000000009,0.0010000000000000009,10.000000000000009,1,1,0.317,1.0,29979.0,0.017000000000000015,0.017000000000000015,5.666666666666672,1,1,18.377,1.0,29568.0,0.3769999999999989,0.3769999999999989,2.0944444444444383,1,1,4,0.036500000000000005,0.018255136263528687,0.021,0.067,0.036500000000000005,0.018255136263528687,0.04081053785482373,0.036500000000000005,1.0,4,0,1.0,1.0,0,3561.0,10672.5,0,4,-0.06099999999999999,0.1691434302596468,-0.344,0.104,-0.06099999999999999,0.1691434302596468,0.17980684080423637,0.11649999999999999,1.0,4,0,1.0,1.0,0,21272.0,27551.75,0
10,10,power_law,4.296,1.0,7807.0,-0.7039999999999997,0.7039999999999997,14.079999999999995,1,1,1.939,1.0,10442.0,-0.06099999999999994,0.06099999999999994,3.049999999999997,1,1,0.011,1.0,31641.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.285,1.0,20915.0,-0.015000000000000013,0.015000000000000013,5.000000000000004,1,1,19.412,1.0,30422.0,1.411999999999999,1.411999999999999,7.844444444444439,1,1,4,0.07525000000000001,0.03707677844689314,0.016,0.118,0.07525000000000001,0.03707677844689314,0.08388831861469152,0.07525000000000001,1.0,4,0,1.0,1.0,0,2467.0,4585.25,0,4,0.03175,0.05298289818422545,-0.034,0.114,0.03175,0.05298289818422545,0.0617677100109758,0.04875,1.0,4,0,1.0,1.0,0,18143.0,21318.0,0
