,Simulation,Model,rank_loo,elpd_loo,p_loo,se_d_loo,delta_elpd,AIC,BIC,Predictive Equivalent
43,14,gaussian,2,287.5515135733639,10.373381127785478,14.115632497247264,-119.01877693426786,20.143638364361845,71.04641136044253,False
44,14,power_law,0,406.57029050763174,13.283417584594531,0.0,0.0,25.641945563275932,90.63831093365643,True
45,15,exponential,1,437.1201589330481,8.638306345641865,9.482360872709195,-54.12603864265071,16.383419177900706,58.77893745727058,False
46,15,gaussian,2,378.8145148229818,9.994523222741918,13.484075200673033,-112.43168275271705,19.203355743781756,68.2424386132643,False
47,15,power_law,0,491.24619757569883,12.863518806399838,0.0,0.0,24.58145537628411,87.38660617897384,True
48,16,exponential,1,369.4610504446228,8.763001122191383,9.671694062379382,-49.8242769979521,16.759407478115307,59.74768758013504,False
49,16,gaussian,2,315.678631532103,9.992266494126284,13.783187212505464,-103.6066959104719,19.322457851913693,68.34519057819351,False
50,16,power_law,0,419.2853274425749,12.440496322798992,0.0,0.0,23.79267996635211,84.30789863470008,True
51,17,exponential,1,452.7854655163476,9.790842551827723,11.928320015806289,-67.882961394468,18.656035321241447,66.71235181548528,False
52,17,gaussian,2,390.4284307003454,11.646707996925329,15.746326323808972,-130.23999621047017,22.482539523760117,79.63587416007455,False
53,17,power_law,0,520.6684269108156,16.124462094045953,0.0,0.0,30.893323768351177,109.35258321883413,True
54,18,exponential,1,385.9953872499598,9.65739879603376,10.974653519875185,-63.08279531484226,18.516691854794022,65.9037175720054,False
55,18,gaussian,2,322.75592328965934,10.824633707491557,14.882695536779286,-126.3222592751427,20.975297143550115,74.09393137023947,False
56,18,power_law,0,449.07818256480203,15.173737023247668,0.0,0.0,29.209164795068748,103.17940918148368,True
57,19,exponential,1,418.36277336034686,8.959788187252911,9.761037072994608,-69.76982665341814,17.063891741661504,61.03960108883312,False
58,19,gaussian,2,350.5165911271389,10.619369170043342,13.430812166698077,-137.6160088866261,20.513608432215882,72.63361947873146,False
59,19,power_law,0,488.132600013765,14.171076789408517,0.0,0.0,27.26057674508393,96.6337536496607,True
60,20,exponential,1,399.690368734135,8.4159492875595,8.755112792390623,-45.50537455373984,16.015169063364286,57.32264821016086,False
61,20,gaussian,2,341.3467447821742,9.68334556397241,12.60568357629817,-103.84899850570065,18.663448439927908,66.1924565538005,False
62,20,power_law,0,445.19574328787485,12.014168702372558,0.0,0.0,23.033444280232537,81.80919026486367,True
63,21,exponential,1,368.48039189372594,9.172822900551296,9.87140907856951,-48.86531836413798,17.585719032980265,62.59950297893814,False
64,21,gaussian,2,312.1679355822239,10.198909456245019,14.013165016293632,-105.17777467564002,19.754551298337475,69.82176631095953,False
65,21,power_law,0,417.3457102578639,14.154406960770473,0.0,0.0,27.2436713769328,96.22880667008039,True
66,22,exponential,1,361.28225254463297,8.620717280804286,10.867118812054166,-70.27352035091639,16.503979823791443,58.8245149723383,False
67,22,gaussian,2,297.9834063146484,10.397712066478618,14.357684424482263,-133.57236658090096,20.171855697848,71.19503015723404,False
68,22,power_law,0,431.55577289554935,13.031335331981836,0.0,0.0,25.045039080572213,88.69714651412568,True
69,23,exponential,1,306.751525815757,8.641332851281788,9.348836550284798,-52.95493443076174,16.6507806923766,59.06513202950569,False
