,Simulation,Model,rank_loo,elpd_loo,p_loo,se_d_loo,delta_elpd,AIC,BIC,Predictive Equivalent
0,0,exponential,1,1092.5311376276095,17.789887362593618,8.14325819187013,-38.47622660648244,33.149946773898805,120.00150966034698,False
1,0,gaussian,2,1058.0367912681106,15.76895738679491,11.17913474925035,-72.97057296598132,29.38038970148874,106.79251867699993,False
2,0,power_law,0,1131.007364234092,20.91879293531315,0.0,0.0,39.07538919777507,140.68771478430705,True
3,1,exponential,1,1040.0004178484842,17.058655822127093,8.881327798000639,-38.94847915511855,32.003279659283066,115.77766224354787,False
4,1,gaussian,2,1013.0016554256867,14.87504563343009,11.404600839136299,-65.94724157791597,27.691404058917513,100.73027460218395,False
5,1,power_law,0,1078.9488970036027,21.329103864590934,0.0,0.0,40.03482190233963,143.75248513345184,True
6,2,exponential,1,1065.05985561752,18.446027224522368,8.066003500794247,-30.052661096969132,34.609752263058944,124.91665863204688,False
7,2,gaussian,2,1032.6952248030736,17.693050273171366,11.16538889427233,-62.41729191141553,33.27319734857139,120.13466658034132,False
8,2,power_law,0,1095.1125167144892,23.091193461844796,0.0,0.0,43.09725104106298,154.426144327634,True
9,3,exponential,1,1159.285689048067,17.107799278241146,7.715438133433134,-41.43379318519783,31.587562184096768,114.9229001486138,False
10,3,gaussian,2,1124.9146131472073,15.739900361296122,10.375085888261754,-75.80486908605758,29.18428834998528,106.44056650810741,False
11,3,power_law,0,1200.719482233265,20.173948205536362,0.0,0.0,37.54803294741338,135.7438796518487,True
12,4,exponential,1,1076.9557707906606,18.717606122227153,8.663295401070743,-43.32687835008937,35.067180250172306,126.55717980955191,False
13,4,gaussian,2,1042.3075855523375,16.942068364215174,11.560594345499776,-77.97506358841247,31.736601520246076,114.86621902462807,False
14,4,power_law,0,1120.28264914075,24.080578034362816,0.0,0.0,45.34656131943603,162.32883365604616,True
15,5,exponential,1,1187.3981298721214,17.883651736807224,7.971867434202777,-33.39883623830474,33.002889510999836,119.95640836238205,False
