,simulation,model,scale1_post_mean,scale1_rhat,scale1_ess_bulk,scale1_bias,scale1_abs_bias,scale1_relative_error,scale1_covered,scale1_converged,exponent1_post_mean,exponent1_rhat,exponent1_ess_bulk,exponent1_bias,exponent1_abs_bias,exponent1_relative_error,exponent1_covered,exponent1_converged,q_param_post_mean,q_param_rhat,q_param_ess_bulk,q_param_bias,q_param_abs_bias,q_param_relative_error,q_param_covered,q_param_converged,pi0_post_mean,pi0_rhat,pi0_ess_bulk,pi0_bias,pi0_abs_bias,pi0_relative_error,pi0_covered,pi0_converged,phi_post_mean,phi_rhat,phi_ess_bulk,phi_bias,phi_abs_bias,phi_relative_error,phi_covered,phi_converged,n_fx1,fx1_post_mean_avg,fx1_post_mean_sd,fx1_post_mean_min,fx1_post_mean_max,fx1_bias_mean,fx1_bias_sd,fx1_rmse,fx1_mae,fx1_coverage_rate,fx1_n_covered,fx1_n_rhat_nan,fx1_rhat_mean,fx1_rhat_max,fx1_n_rhat_above_1.01,fx1_ess_bulk_min,fx1_ess_bulk_mean,fx1_n_ess_below_400,n_fy1,fy1_post_mean_avg,fy1_post_mean_sd,fy1_post_mean_min,fy1_post_mean_max,fy1_bias_mean,fy1_bias_sd,fy1_rmse,fy1_mae,fy1_coverage_rate,fy1_n_covered,fy1_n_rhat_nan,fy1_rhat_mean,fy1_rhat_max,fy1_n_rhat_above_1.01,fy1_ess_bulk_min,fy1_ess_bulk_mean,fy1_n_ess_below_400
10,10,power_law,11.919,1.0,12103.0,-3.0809999999999995,3.0809999999999995,20.539999999999996,1,1,1.475,1.0,12565.0,-0.02499999999999991,0.02499999999999991,1.6666666666666607,1,1,0.011,1.0,14653.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.305,1.0,23859.0,0.0050000000000000044,0.0050000000000000044,1.6666666666666683,1,1,18.755,1.0,26104.0,0.754999999999999,0.754999999999999,4.194444444444438,1,1,4,1.2385000000000002,0.40416240547581866,0.698,1.737,1.2385000000000002,0.40416240547581866,1.302777609571181,1.2385000000000002,1.0,4,0,1.0,1.0,0,3624.0,4493.0,0,4,-0.86725,0.5560577195759447,-1.225,0.095,-0.86725,0.5560577195759447,1.0302051980066884,0.9147500000000001,1.0,4,0,1.0,1.0,0,6771.0,9311.5,0
11,11,power_law,10.141,1.0,7340.0,-4.859,4.859,32.39333333333334,1,1,1.297,1.0,9737.0,-0.20300000000000007,0.20300000000000007,13.533333333333339,1,1,0.007,1.0,21303.0,-0.003,0.003,30.0,1,1,0.314,1.0,19007.0,0.014000000000000012,0.014000000000000012,4.666666666666671,1,1,17.557,1.0,22873.0,-0.4430000000000014,0.4430000000000014,2.461111111111119,1,1,4,0.706,0.19709515468422859,0.405,0.938,0.706,0.19709515468422859,0.7329955661530293,0.706,1.0,4,0,1.0,1.0,0,4198.0,5259.0,0,4,-0.34450000000000003,0.4855525203312202,-1.086,0.211,-0.34450000000000003,0.4855525203312202,0.5953498971193327,0.45000000000000007,1.0,4,0,1.0,1.0,0,7571.0,9102.75,0
12,12,power_law,13.055,1.0,12881.0,-1.9450000000000003,1.9450000000000003,12.966666666666669,1,1,1.52,1.0,10633.0,0.020000000000000018,0.020000000000000018,1.3333333333333344,1,1,0.012,1.0,33626.0,0.002,0.002,20.0,1,1,0.314,1.0,33671.0,0.014000000000000012,0.014000000000000012,4.666666666666671,1,1,18.831,1.0,29448.0,0.8309999999999995,0.8309999999999995,4.6166666666666645,1,1,4,1.5235,0.8368528843231647,0.714,2.918,1.5235,0.8368528843231647,1.7382102864728424,1.5235,1.0,4,0,1.0,1.0,0,2954.0,10781.5,0,4,-2.29925,0.8262966703914522,-3.524,-1.193,-2.29925,0.8262966703914522,2.4432185227686856,2.29925,0.75,3,0,1.0,1.0,0,5825.0,7573.0,0
13,13,power_law,11.078,1.0,10188.0,-3.9220000000000006,3.9220000000000006,26.14666666666667,1,1,1.402,1.0,14244.0,-0.09800000000000009,0.09800000000000009,6.533333333333339,1,1,0.01,1.0,31046.0,0.0,0.0,0.0,1,1,0.289,1.0,26677.0,-0.01100000000000001,0.01100000000000001,3.66666666666667,1,1,18.483,1.0,27168.0,0.48300000000000054,0.48300000000000054,2.6833333333333362,1,1,4,0.8065,0.19562911337528477,0.626,1.096,0.8065,0.19562911337528477,0.8298873417518791,0.8065,1.0,4,0,1.0,1.0,0,4191.0,6726.0,0,4,-0.31425,0.6631856357762885,-1.444,0.255,-0.31425,0.6631856357762885,0.7338720937602138,0.44175,1.0,4,0,1.0,1.0,0,10741.0,13258.25,0
14,14,power_law,12.408,1.0,12307.0,-2.5920000000000005,2.5920000000000005,17.280000000000005,1,1,1.507,1.0,11494.0,0.006999999999999895,0.006999999999999895,0.4666666666666597,1,1,0.013,1.0,33942.0,0.002999999999999999,0.002999999999999999,29.999999999999993,1,1,0.304,1.0,35180.0,0.0040000000000000036,0.0040000000000000036,1.3333333333333346,1,1,17.513,1.0,33625.0,-0.4869999999999983,0.4869999999999983,2.705555555555546,1,1,4,1.3265,0.35582053060496666,0.88,1.867,1.3265,0.35582053060496666,1.3733937891224062,1.3265,1.0,4,0,1.0,1.0,0,5205.0,8578.5,0,4,-2.3274999999999997,0.8424753705598758,-3.355,-1.087,-2.3274999999999997,0.8424753705598758,2.4752820041360946,2.3274999999999997,0.75,3,0,1.0,1.0,0,7851.0,9368.25,0
15,15,power_law,11.458,1.0,2943.0,-3.542,3.542,23.613333333333333,1,1,1.425,1.0,3866.0,-0.07499999999999996,0.07499999999999996,4.9999999999999964,1,1,0.009,1.0,5715.0,-0.0010000000000000009,0.0010000000000000009,10.000000000000009,1,1,0.285,1.0,4664.0,-0.015000000000000013,0.015000000000000013,5.000000000000004,1,1,18.425,1.0,15521.0,0.4250000000000007,0.4250000000000007,2.361111111111115,1,1,4,1.45225,0.5283405033688028,0.903,2.279,1.45225,0.5283405033688028,1.545371719037203,1.45225,1.0,4,0,1.0,1.0,0,2163.0,3967.5,0,4,-1.162,0.8391820422292174,-1.931,0.246,-1.162,0.8391820422292174,1.4333424224518019,1.2850000000000001,1.0,4,0,1.0,1.0,0,2115.0,5339.75,0
16,16,power_law,11.808,1.0,10478.0,-3.192,3.192,21.28,1,1,1.404,1.0,11658.0,-0.09600000000000009,0.09600000000000009,6.400000000000006,1,1,0.008,1.0,27601.0,-0.002,0.002,20.0,1,1,0.318,1.0,21031.0,0.018000000000000016,0.018000000000000016,6.000000000000005,1,1,18.02,1.0,17757.0,0.019999999999999574,0.019999999999999574,0.11111111111110875,1,1,4,0.91725,0.20386929023273714,0.582,1.121,0.91725,0.20386929023273714,0.9396330400746878,0.91725,1.0,4,0,1.0,1.0,0,4545.0,6040.5,0,4,-0.41624999999999995,0.9101753608508637,-1.251,1.122,-0.41624999999999995,0.9101753608508637,1.0008412711314416,0.97725,1.0,4,0,1.0,1.0,0,6976.0,8525.5,0
17,17,power_law,10.944,1.0,12322.0,-4.055999999999999,4.055999999999999,27.039999999999992,1,1,1.39,1.0,12423.0,-0.1100000000000001,0.1100000000000001,7.33333333333334,1,1,0.014,1.0,31332.0,0.004,0.004,40.0,1,1,0.264,1.0,21167.0,-0.035999999999999976,0.035999999999999976,11.999999999999993,0,1,18.488,1.0,29194.0,0.48799999999999955,0.48799999999999955,2.7111111111111086,1,1,4,0.7082499999999999,0.379046418661356,0.226,1.289,0.7082499999999999,0.379046418661356,0.8033020913703636,0.7082499999999999,1.0,4,0,1.0,1.0,0,3514.0,6858.0,0,4,-0.67225,0.5448194081528301,-1.608,-0.262,-0.67225,0.5448194081528301,0.8653024037872541,0.67225,1.0,4,0,1.0,1.0,0,4734.0,9090.0,0
18,18,power_law,11.478,1.0,9713.0,-3.5220000000000002,3.5220000000000002,23.48,1,1,1.448,1.0,13738.0,-0.052000000000000046,0.052000000000000046,3.46666666666667,1,1,0.012,1.0,28696.0,0.002,0.002,20.0,1,1,0.312,1.0,27406.0,0.01200000000000001,0.01200000000000001,4.0000000000000036,1,1,20.63,1.0,29098.0,2.629999999999999,2.629999999999999,14.611111111111105,0,1,4,1.08575,0.48457423321922516,0.389,1.758,1.08575,0.48457423321922516,1.188976555698219,1.08575,1.0,4,0,1.0,1.0,0,872.0,4183.5,0,4,0.46525,0.47705574883864466,-0.19,1.093,0.46525,0.47705574883864466,0.6663630767081862,0.5602499999999999,1.0,4,0,1.0,1.0,0,11836.0,16997.75,0
19,19,power_law,10.93,1.0,9847.0,-4.07,4.07,27.133333333333336,1,1,1.496,1.0,9431.0,-0.0040000000000000036,0.0040000000000000036,0.26666666666666694,1,1,0.014,1.0,28127.0,0.004,0.004,40.0,1,1,0.285,1.0,21175.0,-0.015000000000000013,0.015000000000000013,5.000000000000004,1,1,18.332,1.0,28606.0,0.33200000000000074,0.33200000000000074,1.8444444444444485,1,1,4,1.71525,0.5378096201259327,1.019,2.339,1.71525,0.5378096201259327,1.7975877586365567,1.71525,1.0,4,0,1.0,1.0,0,1583.0,3197.75,0,4,-1.6317500000000003,0.28325992921696497,-1.978,-1.294,-1.6317500000000003,0.28325992921696497,1.6561534500160304,1.6317500000000003,1.0,4,0,1.0,1.0,0,6766.0,9685.0,0
20,20,power_law,13.694,1.0,8423.0,-1.3059999999999992,1.3059999999999992,8.706666666666662,1,1,1.594,1.0,9539.0,0.09400000000000008,0.09400000000000008,6.266666666666672,1,1,0.013,1.0,29410.0,0.002999999999999999,0.002999999999999999,29.999999999999993,1,1,0.301,1.0,28786.0,0.0010000000000000009,0.0010000000000000009,0.33333333333333365,1,1,18.547,1.0,30906.0,0.5470000000000006,0.5470000000000006,3.0388888888888923,1,1,4,2.2005,0.6838890626410105,1.238,3.033,2.2005,0.6838890626410105,2.304323002532414,2.2005,1.0,4,0,1.0,1.0,0,1777.0,3422.75,0,4,-1.03625,0.1850707634933189,-1.263,-0.776,-1.03625,0.1850707634933189,1.05264678311388,1.03625,1.0,4,0,1.0,1.0,0,7115.0,8185.75,0
21,21,power_law,12.32,1.0,6855.0,-2.6799999999999997,2.6799999999999997,17.866666666666664,1,1,1.48,1.0,8257.0,-0.020000000000000018,0.020000000000000018,1.3333333333333344,1,1,0.011,1.0,19371.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.311,1.0,21427.0,0.01100000000000001,0.01100000000000001,3.66666666666667,1,1,17.418,1.0,19304.0,-0.5820000000000007,0.5820000000000007,3.2333333333333374,1,1,4,1.5732500000000003,0.731931477325576,0.6,2.579,1.5732500000000003,0.731931477325576,1.7351770082616933,1.5732500000000003,1.0,4,0,1.0,1.0,0,1528.0,4918.5,0,4,-1.0034999999999998,0.616986831301933,-1.876,-0.332,-1.0034999999999998,0.616986831301933,1.1780004244481408,1.0034999999999998,1.0,4,0,1.0,1.0,0,4661.0,6591.5,0
22,22,power_law,9.547,1.0,8964.0,-5.452999999999999,5.452999999999999,36.35333333333333,0,1,1.29,1.0,14427.0,-0.20999999999999996,0.20999999999999996,13.999999999999998,1,1,0.014,1.0,27493.0,0.004,0.004,40.0,1,1,0.295,1.0,28962.0,-0.0050000000000000044,0.0050000000000000044,1.6666666666666683,1,1,19.049,1.0,30364.0,1.0489999999999995,1.0489999999999995,5.827777777777775,1,1,4,0.8499999999999999,0.011423659658795873,0.839,0.869,0.8499999999999999,0.011423659658795873,0.8500767612398306,0.8499999999999999,1.0,4,0,1.0,1.0,0,3157.0,5061.5,0,4,-0.10474999999999998,1.2261558577521865,-1.94,1.471,-0.10474999999999998,1.2261558577521865,1.2306220987776872,0.97975,0.75,3,0,1.0,1.0,0,9270.0,12696.25,0
23,23,power_law,11.899,1.0,1307.0,-3.101000000000001,3.101000000000001,20.67333333333334,1,1,1.449,1.0,3107.0,-0.050999999999999934,0.050999999999999934,3.3999999999999955,1,1,0.015,1.0,779.0,0.004999999999999999,0.004999999999999999,49.999999999999986,1,1,0.328,1.0,2133.0,0.028000000000000025,0.028000000000000025,9.333333333333343,1,1,17.078,1.0,21479.0,-0.9220000000000006,0.9220000000000006,5.122222222222225,1,1,4,1.371,0.50530238471632,0.869,1.96,1.371,0.50530238471632,1.4611541670884698,1.371,1.0,4,0,1.0,1.0,0,2477.0,3628.5,0,4,-0.8962499999999999,0.5062076525498207,-1.513,-0.232,-0.8962499999999999,0.5062076525498207,1.0293251429941852,0.8962499999999999,1.0,4,0,1.0,1.0,0,2153.0,6798.5,0
24,24,power_law,11.175,1.0,11203.0,-3.8249999999999993,3.8249999999999993,25.499999999999996,1,1,1.357,1.0,11322.0,-0.14300000000000002,0.14300000000000002,9.533333333333333,1,1,0.01,1.0,27119.0,0.0,0.0,0.0,1,1,0.29,1.0,30402.0,-0.010000000000000009,0.010000000000000009,3.3333333333333366,1,1,17.505,1.0,27332.0,-0.495000000000001,0.495000000000001,2.7500000000000058,1,1,4,1.34225,0.7534481982857214,0.563,2.328,1.34225,0.7534481982857214,1.5392593186334784,1.34225,1.0,4,0,1.0,1.0,0,2426.0,5249.0,0,4,-1.13225,0.4244910923682616,-1.7,-0.661,-1.13225,0.4244910923682616,1.20920748839891,1.13225,1.0,4,0,1.0,1.0,0,5920.0,7143.5,0
25,25,power_law,16.872,1.0,2933.0,1.8719999999999999,1.8719999999999999,12.479999999999999,1,1,1.74,1.0,2103.0,0.24,0.24,16.0,1,1,0.01,1.0,23411.0,0.0,0.0,0.0,1,1,0.297,1.0,24816.0,-0.0030000000000000027,0.0030000000000000027,1.0000000000000009,1,1,15.591,1.0,10370.0,-2.4090000000000007,2.4090000000000007,13.383333333333336,0,1,4,1.94725,0.596144854460726,1.331,2.802,1.94725,0.596144854460726,2.036460471013371,1.94725,1.0,4,0,1.0,1.0,0,7015.0,9015.0,0,4,-3.06075,0.43387807907291204,-3.568,-2.413,-3.06075,0.43387807907291204,3.091349341307126,3.06075,1.0,4,0,1.0,1.0,0,4127.0,7432.25,0
26,26,power_law,11.688,1.0,5394.0,-3.3119999999999994,3.3119999999999994,22.08,1,1,1.446,1.0,6987.0,-0.05400000000000005,0.05400000000000005,3.600000000000003,1,1,0.01,1.0,21233.0,0.0,0.0,0.0,1,1,0.295,1.0,15770.0,-0.0050000000000000044,0.0050000000000000044,1.6666666666666683,1,1,20.269,1.0,18918.0,2.2689999999999984,2.2689999999999984,12.605555555555547,0,1,4,1.63525,0.49090751420201334,1.199,2.468,1.63525,0.49090751420201334,1.707346698828331,1.63525,1.0,4,0,1.0025,1.01,0,1401.0,2853.75,0,4,-0.38625,0.49190821044174493,-1.235,-0.061,-0.38625,0.49190821044174493,0.6254300520441916,0.38625,1.0,4,0,1.0,1.0,0,5439.0,8083.0,0
27,27,power_law,13.022,1.0,10513.0,-1.9779999999999998,1.9779999999999998,13.186666666666666,1,1,1.525,1.0,10518.0,0.02499999999999991,0.02499999999999991,1.6666666666666607,1,1,0.012,1.0,30322.0,0.002,0.002,20.0,1,1,0.297,1.0,29262.0,-0.0030000000000000027,0.0030000000000000027,1.0000000000000009,1,1,17.458,1.0,26964.0,-0.5420000000000016,0.5420000000000016,3.01111111111112,1,1,4,1.58175,0.44672663621055775,0.886,1.989,1.58175,0.44672663621055775,1.6436233601406378,1.58175,1.0,4,0,1.0,1.0,0,5738.0,11603.25,0,4,-3.01825,0.5477533089813332,-3.637,-2.361,-3.01825,0.5477533089813332,3.0675506108294286,3.01825,0.5,2,0,1.0,1.0,0,7129.0,7930.0,0
28,28,power_law,13.765,1.0,11176.0,-1.2349999999999994,1.2349999999999994,8.23333333333333,1,1,1.52,1.0,11047.0,0.020000000000000018,0.020000000000000018,1.3333333333333344,1,1,0.018,1.0,26253.0,0.007999999999999998,0.007999999999999998,79.99999999999999,1,1,0.325,1.0,23349.0,0.025000000000000022,0.025000000000000022,8.333333333333341,1,1,18.167,1.0,5202.0,0.1670000000000016,0.1670000000000016,0.9277777777777866,1,1,4,0.9929999999999999,0.1880159567696317,0.713,1.213,0.9929999999999999,0.1880159567696317,1.0106428647153258,0.9929999999999999,1.0,4,0,1.0,1.0,0,5304.0,6522.25,0,4,-0.4305,0.9893547139423757,-1.616,1.012,-0.4305,0.9893547139423757,1.078959220730793,0.9365,1.0,4,0,1.0,1.0,0,2688.0,8160.75,0
29,29,power_law,11.195,1.0,12366.0,-3.8049999999999997,3.8049999999999997,25.366666666666664,1,1,1.401,1.0,13706.0,-0.09899999999999998,0.09899999999999998,6.599999999999999,1,1,0.008,1.0,27720.0,-0.002,0.002,20.0,1,1,0.297,1.0,25429.0,-0.0030000000000000027,0.0030000000000000027,1.0000000000000009,1,1,18.315,1.0,28499.0,0.3150000000000013,0.3150000000000013,1.750000000000007,1,1,4,0.6427499999999999,0.20156187015405466,0.392,0.955,0.6427499999999999,0.20156187015405466,0.6736132050368371,0.6427499999999999,1.0,4,0,1.0,1.0,0,5683.0,7772.5,0,4,-0.3955,0.537863597950261,-0.925,0.476,-0.3955,0.537863597950261,0.6676207755904545,0.6335,1.0,4,0,1.0,1.0,0,7156.0,10802.75,0
30,30,power_law,14.812,1.0,2717.0,-0.1880000000000006,0.1880000000000006,1.2533333333333374,1,1,1.629,1.0,2955.0,0.129,0.129,8.600000000000001,1,1,0.015,1.0,5061.0,0.004999999999999999,0.004999999999999999,49.999999999999986,1,1,0.308,1.0,2367.0,0.008000000000000007,0.008000000000000007,2.666666666666669,1,1,19.553,1.0,1955.0,1.5530000000000008,1.5530000000000008,8.627777777777784,1,1,4,1.04475,0.27010403088439827,0.669,1.416,1.04475,0.27010403088439827,1.0791008988968547,1.04475,1.0,4,0,1.0,1.0,0,2210.0,3668.0,0,4,-0.8502500000000001,0.6060244941419447,-1.573,-0.249,-0.8502500000000001,0.6060244941419447,1.044121999576678,0.8502500000000001,1.0,4,0,1.0,1.0,0,2999.0,4390.25,0
31,31,power_law,12.459,1.0,9118.0,-2.5410000000000004,2.5410000000000004,16.94,1,1,1.433,1.0,5066.0,-0.06699999999999995,0.06699999999999995,4.466666666666663,1,1,0.008,1.0,8587.0,-0.002,0.002,20.0,1,1,0.294,1.0,18883.0,-0.006000000000000005,0.006000000000000005,2.0000000000000018,1,1,17.802,1.0,26096.0,-0.1980000000000004,0.1980000000000004,1.100000000000002,1,1,4,1.14875,0.46750848922773586,0.605,1.793,1.14875,0.46750848922773586,1.240238182769745,1.14875,1.0,4,0,1.0,1.0,0,3796.0,7597.0,0,4,-0.8049999999999999,0.37903627794711153,-1.183,-0.174,-0.8049999999999999,0.37903627794711153,0.889771599906403,0.8049999999999999,1.0,4,0,1.0,1.0,0,5074.0,6032.25,0
32,32,power_law,12.7,1.02,185.0,-2.3000000000000007,2.3000000000000007,15.333333333333337,1,0,1.536,1.01,398.0,0.03600000000000003,0.03600000000000003,2.400000000000002,1,1,0.007,1.01,12312.0,-0.003,0.003,30.0,1,1,0.289,1.03,88.0,-0.01100000000000001,0.01100000000000001,3.66666666666667,1,0,19.036,1.01,1369.0,1.0360000000000014,1.0360000000000014,5.755555555555563,1,1,4,1.065,0.43115484457442893,0.632,1.529,1.065,0.43115484457442893,1.1489645338303527,1.065,1.0,4,0,1.0025,1.01,0,3281.0,4209.25,0,4,-1.5005,0.48116603163565064,-2.101,-0.901,-1.5005,0.48116603163565064,1.5757604513377026,1.5005,1.0,4,0,1.01,1.03,1,952.0,4816.0,0
33,33,power_law,9.66,1.0,10956.0,-5.34,5.34,35.6,0,1,1.318,1.0,10760.0,-0.18199999999999994,0.18199999999999994,12.13333333333333,1,1,0.015,1.0,28398.0,0.004999999999999999,0.004999999999999999,49.999999999999986,1,1,0.306,1.0,26540.0,0.006000000000000005,0.006000000000000005,2.0000000000000018,1,1,17.956,1.0,27942.0,-0.04400000000000048,0.04400000000000048,0.24444444444444713,1,1,4,1.16575,0.2590524802043015,0.828,1.536,1.16575,0.2590524802043015,1.194186438542994,1.16575,1.0,4,0,1.0,1.0,0,2925.0,5588.5,0,4,-1.42875,0.6501585864233433,-2.539,-0.892,-1.42875,0.6501585864233433,1.5697237814341731,1.42875,0.75,3,0,1.0,1.0,0,6029.0,7768.25,0
34,34,power_law,12.87,1.0,12354.0,-2.130000000000001,2.130000000000001,14.200000000000005,1,1,1.455,1.0,12281.0,-0.04499999999999993,0.04499999999999993,2.9999999999999956,1,1,0.019,1.0,28498.0,0.009,0.009,89.99999999999999,1,1,0.313,1.0,8111.0,0.013000000000000012,0.013000000000000012,4.3333333333333375,1,1,18.324,1.0,25003.0,0.3240000000000016,0.3240000000000016,1.800000000000009,1,1,4,1.4522499999999998,0.5203769667270065,0.752,2.168,1.4522499999999998,0.5203769667270065,1.5426672518725482,1.4522499999999998,1.0,4,0,1.0,1.0,0,5843.0,6493.25,0,4,-1.17075,0.9745784665690085,-2.589,0.153,-1.17075,0.9745784665690085,1.5233052057942953,1.24725,1.0,4,0,1.0,1.0,0,6230.0,8329.0,0
35,35,power_law,19.425,1.0,2591.0,4.425000000000001,4.425000000000001,29.500000000000004,1,1,1.953,1.0,3211.0,0.45300000000000007,0.45300000000000007,30.200000000000003,0,1,0.009,1.0,19659.0,-0.0010000000000000009,0.0010000000000000009,10.000000000000009,1,1,0.29,1.0,2811.0,-0.010000000000000009,0.010000000000000009,3.3333333333333366,1,1,18.313,1.0,19178.0,0.31299999999999883,0.31299999999999883,1.7388888888888825,1,1,4,2.5357499999999997,1.0503088533855174,1.143,4.037,2.5357499999999997,1.0503088533855174,2.7446633217937677,2.5357499999999997,1.0,4,0,1.0,1.0,0,1975.0,5308.75,0,4,-3.9955,0.7138324383214872,-4.983,-3.009,-3.9955,0.7138324383214872,4.058765452696177,3.9955,0.5,2,0,1.0,1.0,0,6020.0,7077.75,0
36,36,power_law,11.824,1.0,11122.0,-3.176,3.176,21.173333333333336,1,1,1.404,1.0,14808.0,-0.09600000000000009,0.09600000000000009,6.400000000000006,1,1,0.012,1.0,29651.0,0.002,0.002,20.0,1,1,0.308,1.0,28327.0,0.008000000000000007,0.008000000000000007,2.666666666666669,1,1,17.432,1.0,29220.0,-0.5680000000000014,0.5680000000000014,3.1555555555555634,1,1,4,1.26025,0.4837082669336963,0.481,1.801,1.26025,0.4837082669336963,1.349890273318539,1.26025,1.0,4,0,1.0,1.0,0,2237.0,5377.0,0,4,-0.32375,0.5419581971886762,-1.141,0.367,-0.32375,0.5419581971886762,0.6312945033817418,0.50725,1.0,4,0,1.0,1.0,0,9979.0,10867.25,0
37,37,power_law,14.502,1.0,13167.0,-0.49799999999999933,0.49799999999999933,3.319999999999996,1,1,1.65,1.0,12270.0,0.1499999999999999,0.1499999999999999,9.999999999999993,1,1,0.009,1.0,32901.0,-0.0010000000000000009,0.0010000000000000009,10.000000000000009,1,1,0.305,1.0,31839.0,0.0050000000000000044,0.0050000000000000044,1.6666666666666683,1,1,18.979,1.0,32496.0,0.9789999999999992,0.9789999999999992,5.438888888888885,1,1,4,1.45325,0.6672935542173324,0.348,2.098,1.45325,0.6672935542173324,1.5991298415075619,1.45325,1.0,4,0,1.0,1.0,0,3635.0,7083.0,0,4,-1.7562499999999999,0.6657474652599137,-2.691,-1.047,-1.7562499999999999,0.6657474652599137,1.8781996033435848,1.7562499999999999,1.0,4,0,1.0,1.0,0,9784.0,10931.5,0
38,38,power_law,11.203,1.0,9201.0,-3.7970000000000006,3.7970000000000006,25.313333333333336,1,1,1.441,1.0,10505.0,-0.05899999999999994,0.05899999999999994,3.9333333333333296,1,1,0.008,1.0,6051.0,-0.002,0.002,20.0,1,1,0.318,1.0,23586.0,0.018000000000000016,0.018000000000000016,6.000000000000005,1,1,18.015,1.0,23040.0,0.015000000000000568,0.015000000000000568,0.08333333333333649,1,1,4,1.24425,0.26178653040215805,0.84,1.572,1.24425,0.26178653040215805,1.2714913487711978,1.24425,1.0,4,0,1.0,1.0,0,2711.0,3636.25,0,4,-1.211,0.384660239692121,-1.833,-0.862,-1.211,0.384660239692121,1.270623665764179,1.211,1.0,4,0,1.0,1.0,0,7128.0,8390.0,0
39,39,power_law,10.983,1.0,11941.0,-4.0169999999999995,4.0169999999999995,26.779999999999998,1,1,1.39,1.0,11365.0,-0.1100000000000001,0.1100000000000001,7.33333333333334,1,1,0.013,1.0,16294.0,0.002999999999999999,0.002999999999999999,29.999999999999993,1,1,0.308,1.0,14325.0,0.008000000000000007,0.008000000000000007,2.666666666666669,1,1,18.023,1.0,4816.0,0.022999999999999687,0.022999999999999687,0.12777777777777605,1,1,4,0.71575,0.35230269300702205,0.27,1.254,0.71575,0.35230269300702205,0.7977563851201693,0.71575,1.0,4,0,1.0,1.0,0,896.0,1705.0,0,4,-0.6737500000000001,0.9074958333237679,-2.161,0.127,-0.6737500000000001,0.9074958333237679,1.1302600364517894,0.73725,1.0,4,0,1.0025,1.01,0,1415.0,3970.0,0
40,40,power_law,17.71,1.0,3909.0,2.710000000000001,2.710000000000001,18.066666666666674,1,1,1.721,1.0,5613.0,0.22100000000000009,0.22100000000000009,14.73333333333334,1,1,0.013,1.0,9532.0,0.002999999999999999,0.002999999999999999,29.999999999999993,1,1,0.294,1.0,7330.0,-0.006000000000000005,0.006000000000000005,2.0000000000000018,1,1,19.218,1.0,6252.0,1.218,1.218,6.766666666666667,1,1,4,2.0802500000000004,0.6371198376286834,1.401,2.957,2.0802500000000004,0.6371198376286834,2.175629046965498,2.0802500000000004,1.0,4,0,1.0,1.0,0,2008.0,2821.25,0,4,-1.0867499999999999,0.8215583895865224,-1.943,0.109,-1.0867499999999999,0.8215583895865224,1.3623449453057035,1.1412499999999999,1.0,4,0,1.0,1.0,0,2828.0,4007.0,0
41,41,power_law,17.55,1.0,12008.0,2.5500000000000007,2.5500000000000007,17.000000000000004,1,1,1.808,1.0,10838.0,0.30800000000000005,0.30800000000000005,20.53333333333334,1,1,0.008,1.0,32207.0,-0.002,0.002,20.0,1,1,0.307,1.0,31835.0,0.007000000000000006,0.007000000000000006,2.3333333333333357,1,1,18.642,1.0,33997.0,0.6419999999999995,0.6419999999999995,3.5666666666666638,1,1,4,2.04525,0.7714633416436585,1.504,3.366,2.04525,0.7714633416436585,2.185910165125731,2.04525,1.0,4,0,1.0,1.0,0,3156.0,6505.0,0,4,-2.45525,0.8087238017395061,-3.247,-1.224,-2.45525,0.8087238017395061,2.585011943879564,2.45525,1.0,4,0,1.0,1.0,0,7803.0,8511.0,0
42,42,power_law,13.66,1.0,12541.0,-1.3399999999999999,1.3399999999999999,8.933333333333332,1,1,1.572,1.0,10302.0,0.07200000000000006,0.07200000000000006,4.800000000000004,1,1,0.012,1.0,32800.0,0.002,0.002,20.0,1,1,0.291,1.0,27926.0,-0.009000000000000008,0.009000000000000008,3.0000000000000027,1,1,17.319,1.0,29403.0,-0.6810000000000009,0.6810000000000009,3.7833333333333385,1,1,4,2.33825,1.3138269244843477,1.057,4.39,2.33825,1.3138269244843477,2.682080209464288,2.33825,1.0,4,0,1.0025,1.01,0,637.0,6352.25,0,4,-1.759,0.903735857427379,-2.935,-0.524,-1.759,0.903735857427379,1.9775792019537421,1.759,1.0,4,0,1.0,1.0,0,5815.0,7894.5,0
43,43,power_law,10.21,1.01,702.0,-4.789999999999999,4.789999999999999,31.93333333333333,0,1,1.44,1.03,89.0,-0.06000000000000005,0.06000000000000005,4.0000000000000036,1,0,0.013,1.08,14568.0,0.002999999999999999,0.002999999999999999,29.999999999999993,1,0,0.284,1.03,9363.0,-0.016000000000000014,0.016000000000000014,5.333333333333338,1,0,20.287,1.07,34.0,2.286999999999999,2.286999999999999,12.70555555555555,0,0,4,1.1604999999999999,0.5139681410359984,0.491,1.936,1.1604999999999999,0.5139681410359984,1.269221611855077,1.1604999999999999,1.0,4,0,1.0525,1.09,4,146.0,2628.0,2,4,-1.4025000000000003,0.5333856484758472,-2.289,-0.865,-1.4025000000000003,0.5333856484758472,1.500502082637675,1.4025000000000003,0.75,3,0,1.0575,1.11,4,22.0,57.5,4
