simulation,model_type,overall_r2,overall_rmse,overall_mae,obs_zeros,pred_zeros,obs_ones,pred_ones,continuous_r2,continuous_rmse
23,gaussian,0.086254775,0.139907719,0.070746933,0.28685259,0.287758466,0.008964143,0.009825759,0.221987852,0.117373197
23,power_law,0.412756663,0.112160043,0.042937739,0.28685259,0.287737674,0.008964143,0.009788876,0.838007706,0.053557824
24,exponential,0.273717667,0.119184888,0.056954348,0.277888446,0.278256785,0.007968127,0.008865974,0.495723134,0.090470971
24,gaussian,0.092396851,0.133234425,0.066834304,0.277888446,0.278158958,0.007968127,0.008803131,0.197779356,0.114109459
24,power_law,0.44077125,0.104583506,0.041244873,0.277888446,0.27810371,0.007968127,0.008851936,0.842904696,0.050495925
25,exponential,0.261017167,0.126292742,0.061169035,0.28187251,0.282464392,0.008964143,0.00983491,0.51213756,0.093303811
25,gaussian,0.100775708,0.139314151,0.072173735,0.28187251,0.282174178,0.008964143,0.009787475,0.220566852,0.117934298
25,power_law,0.414911829,0.112375562,0.044293318,0.28187251,0.282447896,0.008964143,0.009817667,0.819684903,0.056723985
26,exponential,0.353031265,0.10305142,0.051269767,0.294820717,0.294856294,0.002988048,0.003913098,0.527035,0.092877677
26,gaussian,0.121351459,0.120093619,0.063087721,0.294820717,0.294031655,0.002988048,0.004115289,0.220042274,0.119270317
26,power_law,0.574310251,0.083590886,0.034026858,0.294820717,0.294939523,0.002988048,0.00392063,0.853242082,0.051736568
27,exponential,0.309722968,0.113838326,0.056840071,0.288844622,0.289772006,0.005976096,0.006889878,0.479214945,0.096083801
27,gaussian,0.118064782,0.128675283,0.066961289,0.288844622,0.28968585,0.005976096,0.006864822,0.19538814,0.119430193
27,power_law,0.515995583,0.095323823,0.039774711,0.288844622,0.28958877,0.005976096,0.006866098,0.824846665,0.05572244
28,exponential,0.267388061,0.129240742,0.059557815,0.294820717,0.296780472,0.009960159,0.010727963,0.529332209,0.093410709
28,gaussian,0.098229467,0.143387227,0.071787495,0.294820717,0.296241534,0.009960159,0.010769547,0.213862125,0.120722658
28,power_law,0.425959769,0.114401998,0.043176767,0.294820717,0.296545319,0.009960159,0.010758279,0.846767464,0.053298492
29,exponential,0.176125881,0.137037761,0.064194112,0.28187251,0.282758435,0.012948207,0.013700791,0.471076751,0.088222979
29,gaussian,0.078364448,0.144940392,0.072504146,0.28187251,0.282292891,0.012948207,0.013690768,0.198127869,0.108627041
29,power_law,0.258513075,0.130005454,0.050096273,0.28187251,0.2817077,0.012948207,0.013689523,0.826662267,0.050504718
30,exponential,0.289945584,0.123410859,0.058139066,0.285856574,0.287459848,0.008964143,0.00985813,0.559117343,0.088294789
30,gaussian,0.120954772,0.137313478,0.070788558,0.285856574,0.2864187,0.008964143,0.009822429,0.25062937,0.115112345
30,power_law,0.426133849,0.11094631,0.042398234,0.285856574,0.287109811,0.008964143,0.009782246,0.847982975,0.051846528
31,exponential,0.28395445,0.117042239,0.05592074,0.272908367,0.274028044,0.007968127,0.008820219,0.509497292,0.087285068
31,gaussian,0.115621527,0.130074264,0.066392406,0.272908367,0.273151114,0.007968127,0.008829214,0.218480064,0.110176578
31,power_law,0.449702882,0.102605565,0.040572042,0.272908367,0.273905472,0.007968127,0.008821807,0.804965447,0.05503957
32,exponential,0.161922084,0.128709587,0.057850767,0.319721116,0.320221333,0.010956175,0.011954993,0.469625885,0.084627509
32,gaussian,0.053350865,0.136792794,0.065970573,0.319721116,0.320290245,0.010956175,0.011741254,0.207421335,0.103452642
32,power_law,0.24436819,0.122214804,0.045561482,0.319721116,0.319840575,0.010956175,0.011800299,0.818326537,0.049529751
33,exponential,0.308358211,0.115157846,0.055100871,0.288844622,0.290361585,0.005976096,0.006815893,0.486064803,0.096893855
33,gaussian,0.109141367,0.130694502,0.066113125,0.288844622,0.289971925,0.005976096,0.006856916,0.189869581,0.121652076
33,power_law,0.541777941,0.093732655,0.036427962,0.288844622,0.29043778,0.005976096,0.006843968,0.846466486,0.052959472
34,exponential,0.253974027,0.126266194,0.058806202,0.285856574,0.287758497,0.009960159,0.01081664,0.51515211,0.089128505
34,gaussian,0.102931074,0.138459584,0.069504839,0.285856574,0.287462587,0.009960159,0.010750249,0.225077256,0.112679022
