,overall_r2,overall_r2,overall_rmse,overall_rmse,overall_mae,overall_mae,obs_zeros,obs_zeros,pred_zeros,pred_zeros,obs_ones,obs_ones,pred_ones,pred_ones,continuous_r2,continuous_r2,continuous_rmse,continuous_rmse
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
model_type,,,,,,,,,,,,,,,,,,
exponential,0.24362052274,0.0327771941720398,0.10693919955,0.007979335319799453,0.05617902198,0.002721956798652408,0.27895418329,0.009477103637246628,0.27941491534,0.009466741124211855,0.0071015936800000005,0.00186957583997831,0.00753671004,0.0018535595879864023,0.52835491884,0.01659247358436377,0.07088369922,0.0021615587227223317
gaussian,0.21887062544,0.02891080515305472,0.10867000879000001,0.007852857319298275,0.05853897592,0.002738780013523822,0.27895418329,0.009477103637246628,0.27947412102,0.00947797901303456,0.0071015936800000005,0.00186957583997831,0.00753414405,0.0018575431471038108,0.45899255609999995,0.014518599534994585,0.07592652618,0.002302910721147478
power_law,0.28183104313,0.03845102830090087,0.10420755182000001,0.008172987210180196,0.05238794778,0.0026653870316284208,0.27895418329,0.009477103637246628,0.27930666742,0.009476960498595387,0.0071015936800000005,0.00186957583997831,0.0075332115,0.0018509238759085455,0.6289848084799999,0.017422278991046338,0.06285250598,0.0018671397081919355
