simulation,model_type,overall_r2,overall_rmse,overall_mae,obs_zeros,pred_zeros,obs_ones,pred_ones,continuous_r2,continuous_rmse
0,exponential,0.2555904950207848,0.1619301106564755,0.0809289994950771,0.3235294117647059,0.3284532781862745,0.0196078431372549,0.022697150735294117,0.6223689071111782,0.09730730894538876
0,gaussian,0.19604798587387373,0.16828163447701344,0.09119932002528774,0.3235294117647059,0.32797931985294115,0.0196078431372549,0.022651807598039215,0.4627896519464846,0.11606032285308635
0,power_law,0.2971188976515583,0.15734849425386152,0.07087747787001793,0.3235294117647059,0.3272421875,0.0196078431372549,0.022706801470588234,0.8263882225689246,0.06597830909723107
1,exponential,0.3634975901873757,0.13376382965530118,0.06930071306212593,0.28431372549019607,0.2899231004901961,0.00980392156862745,0.01355484068627451,0.6463626639362822,0.09443104033344527
1,gaussian,0.26358235009004005,0.14388011040383308,0.08081414158152715,0.28431372549019607,0.2898218443627451,0.00980392156862745,0.013527726715686274,0.4660242477427404,0.11603699869026853
1,power_law,0.47678949409862637,0.12127656731872549,0.05623825612437369,0.28431372549019607,0.2895813419117647,0.00980392156862745,0.013621017156862746,0.8382578944913273,0.06386269845025741
2,exponential,0.3299459076185146,0.12913767356618236,0.06244353169637516,0.22058823529411764,0.22549479166666667,0.00980392156862745,0.013753676470588234,0.6945737042465512,0.07775799073023283
2,gaussian,0.2797081465548463,0.13389127515264607,0.06920398887338822,0.22058823529411764,0.2255779718137255,0.00980392156862745,0.01378094362745098,0.562879644897174,0.09302342649505786
2,power_law,0.40426757940174296,0.12176532831637568,0.0533432379307092,0.22058823529411764,0.2253578431372549,0.00980392156862745,0.013645986519607843,0.8502905885985411,0.05443978091869749
3,exponential,0.3893815053821357,0.12369091468477392,0.06662111627188252,0.3480392156862745,0.34976669730392157,0.004901960784313725,0.008904105392156863,0.5852579238057429,0.10996628463931049
3,gaussian,0.28818610321033145,0.13354759003186,0.07704809866997703,0.3480392156862745,0.34930223651960784,0.004901960784313725,0.009034620098039216,0.4275895692193684,0.12918862411129786
3,power_law,0.49829135672825775,0.1121188450744361,0.0481830206565639,0.3480392156862745,0.34876685049019607,0.004901960784313725,0.009073376225490195,0.8790698912740187,0.05937966252659615
4,exponential,0.5579467275485736,0.09486617265330771,0.05569085665631454,0.2647058823529412,0.26956449142156863,0.0,0.00456985294117647,0.6187906130864579,0.09832317145890221
4,gaussian,0.415946857334228,0.10904361909511134,0.06692890787729863,0.2647058823529412,0.2701619178921569,0.0,0.0045234375,0.45822236661734284,0.11721538578412823
4,power_law,0.7261759997325296,0.07466375536424662,0.04006265872224036,0.2647058823529412,0.269859681372549,0.0,0.004558670343137255,0.8248636664608208,0.06664417746110463
5,exponential,0.45386524869065636,0.11406429135390637,0.06539978586349464,0.25980392156862747,0.26382230392156863,0.004901960784313725,0.009151654411764706,0.549126261544512,0.10544861207437004
5,gaussian,0.28344518734731927,0.13065454119553252,0.07704368260180668,0.25980392156862747,0.2646341911764706,0.004901960784313725,0.009152420343137254,0.3480313782777267,0.1268021872653299
5,power_law,0.611833952518359,0.09616312615046188,0.047079383290445184,0.25980392156862747,0.263640625,0.004901960784313725,0.009061121323529412,0.8488503696050185,0.06105439647285427
6,exponential,0.3569052808364769,0.13804517511419076,0.07211651742217444,0.27941176470588236,0.28260125612745096,0.00980392156862745,0.012731158088235293,0.5722858014864369,0.10808595902206086
6,gaussian,0.26100478110974656,0.1479805287062236,0.0844777054764427,0.27941176470588236,0.2849998468137255,0.00980392156862745,0.013238357843137255,0.4054031674391768,0.12743940709520893
6,power_law,0.45647355578955584,0.1269094902375363,0.0547763807812821,0.27941176470588236,0.28472748161764705,0.00980392156862745,0.013636335784313726,0.8444081286323726,0.0651907381744513
7,exponential,0.5625754886567929,0.10042595658872361,0.0550779666152736,0.27941176470588236,0.2853059129901961,0.0,0.004568014705882353,0.6069627509966234,0.10760374982473335
7,gaussian,0.42641210212572567,0.11499909148004483,0.06542817827426042,0.27941176470588236,0.2853734681372549,0.0,0.004464307598039216,0.45903492408366087,0.12623947060816698
7,power_law,0.745644870271723,0.07657987796056051,0.03798815461629259,0.27941176470588236,0.2847325367647059,0.0,0.004580422794117647,0.8708434409812195,0.061683468080905524
8,exponential,0.27162686217785137,0.15182838377731056,0.0777746481163916,0.27941176470588236,0.2838615196078431,0.014705882352941176,0.018089920343137254,0.5396215700752354,0.10680078635223017
