simulation,model_type,overall_r2,overall_rmse,overall_mae,obs_zeros,pred_zeros,obs_ones,pred_ones,continuous_r2,continuous_rmse
12,gaussian,0.179805,0.119780754,0.061415054,0.277390438,0.27782839,0.010458167,0.01088689,0.48630746,0.071315501
12,power_law,0.217776883,0.116975203,0.056303057,0.277390438,0.277634789,0.010458167,0.010868152,0.630919514,0.060449519
13,exponential,0.231977631,0.113600949,0.05837432,0.273406375,0.273855344,0.008964143,0.009373132,0.548737238,0.069497996
13,gaussian,0.208446279,0.115328122,0.060879597,0.273406375,0.274050361,0.008964143,0.009364433,0.468915231,0.075394464
13,power_law,0.265685434,0.111080057,0.054172828,0.273406375,0.273994506,0.008964143,0.008976251,0.647311992,0.061440237
14,exponential,0.2726015,0.100235418,0.054159655,0.280378486,0.281026394,0.005478088,0.005973683,0.533347749,0.070707262
14,gaussian,0.242323777,0.102300283,0.056824387,0.280378486,0.281013166,0.005478088,0.005912304,0.457736508,0.076220628
14,power_law,0.325995502,0.096486466,0.049724959,0.280378486,0.280199919,0.005478088,0.005980484,0.649933902,0.061241013
15,exponential,0.193090051,0.113073198,0.057922564,0.279880478,0.280002288,0.008466135,0.008911308,0.505812487,0.07062436
15,gaussian,0.174060491,0.114398746,0.05978142,0.279880478,0.280076055,0.008466135,0.008890283,0.443629254,0.074936048
15,power_law,0.209533996,0.111915114,0.055329962,0.279880478,0.279800735,0.008466135,0.008860122,0.606217267,0.063043015
16,exponential,0.235794644,0.103981955,0.053899804,0.287848606,0.28813938,0.006972112,0.007412179,0.534843645,0.066870041
16,gaussian,0.206482284,0.105957391,0.056349049,0.287848606,0.288258902,0.006972112,0.007389411,0.460303951,0.072028891
16,power_law,0.27537221,0.101253591,0.050062366,0.287848606,0.288064243,0.006972112,0.007386594,0.63612765,0.059143448
17,exponential,0.290835332,0.094697799,0.052105241,0.281374502,0.281944814,0.004482072,0.004938994,0.509885344,0.071356236
17,gaussian,0.263034184,0.096536158,0.054248794,0.281374502,0.281903978,0.004482072,0.004932909,0.448823907,0.075670791
17,power_law,0.346547443,0.090901986,0.048806392,0.281374502,0.281762668,0.004482072,0.004937313,0.602775721,0.064239327
18,exponential,0.243625124,0.114596198,0.059131444,0.288844622,0.289425875,0.009462151,0.009831595,0.549157591,0.070120405
18,gaussian,0.214753353,0.116762855,0.06171443,0.288844622,0.289242686,0.009462151,0.009858099,0.47352474,0.07577414
18,power_law,0.274478133,0.112234639,0.055850963,0.288844622,0.289147348,0.009462151,0.009880712,0.643631771,0.062342114
19,exponential,0.277444894,0.102803052,0.055760257,0.286354582,0.286901332,0.005976096,0.006440457,0.544653122,0.071706091
19,gaussian,0.247776948,0.104892356,0.058498887,0.286354582,0.286794011,0.005976096,0.006435648,0.470779788,0.077304197
19,power_law,0.319491518,0.099767087,0.051006812,0.286354582,0.286924894,0.005976096,0.006406421,0.646250994,0.063202241
20,exponential,0.336341623,0.088522854,0.050993422,0.266434263,0.26664075,0.003486056,0.003937998,0.548953365,0.068019253
20,gaussian,0.305057556,0.09058526,0.053642869,0.266434263,0.26532744,0.003486056,0.003807022,0.491808914,0.072199577
20,power_law,0.3896438,0.08489357,0.046657194,0.266434263,0.266825915,0.003486056,0.00395658,0.648512256,0.060044914
21,exponential,0.269537137,0.105323074,0.056208553,0.269920319,0.270281203,0.006474104,0.006878984,0.532733498,0.072827739
21,gaussian,0.238075402,0.107567346,0.058893918,0.269920319,0.270512077,0.006474104,0.007378782,0.461329172,0.078194504
21,power_law,0.315325342,0.10196863,0.052102975,0.269920319,0.27035494,0.006474104,0.006932847,0.640641852,0.063867255
22,exponential,0.207156055,0.108151266,0.057611139,0.294322709,0.293860153,0.006972112,0.007411183,0.499491915,0.072318594
22,gaussian,0.189810381,0.10932792,0.059385002,0.294322709,0.294046642,0.006972112,0.007434372,0.436416285,0.076740326
22,power_law,0.249871649,0.105197529,0.053604055,0.294322709,0.294099275,0.006972112,0.007396819,0.619997402,0.063014096
23,exponential,0.259765394,0.102604317,0.054164659,0.287848606,0.288122277,0.006474104,0.00693666,0.542883628,0.068402134
23,gaussian,0.236989094,0.104170876,0.056262739,0.287848606,0.28812335,0.006474104,0.006904927,0.479339573,0.073001797
23,power_law,0.284061043,0.100906453,0.051850321,0.287848606,0.288048245,0.006474104,0.006913191,0.605710802,0.063527783
24,exponential,0.259155066,0.100093227,0.052607734,0.271414343,0.272160078,0.005976096,0.006443896,0.553975342,0.065694601
24,gaussian,0.236354714,0.101621798,0.055010052,0.271414343,0.272037351,0.005976096,0.006438589,0.487036027,0.070452057
24,power_law,0.279205881,0.098729435,0.050104216,0.271414343,0.27197857,0.005976096,0.006393738,0.621766698,0.060496483
25,exponential,0.225567453,0.110957422,0.057879692,0.296314741,0.29621959,0.007968127,0.00838384,0.530058384,0.071406685
25,gaussian,0.202860903,0.112572319,0.05997675,0.296314741,0.296528729,0.007968127,0.008366736,0.461751846,0.076420204
25,power_law,0.257760531,0.108626698,0.05481715,0.296314741,0.296187951,0.007968127,0.008406234,0.625057588,0.063782157
26,exponential,0.247539278,0.106542698,0.056117218,0.28187251,0.28225649,0.006972112,0.007403853,0.52480458,0.071503768
26,gaussian,0.217311536,0.108661636,0.058729161,0.28187251,0.282096489,0.006972112,0.00742119,0.448288307,0.077045788
26,power_law,0.299997345,0.102761779,0.051526283,0.28187251,0.282138182,0.006972112,0.00742491,0.637972596,0.062411343
27,exponential,0.273459723,0.096948991,0.054051275,0.280378486,0.280588116,0.004482072,0.004940908,0.537203681,0.070490472
27,gaussian,0.249114065,0.09855994,0.056508514,0.280378486,0.280639349,0.004482072,0.004938714,0.465033801,0.075787685
27,power_law,0.323912134,0.093522265,0.049533117,0.280378486,0.280594155,0.004482072,0.00494055,0.637280853,0.06240519
28,exponential,0.2385632,0.11001538,0.057235069,0.296314741,0.29707134,0.007968127,0.008382486,0.524578169,0.071581233
28,gaussian,0.209699235,0.112081174,0.059758546,0.296314741,0.296969684,0.007968127,0.00840653,0.450070641,0.076986233
28,power_law,0.274489344,0.107388647,0.053246313,0.296314741,0.296994164,0.007968127,0.008370565,0.628922598,0.063240001
29,exponential,0.283753807,0.097692917,0.052977211,0.262948207,0.263497541,0.00498008,0.005484328,0.534639576,0.070226607
29,gaussian,0.254869064,0.099643325,0.055572271,0.262948207,0.263457249,0.00498008,0.005434387,0.459804433,0.075662811
29,power_law,0.33486482,0.094142749,0.048621096,0.262948207,0.263265718,0.00498008,0.005444877,0.657904803,0.060211639
30,exponential,0.261438943,0.103220679,0.053900844,0.275896414,0.27678774,0.006474104,0.006885676,0.537582854,0.069289424
30,gaussian,0.232613721,0.105215694,0.056385084,0.275896414,0.276791802,0.006474104,0.006889862,0.46792576,0.074325203
30,power_law,0.297736529,0.100652264,0.050071843,0.275896414,0.27685108,0.006474104,0.006917035,0.634348689,0.061614589
31,exponential,0.295280304,0.09532331,0.053332987,0.283864542,0.284169556,0.003984064,0.004468843,0.521376938,0.073667432
31,gaussian,0.262086363,0.097542454,0.056011134,0.283864542,0.28409624,0.003984064,0.004437967,0.445200023,0.079313467
31,power_law,0.345101886,0.091892016,0.049034329,0.283864542,0.284084148,0.003984064,0.004440364,0.624745413,0.065229151
32,exponential,0.24728588,0.097156155,0.053618163,0.308266932,0.308217147,0.004482072,0.004953109,0.501922387,0.072472644
32,gaussian,0.221281919,0.098820129,0.055733952,0.308266932,0.308336965,0.004482072,0.004958556,0.428656409,0.077620114
32,power_law,0.297537111,0.093857067,0.049418611,0.308266932,0.308529165,0.004482072,0.004934917,0.611247418,0.064026865
33,exponential,0.241239404,0.108010239,0.056822665,0.274900398,0.27528844,0.006972112,0.007410359,0.527096335,0.072197109
33,gaussian,0.217932865,0.109656545,0.05911813,0.274900398,0.27558256,0.006972112,0.007413922,0.457781632,0.077307313
33,power_law,0.278181887,0.105348033,0.052771237,0.274900398,0.275207794,0.006972112,0.007527328,0.632660192,0.063630812
34,exponential,0.227004507,0.107291819,0.055722176,0.280378486,0.280976064,0.00747012,0.007900554,0.519753532,0.068937924
34,gaussian,0.203425122,0.108915936,0.057965761,0.280378486,0.281102605,0.00747012,0.007890376,0.450624666,0.073732793
34,power_law,0.268171308,0.104395756,0.0518646,0.280378486,0.280968983,0.00747012,0.007907931,0.622936047,0.061084865
35,exponential,0.228067355,0.100644911,0.053547876,0.282370518,0.28261476,0.005478088,0.005933096,0.507549114,0.069893778
35,gaussian,0.209789816,0.101829457,0.055425576,0.282370518,0.282606045,0.005478088,0.005951958,0.446531308,0.074097505
35,power_law,0.258266792,0.098656562,0.050729294,0.282370518,0.282505789,0.005478088,0.005919043,0.598839134,0.063083581
36,exponential,0.228645897,0.109275558,0.055913624,0.272410359,0.272325619,0.007968127,0.008438761,0.556664172,0.06695403
36,gaussian,0.202910477,0.111083533,0.058311964,0.272410359,0.272400616,0.007968127,0.008408647,0.478292181,0.072631328
36,power_law,0.261712983,0.106907642,0.052355353,0.272410359,0.272433983,0.007968127,0.008400258,0.655548632,0.059016611
37,exponential,0.249855627,0.104153292,0.053950804,0.290338645,0.290478243,0.006474104,0.006911868,0.563636602,0.068039373
37,gaussian,0.225696669,0.105817169,0.056183298,0.290338645,0.290753564,0.006474104,0.006903713,0.490397001,0.073527896
37,power_law,0.26937529,0.102789263,0.051171267,0.290338645,0.290397457,0.006474104,0.00690169,0.645843697,0.061296212
38,exponential,0.30142224,0.093542326,0.050796404,0.273904382,0.275065208,0.004482072,0.004950682,0.519352295,0.06982512
38,gaussian,0.271794844,0.095505342,0.053029818,0.273904382,0.274931104,0.004482072,0.004940021,0.453553927,0.074451235
38,power_law,0.338902574,0.090998351,0.04770269,0.273904382,0.274868479,0.004482072,0.0049664,0.612523909,0.062693239
39,exponential,0.284740262,0.095107073,0.052651681,0.282868526,0.283460938,0.004482072,0.004876478,0.521148982,0.070428565
39,gaussian,0.255040505,0.097061558,0.055062413,0.282868526,0.28341842,0.004482072,0.004937469,0.4520349,0.075339907
39,power_law,0.31945619,0.092770302,0.049106031,0.282868526,0.28351494,0.004482072,0.004942947,0.614915179,0.063157776
40,exponential,0.203450266,0.11247876,0.057719945,0.274900398,0.275654258,0.008466135,0.00891386,0.513618233,0.069873807
40,gaussian,0.183236698,0.113896972,0.059910961,0.274900398,0.275468579,0.008466135,0.008869818,0.448359428,0.074413865
40,power_law,0.225327101,0.11092342,0.054909823,0.274900398,0.275048462,0.008466135,0.008899278,0.603297357,0.063104206
41,exponential,0.213395327,0.117868762,0.05915886,0.289840637,0.290466276,0.009462151,0.009885567,0.541486021,0.072236461
41,gaussian,0.189096525,0.119675442,0.061806779,0.289840637,0.29055531,0.009462151,0.009891761,0.466737913,0.077902344
41,power_law,0.244168586,0.115540151,0.055658617,0.289840637,0.290435555,0.009462151,0.009875763,0.631960031,0.064718384
42,exponential,0.203530121,0.115313727,0.059535762,0.268924303,0.269179081,0.008466135,0.008887886,0.502368859,0.074337624
42,gaussian,0.185498361,0.11661175,0.061525104,0.268924303,0.269274293,0.008466135,0.008879389,0.439875551,0.078867335
42,power_law,0.231306681,0.113285124,0.056048214,0.268924303,0.269012746,0.008466135,0.008904476,0.603922263,0.066320092
43,exponential,0.286332976,0.093616845,0.051790137,0.28187251,0.282145076,0.003984064,0.004411744,0.541131756,0.069494592
43,gaussian,0.257233092,0.095506396,0.054284449,0.28187251,0.282179874,0.003984064,0.004431602,0.460204662,0.075374001
43,power_law,0.337250684,0.090215431,0.047582568,0.28187251,0.277312516,0.003984064,0.00438787,0.662816267,0.059571744
44,exponential,0.245292274,0.101009753,0.054072617,0.274900398,0.274962774,0.005976096,0.00640541,0.521041726,0.068659194
44,gaussian,0.224500456,0.102391684,0.056202007,0.274900398,0.274999222,0.005976096,0.006418405,0.45662659,0.073130586
44,power_law,0.28180294,0.09853618,0.050567652,0.274900398,0.27484042,0.005976096,0.006430481,0.632267188,0.060161139
45,exponential,0.195368366,0.119881303,0.062636647,0.270418327,0.270850473,0.009960159,0.010378439,0.504682224,0.073454956
45,gaussian,0.174850809,0.121400127,0.064740882,0.270418327,0.270763228,0.009960159,0.010335922,0.443810072,0.077837828
45,power_law,0.2311864,0.117182681,0.058636033,0.270418327,0.27076368,0.009960159,0.010378906,0.601613528,0.06587664
46,exponential,0.258520803,0.102329355,0.055535299,0.287848606,0.288475458,0.005478088,0.005919883,0.502977131,0.074859765
46,gaussian,0.226434678,0.104519963,0.057861687,0.287848606,0.288427524,0.005478088,0.005901986,0.428397408,0.080280001
46,power_law,0.313034289,0.098495929,0.051425579,0.287848606,0.288204697,0.005478088,0.005930684,0.614281384,0.065947081
47,exponential,0.229307499,0.113770426,0.057816067,0.278386454,0.278707716,0.008964143,0.009379404,0.550301036,0.069405147
47,gaussian,0.206512612,0.115440668,0.060177761,0.278386454,0.2789415,0.008964143,0.00942589,0.479158883,0.074693595
47,power_law,0.258126009,0.111623051,0.054552065,0.278386454,0.278675408,0.008964143,0.009380914,0.641771496,0.061945648
48,exponential,0.305157044,0.099141773,0.054175748,0.271414343,0.272058251,0.00498008,0.00544234,0.539658458,0.073327865
48,gaussian,0.268838596,0.101699773,0.056971115,0.271414343,0.272099384,0.00498008,0.005388119,0.458302448,0.079543994
48,power_law,0.358632399,0.095250412,0.049508237,0.271414343,0.271899496,0.00498008,0.005428878,0.648146444,0.064107661
49,exponential,0.195987235,0.115365193,0.058376318,0.291832669,0.291970555,0.008964143,0.009382408,0.529455217,0.070451547
49,gaussian,0.180600666,0.116463846,0.060565989,0.291832669,0.292202923,0.008964143,0.009401675,0.459904613,0.075478852
49,power_law,0.226381975,0.113163563,0.054940798,0.291832669,0.291912273,0.008964143,0.009360309,0.633926935,0.062140385
50,exponential,0.201815732,0.114700495,0.057517991,0.280378486,0.280672373,0.009462151,0.00987016,0.546483702,0.066391147
50,gaussian,0.184805223,0.115916272,0.059571956,0.280378486,0.280724602,0.009462151,0.009865974,0.479794762,0.071105155
50,power_law,0.22970676,0.112678681,0.053898975,0.280378486,0.28055061,0.009462151,0.009883046,0.643980937,0.058823431
51,exponential,0.200386807,0.118561398,0.059946687,0.275398406,0.275874969,0.009960159,0.010406624,0.505416541,0.072471561
51,gaussian,0.178874615,0.120145657,0.06203253,0.275398406,0.276110589,0.009960159,0.010329261,0.441327789,0.077024051
51,power_law,0.248821672,0.114914508,0.055623036,0.275398406,0.275901612,0.009960159,0.010365242,0.613807075,0.064039802
52,exponential,0.26257323,0.101776205,0.054796671,0.267928287,0.268569846,0.005478088,0.005933127,0.516298501,0.072809612
52,gaussian,0.2394183,0.103361723,0.056798227,0.267928287,0.268468812,0.005478088,0.00592077,0.454729054,0.07730475
52,power_law,0.306514114,0.098697378,0.051212569,0.267928287,0.268594528,0.005478088,0.005908164,0.603895841,0.065887754
53,exponential,0.222190171,0.106959752,0.056176587,0.293326693,0.293805294,0.006972112,0.007435259,0.523983087,0.070152551
53,gaussian,0.199275681,0.108523848,0.058225004,0.293326693,0.293899402,0.006972112,0.006902904,0.448920302,0.075481319
53,power_law,0.270763786,0.10356614,0.051516907,0.293326693,0.293964315,0.006972112,0.00741607,0.633720558,0.061537316
54,exponential,0.220998909,0.110184118,0.057002264,0.275896414,0.276797046,0.007968127,0.008398406,0.503636024,0.071107213
54,gaussian,0.199066187,0.111724464,0.059182328,0.275896414,0.276823721,0.007968127,0.008381365,0.442566273,0.075354666
54,power_law,0.257038328,0.107605178,0.053105198,0.275896414,0.276749471,0.007968127,0.008404927,0.605830925,0.063365783
55,exponential,0.321071209,0.091393517,0.052123351,0.285856574,0.286715778,0.003486056,0.003941313,0.523139785,0.072234363
55,gaussian,0.290804858,0.093408447,0.054590656,0.285856574,0.28689878,0.003486056,0.003941391,0.461086796,0.076790539
55,power_law,0.363561444,0.088487417,0.048986318,0.285856574,0.286839346,0.003486056,0.00393999,0.599307672,0.066214609
56,exponential,0.241380984,0.099488831,0.053169067,0.28187251,0.282410436,0.005478088,0.005884042,0.505801042,0.069642737
56,gaussian,0.213926338,0.101273096,0.055246387,0.28187251,0.282243028,0.005478088,0.005953312,0.4408255,0.074079595
56,power_law,0.275537842,0.097223291,0.050265231,0.28187251,0.282134073,0.005478088,0.005938698,0.597305234,0.062865578
57,exponential,0.202364042,0.110294552,0.056993382,0.267430279,0.267777966,0.007968127,0.008460315,0.503092965,0.069604691
57,gaussian,0.18184699,0.111704062,0.058948695,0.267430279,0.267876074,0.007968127,0.008393551,0.437779173,0.074037953
57,power_law,0.233303702,0.108134278,0.052749573,0.267430279,0.267618588,0.007968127,0.008394594,0.6202102,0.060851682
58,exponential,0.252540944,0.10868562,0.058373401,0.287350598,0.287782495,0.006972112,0.007427011,0.519187826,0.07501845
58,gaussian,0.221675883,0.110906916,0.06100267,0.287350598,0.287767959,0.006972112,0.007407199,0.442225822,0.080799665
58,power_law,0.301633824,0.105055788,0.05396256,0.287350598,0.287685134,0.006972112,0.007415105,0.633415155,0.065503969
59,exponential,0.20180271,0.123255374,0.061940938,0.285358566,0.286192963,0.011454183,0.011845509,0.525962908,0.071771045
59,gaussian,0.184065828,0.124617289,0.064098358,0.285358566,0.286380338,0.011454183,0.011858706,0.460195629,0.076588102
59,power_law,0.243303256,0.120008407,0.057212219,0.285358566,0.28626838,0.011454183,0.011848341,0.640608995,0.062492329
60,exponential,0.241145957,0.114348903,0.059100438,0.28187251,0.282875482,0.008964143,0.009358472,0.517469045,0.073680403
60,gaussian,0.214891286,0.116310193,0.061555831,0.28187251,0.282934683,0.008964143,0.009388742,0.449947297,0.078666812
60,power_law,0.278173786,0.111524222,0.05493974,0.28187251,0.282800361,0.008964143,0.009411464,0.625338437,0.064924553
61,exponential,0.258946855,0.102670748,0.055323077,0.267928287,0.268223108,0.005976096,0.006445873,0.52836438,0.070765613
61,gaussian,0.238822334,0.104055506,0.057445526,0.267928287,0.268492623,0.005976096,0.00644332,0.459096708,0.07578422
61,power_law,0.294134355,0.100203541,0.052135101,0.267928287,0.268287366,0.005976096,0.0064241,0.615172605,0.063922237
62,exponential,0.273307036,0.09833341,0.053255463,0.259960159,0.260538751,0.00498008,0.005438076,0.540944289,0.069358725
62,gaussian,0.24826675,0.100013241,0.055540076,0.259960159,0.2617265,0.00498008,0.005379747,0.474922096,0.074178881
62,power_law,0.315765856,0.095417491,0.049571686,0.259960159,0.260155129,0.00498008,0.005459303,0.636124438,0.061751122
63,exponential,0.279881527,0.098435191,0.051802867,0.278386454,0.279447585,0.005478088,0.005919665,0.532298093,0.069450116
63,gaussian,0.240466887,0.101093159,0.054846765,0.278386454,0.279322694,0.005478088,0.005908475,0.450882064,0.07525255
63,power_law,0.344948766,0.093882803,0.046716335,0.278386454,0.279550501,0.005478088,0.00591053,0.652602708,0.059855163
64,exponential,0.242837755,0.109435101,0.056672648,0.272410359,0.2731405,0.00747012,0.007890609,0.540081188,0.071285062
64,gaussian,0.219258953,0.111125998,0.059280062,0.272410359,0.273076584,0.00747012,0.007895418,0.463966541,0.076958021
64,power_law,0.290831573,0.105909975,0.05182938,0.272410359,0.273119117,0.00747012,0.007907604,0.655522468,0.061693356
65,exponential,0.223020409,0.112637038,0.057625887,0.270418327,0.271027826,0.007968127,0.008387715,0.528259961,0.072546834
65,gaussian,0.203192698,0.114065174,0.059968749,0.270418327,0.270962712,0.007968127,0.00840667,0.460725017,0.07756615
65,power_law,0.266326642,0.10945303,0.052876339,0.270418327,0.270973232,0.007968127,0.008374704,0.639885904,0.063385097
66,exponential,0.218359079,0.113157082,0.059025155,0.281374502,0.282022488,0.008466135,0.008896741,0.50982849,0.072472526
66,gaussian,0.19881404,0.114563101,0.061058424,0.281374502,0.282107321,0.008466135,0.008902032,0.450151148,0.076757536
66,power_law,0.251991936,0.110695824,0.055442166,0.281374502,0.281847687,0.008466135,0.008880758,0.615667033,0.064173124
67,exponential,0.293006332,0.100426879,0.054694954,0.299302789,0.300267212,0.005976096,0.006416101,0.516273154,0.072585919
67,gaussian,0.259149025,0.102803437,0.056996344,0.299302789,0.300187998,0.005976096,0.006443476,0.447467303,0.077576696
67,power_law,0.329715789,0.097784878,0.051464078,0.299302789,0.300125405,0.005976096,0.006421844,0.612310048,0.064982222
68,exponential,0.260836431,0.102599817,0.053697251,0.268426295,0.26908309,0.006474104,0.006901021,0.52162156,0.069638119
68,gaussian,0.237093933,0.104234586,0.055924256,0.268426295,0.269237737,0.006474104,0.006912164,0.455519908,0.074293742
68,power_law,0.296819808,0.100071319,0.049414698,0.268426295,0.269013898,0.006474104,0.00689629,0.628006452,0.061408563
69,exponential,0.207283162,0.116294708,0.059439874,0.273406375,0.273808516,0.008964143,0.009351329,0.523429452,0.072489263
69,gaussian,0.187255696,0.117754599,0.0616319,0.273406375,0.273818336,0.008964143,0.009357772,0.454319895,0.077567384
69,power_law,0.237188259,0.114080021,0.055650791,0.273406375,0.27370907,0.008964143,0.009373319,0.626581175,0.064166476
70,exponential,0.238273164,0.115712803,0.059731095,0.281374502,0.282070546,0.009462151,0.009854582,0.543593413,0.071407653
70,gaussian,0.211295308,0.117744057,0.062750885,0.281374502,0.281949374,0.009462151,0.009886641,0.470856905,0.076887435
70,power_law,0.276713029,0.112755337,0.05497211,0.281374502,0.282222236,0.009462151,0.009874066,0.63889039,0.063516759
71,exponential,0.202086013,0.119740727,0.059957652,0.266434263,0.266956689,0.009462151,0.009852776,0.530258841,0.073835643
71,gaussian,0.183337324,0.121139341,0.062338925,0.266434263,0.26700333,0.009462151,0.009892617,0.463643495,0.078897553
71,power_law,0.237683278,0.117039262,0.055987069,0.266434263,0.266837509,0.009462151,0.009880914,0.645806845,0.064114585
72,exponential,0.26892537,0.099612783,0.053919735,0.281374502,0.281377895,0.005478088,0.005945157,0.520307676,0.071037249
72,gaussian,0.24322443,0.101348604,0.055776261,0.281374502,0.281620767,0.005478088,0.005932364,0.452806546,0.075870893
72,power_law,0.30944151,0.096813172,0.05089171,0.281374502,0.281207654,0.005478088,0.00594704,0.61793976,0.063397286
73,exponential,0.23091999,0.117940377,0.06011297,0.268924303,0.26922012,0.009960159,0.010379762,0.552292713,0.070893977
73,gaussian,0.206929187,0.119765776,0.062550854,0.268924303,0.269275959,0.009960159,0.010385225,0.478272131,0.076530451
73,power_law,0.259887833,0.115697912,0.056873309,0.268924303,0.268950417,0.009960159,0.010382672,0.654094398,0.062314778
74,exponential,0.27431683,0.105051638,0.056050587,0.282370518,0.283024449,0.006474104,0.006926233,0.539614839,0.072553657
74,gaussian,0.244552689,0.107184354,0.058607416,0.282370518,0.283180357,0.006474104,0.006907915,0.468670576,0.077943622
74,power_law,0.308137452,0.102574454,0.052739931,0.282370518,0.283001494,0.006474104,0.006890967,0.633411056,0.064742331
75,exponential,0.272305779,0.103382694,0.055312555,0.264442231,0.265016325,0.005976096,0.00643999,0.520156105,0.073276598
75,gaussian,0.240787773,0.105597826,0.057830906,0.264442231,0.26508172,0.005976096,0.006413705,0.449658425,0.078475027
75,power_law,0.324794829,0.099584388,0.051263553,0.264442231,0.265095758,0.005976096,0.006422606,0.629422392,0.064395408
76,exponential,0.250088647,0.101179649,0.054150446,0.269920319,0.270349493,0.005478088,0.005909036,0.525617332,0.070444679
