simulation,model_type,overall_r2,overall_rmse,overall_mae,obs_zeros,pred_zeros,obs_ones,pred_ones,continuous_r2,continuous_rmse
0,exponential,0.2572262238648667,0.1209997851806446,0.06268724758151355,0.29411764705882354,0.2970125612745098,0.00980392156862745,0.011676011029411765,0.5483873293508221,0.07841927839077809
0,gaussian,0.2290663128235938,0.123272110003607,0.06635022312313196,0.29411764705882354,0.29680514705882355,0.00980392156862745,0.011712545955882354,0.47810310213128604,0.08430088623016406
0,power_law,0.29620799370007034,0.11778188022842362,0.0582776589100632,0.29411764705882354,0.29705583639705885,0.00980392156862745,0.01199295343137255,0.6648310580127192,0.06755720395503706
1,exponential,0.3342043100354286,0.09352649374617934,0.05660800240883988,0.29411764705882354,0.2972486979166667,0.0024509803921568627,0.00469140625,0.4865074632236671,0.08189398422367833
1,gaussian,0.3040003715407793,0.09562438771646632,0.05893048909923909,0.29411764705882354,0.29724647671568627,0.0024509803921568627,0.00475750612745098,0.43317412657595833,0.0860418551242158
1,power_law,0.39071467031043794,0.08946939985235496,0.05338886095742588,0.29411764705882354,0.2974863664215686,0.0024509803921568627,0.00469155943627451,0.5754063064952413,0.0744683450196627
2,exponential,0.15208797961830722,0.1290071459843949,0.063902686117472,0.23284313725490197,0.23541214767156862,0.012254901960784314,0.014151654411764705,0.5315326604824517,0.06968850161192972
2,gaussian,0.13506013472862688,0.13029607357205825,0.06683813843581056,0.23284313725490197,0.23565885416666665,0.012254901960784314,0.014247549019607843,0.4644234041630395,0.07451303668642274
2,power_law,0.20020565661101042,0.12529320988270026,0.05870181808205493,0.23284313725490197,0.2356608455882353,0.012254901960784314,0.014130821078431373,0.6484326078236564,0.06037063742563588
3,exponential,0.22003221928409522,0.13052111702967628,0.07052280770913406,0.2916666666666667,0.29290640318627453,0.012254901960784314,0.01410906862745098,0.500152818473355,0.08310254564445833
3,gaussian,0.19879552485495056,0.1322860758279483,0.07376028973855567,0.2916666666666667,0.2929821537990196,0.012254901960784314,0.014168275122549019,0.4320282472398187,0.08858477213149256
3,power_law,0.26082066175387075,0.12706248942708798,0.06551117315057527,0.2916666666666667,0.2918147977941176,0.012254901960784314,0.01418313419117647,0.6251520959826247,0.07196531772691848
4,exponential,0.2752314192305172,0.10967377303638327,0.05987160753723785,0.27450980392156865,0.2768922334558824,0.007352941176470588,0.00934359681372549,0.4938613760770706,0.07840264189620516
4,gaussian,0.24014759242490535,0.11229688960570276,0.0627870397618631,0.27450980392156865,0.2770171568627451,0.007352941176470588,0.009364353553921569,0.4364806173425455,0.08272759259993329
4,power_law,0.358134950252311,0.10321075849491164,0.05453052697260335,0.27450980392156865,0.27711113664215686,0.007352941176470588,0.009360983455882353,0.6136223309461195,0.06850179727957763
5,exponential,0.20032556063717688,0.12824376378293936,0.0683109287388799,0.25735294117647056,0.25963863357843137,0.012254901960784314,0.014083639705882353,0.5066135390858679,0.07599189369326217
5,gaussian,0.18319939494762982,0.12960975020830207,0.07055455409721674,0.25735294117647056,0.25976761642156865,0.012254901960784314,0.01407904411764706,0.4411535962257116,0.08087604095375535
5,power_law,0.246760635345597,0.12446468732005143,0.06350762873502944,0.25735294117647056,0.2596557904411765,0.012254901960784314,0.01404220281862745,0.631476707490018,0.0656759138565959
6,exponential,0.31289263090467134,0.10296407200293736,0.05773520364216491,0.2818627450980392,0.28501034007352943,0.004901960784313725,0.007020143995098039,0.5381904015136745,0.07812167827095848
6,gaussian,0.2816320755099584,0.1052802415727667,0.06074563424221374,0.2818627450980392,0.28528576899509805,0.004901960784313725,0.007025888480392157,0.48117983384392393,0.08280346508983276
6,power_law,0.36406592899177304,0.09905569586489503,0.05319930776948964,0.2818627450980392,0.2849012714460784,0.004901960784313725,0.007124617034313725,0.636876339684247,0.06927353669111294
7,exponential,0.2748513989264466,0.11296818967414834,0.06106856260913609,0.2549019607843137,0.2573390012254902,0.007352941176470588,0.009466988357843138,0.5194460525087419,0.08003946622298791
7,gaussian,0.2481550913044579,0.1150288542565192,0.06419076792907348,0.2549019607843137,0.2573301930147059,0.007352941176470588,0.009434283088235294,0.4650594556204116,0.08444731909618876
7,power_law,0.3227147595322314,0.1091763242034262,0.056002193514584485,0.2549019607843137,0.257539368872549,0.007352941176470588,0.009401577818627452,0.6210551863626255,0.0710756913789418
8,exponential,0.21017321509663056,0.13374160591830986,0.06699144533901669,0.25980392156862747,0.26223406862745097,0.014705882352941176,0.016460707720588236,0.5813006412380867,0.0699380246712523
8,gaussian,0.19590568656325502,0.1349441618837181,0.07001829687085272,0.25980392156862747,0.2624460784313726,0.014705882352941176,0.016523973651960785,0.5102430213413949,0.07564017598190559
8,power_law,0.2194207632314945,0.132956355612513,0.06398434911429403,0.25980392156862747,0.2621308210784314,0.014705882352941176,0.016604856004901962,0.6736312369372743,0.06174709166382466
9,exponential,0.28760493718772506,0.10206354421754615,0.05884886173896016,0.2916666666666667,0.29325076593137256,0.004901960784313725,0.007170419730392157,0.48549113570979874,0.08086924206372366
9,gaussian,0.2549539528274335,0.10437626508760019,0.06165145464960747,0.2916666666666667,0.293156556372549,0.004901960784313725,0.0070006127450980395,0.42886666857097866,0.08520315865080144
9,power_law,0.37023240951091474,0.09596223368859709,0.052480210687482105,0.2916666666666667,0.2930772824754902,0.004901960784313725,0.007056449142156863,0.6407954214316591,0.06757061533882978
10,exponential,0.2880348942586526,0.09542446754078567,0.05488509559022317,0.28431372549019607,0.2857048100490196,0.004901960784313725,0.0070905330882352945,0.5318780904890619,0.06872190155526063
