,simulation,model,scale1_post_mean,scale1_rhat,scale1_ess_bulk,scale1_bias,scale1_abs_bias,scale1_relative_error,scale1_covered,scale1_converged,exponent1_post_mean,exponent1_rhat,exponent1_ess_bulk,exponent1_bias,exponent1_abs_bias,exponent1_relative_error,exponent1_covered,exponent1_converged,scale2_post_mean,scale2_rhat,scale2_ess_bulk,scale2_bias,scale2_abs_bias,scale2_relative_error,scale2_covered,scale2_converged,exponent2_post_mean,exponent2_rhat,exponent2_ess_bulk,exponent2_bias,exponent2_abs_bias,exponent2_relative_error,exponent2_covered,exponent2_converged,weight_post_mean,weight_rhat,weight_ess_bulk,weight_bias,weight_abs_bias,weight_relative_error,weight_covered,weight_converged,q_param_post_mean,q_param_rhat,q_param_ess_bulk,q_param_bias,q_param_abs_bias,q_param_relative_error,q_param_covered,q_param_converged,pi0_post_mean,pi0_rhat,pi0_ess_bulk,pi0_bias,pi0_abs_bias,pi0_relative_error,pi0_covered,pi0_converged,phi_post_mean,phi_rhat,phi_ess_bulk,phi_bias,phi_abs_bias,phi_relative_error,phi_covered,phi_converged,n_fx1,fx1_post_mean_avg,fx1_post_mean_sd,fx1_post_mean_min,fx1_post_mean_max,fx1_bias_mean,fx1_bias_sd,fx1_rmse,fx1_mae,fx1_coverage_rate,fx1_n_covered,fx1_n_rhat_nan,fx1_rhat_mean,fx1_rhat_max,fx1_n_rhat_above_1.01,fx1_ess_bulk_min,fx1_ess_bulk_mean,fx1_n_ess_below_400,n_fx2,fx2_post_mean_avg,fx2_post_mean_sd,fx2_post_mean_min,fx2_post_mean_max,fx2_bias_mean,fx2_bias_sd,fx2_rmse,fx2_mae,fx2_coverage_rate,fx2_n_covered,fx2_n_rhat_nan,fx2_rhat_mean,fx2_rhat_max,fx2_n_rhat_above_1.01,fx2_ess_bulk_min,fx2_ess_bulk_mean,fx2_n_ess_below_400,n_fy1,fy1_post_mean_avg,fy1_post_mean_sd,fy1_post_mean_min,fy1_post_mean_max,fy1_bias_mean,fy1_bias_sd,fy1_rmse,fy1_mae,fy1_coverage_rate,fy1_n_covered,fy1_n_rhat_nan,fy1_rhat_mean,fy1_rhat_max,fy1_n_rhat_above_1.01,fy1_ess_bulk_min,fy1_ess_bulk_mean,fy1_n_ess_below_400,n_fy2,fy2_post_mean_avg,fy2_post_mean_sd,fy2_post_mean_min,fy2_post_mean_max,fy2_bias_mean,fy2_bias_sd,fy2_rmse,fy2_mae,fy2_coverage_rate,fy2_n_covered,fy2_n_rhat_nan,fy2_rhat_mean,fy2_rhat_max,fy2_n_rhat_above_1.01,fy2_ess_bulk_min,fy2_ess_bulk_mean,fy2_n_ess_below_400
0,0,power_law,5.002,1.0,16613.0,0.0019999999999997797,0.0019999999999997797,0.039999999999995595,1,1,2.137,1.0,16462.0,0.137,0.137,6.8500000000000005,1,1,4.315,1.0,14815.0,-0.6849999999999996,0.6849999999999996,13.699999999999992,1,1,2.013,1.0,14547.0,0.0129999999999999,0.0129999999999999,0.649999999999995,1,1,0.664,1.0,18939.0,-0.136,0.136,17.0,1,1,0.011,1.0,48615.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.326,1.0,45731.0,0.026000000000000023,0.026000000000000023,8.666666666666675,1,1,17.411,1.0,33684.0,-0.5889999999999986,0.5889999999999986,3.2722222222222146,1,1,4,0.08725000000000001,0.043332291654146336,0.036,0.156,0.08725000000000001,0.043332291654146336,0.0974179141636691,0.08725000000000001,1.0,4,0,1.0,1.0,0,10586.0,19275.0,0,4,0.46875,0.15837672650992635,0.293,0.635,0.46875,0.15837672650992635,0.4947825279857808,0.46875,1.0,4,0,1.0,1.0,0,9226.0,11337.0,0,4,-0.1005,0.17415582103392352,-0.383,0.046,-0.1005,0.17415582103392352,0.20107336969375134,0.144,1.0,4,0,1.0,1.0,0,31071.0,33071.0,0,4,50.633,0.6631632529023298,49.604,51.413,0.6329999999999991,0.6631632529023299,0.9167739634173727,0.8309999999999995,1.0,4,0,1.0,1.0,0,10166.0,14110.25,0
1,1,power_law,4.018,1.0,20638.0,-0.9820000000000002,0.9820000000000002,19.640000000000004,1,1,1.816,1.0,21134.0,-0.18399999999999994,0.18399999999999994,9.199999999999998,1,1,5.404,1.0,15158.0,0.4039999999999999,0.4039999999999999,8.079999999999998,1,1,2.196,1.0,14005.0,0.19600000000000017,0.19600000000000017,9.800000000000008,1,1,0.658,1.0,14565.0,-0.14200000000000002,0.14200000000000002,17.750000000000004,1,1,0.011,1.0,47822.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.286,1.0,52155.0,-0.014000000000000012,0.014000000000000012,4.666666666666671,1,1,17.684,1.0,35747.0,-0.31599999999999895,0.31599999999999895,1.7555555555555498,1,1,4,0.10375,0.033409392391960675,0.06,0.154,0.10375,0.033409392391960675,0.10899655957873165,0.10375,1.0,4,0,1.0,1.0,0,9866.0,15298.0,0,4,0.6054999999999999,0.2788247657579936,0.326,1.065,0.6054999999999999,0.2788247657579936,0.6666134562098188,0.6054999999999999,1.0,4,0,1.0,1.0,0,5255.0,12796.25,0,4,-0.06825,0.18448763508701604,-0.375,0.095,-0.06825,0.18448763508701604,0.1967072698199027,0.14275,1.0,4,0,1.0,1.0,0,22715.0,31218.25,0,4,50.85225,0.5278481670897419,50.41,51.751,0.852249999999998,0.5278481670897419,1.002473815119376,0.852249999999998,0.75,3,0,1.0,1.0,0,11930.0,13631.5,0
2,2,power_law,4.312,1.0,15751.0,-0.6879999999999997,0.6879999999999997,13.759999999999994,1,1,1.923,1.0,16294.0,-0.07699999999999996,0.07699999999999996,3.849999999999998,1,1,6.309,1.0,15009.0,1.3090000000000002,1.3090000000000002,26.180000000000003,1,1,2.446,1.0,13720.0,0.4460000000000002,0.4460000000000002,22.300000000000008,1,1,0.646,1.0,12665.0,-0.15400000000000003,0.15400000000000003,19.250000000000004,1,1,0.018,1.0,41644.0,0.007999999999999998,0.007999999999999998,79.99999999999999,1,1,0.301,1.0,44556.0,0.0010000000000000009,0.0010000000000000009,0.33333333333333365,1,1,17.925,1.0,37427.0,-0.07499999999999929,0.07499999999999929,0.41666666666666274,1,1,4,0.07625,0.03406152521540984,0.026,0.122,0.07625,0.03406152521540984,0.08351197518919068,0.07625,1.0,4,0,1.0,1.0,0,13295.0,22122.5,0,4,0.86225,0.18228737613998397,0.601,1.058,0.86225,0.18228737613998397,0.8813079768162773,0.86225,1.0,4,0,1.0,1.0,0,5237.0,7337.25,0,4,0.006000000000000002,0.10261822450227835,-0.098,0.162,0.006000000000000002,0.10261822450227835,0.10279348228365455,0.0915,1.0,4,0,1.0,1.0,0,23813.0,30419.0,0,4,50.11225,0.5401978225613296,49.561,50.889,0.11224999999999952,0.5401978225613296,0.5517370297524009,0.5032500000000013,1.0,4,0,1.0,1.0,0,11496.0,14418.0,0
3,3,power_law,4.78,1.0,16842.0,-0.21999999999999975,0.21999999999999975,4.399999999999995,1,1,2.145,1.0,17530.0,0.14500000000000002,0.14500000000000002,7.250000000000001,1,1,3.952,1.0,16741.0,-1.048,1.048,20.96,1,1,1.856,1.0,16788.0,-0.1439999999999999,0.1439999999999999,7.199999999999996,1,1,0.708,1.0,17725.0,-0.09200000000000008,0.09200000000000008,11.50000000000001,1,1,0.008,1.0,46159.0,-0.002,0.002,20.0,1,1,0.295,1.0,55039.0,-0.0050000000000000044,0.0050000000000000044,1.6666666666666683,1,1,18.116,1.0,37920.0,0.11599999999999966,0.11599999999999966,0.6444444444444425,1,1,4,0.14024999999999999,0.05458651390224512,0.074,0.219,0.14024999999999999,0.05458651390224512,0.1504983388612645,0.14024999999999999,1.0,4,0,1.0,1.0,0,3751.0,8436.5,0,4,0.39675,0.2190654867842034,0.171,0.72,0.39675,0.2190654867842034,0.453211043554766,0.39675,1.0,4,0,1.0,1.0,0,8921.0,15229.75,0,4,-0.20224999999999999,0.2843073820708847,-0.607,0.119,-0.20224999999999999,0.2843073820708847,0.348906506101563,0.26275,1.0,4,0,1.0,1.0,0,22463.0,36727.0,0,4,49.93175,0.24131242715616644,49.713,50.31,-0.06824999999999903,0.24131242715616644,0.2507782885339159,0.22325000000000017,1.0,4,0,1.0,1.0,0,27571.0,30024.5,0
4,4,power_law,3.336,1.0,5777.0,-1.6640000000000001,1.6640000000000001,33.28,1,1,1.818,1.0,2275.0,-0.18199999999999994,0.18199999999999994,9.099999999999998,1,1,4.452,1.0,979.0,-0.548,0.548,10.96,1,1,1.968,1.0,991.0,-0.03200000000000003,0.03200000000000003,1.6000000000000014,1,1,0.692,1.01,15859.0,-0.1080000000000001,0.1080000000000001,13.500000000000012,1,1,0.016,1.01,4818.0,0.006,0.006,60.0,1,1,0.307,1.0,5213.0,0.007000000000000006,0.007000000000000006,2.3333333333333357,1,1,19.295,1.0,4447.0,1.2950000000000017,1.2950000000000017,7.1944444444444535,1,1,4,0.08225,0.04859719642119286,0.009,0.131,0.08225,0.04859719642119286,0.09553402535222726,0.08225,1.0,4,0,1.0025,1.01,0,1454.0,3302.75,0,4,0.852,0.5944434371746399,0.441,1.877,0.852,0.5944434371746399,1.0388777598928567,0.852,1.0,4,0,1.0025,1.01,0,3394.0,5748.5,0,4,-0.16725,0.2875737948770715,-0.656,0.08,-0.16725,0.2875737948770715,0.33267288738338746,0.20725,0.75,3,0,1.0,1.0,0,2624.0,14851.75,0,4,50.902,0.992889973763457,49.897,52.547,0.9019999999999992,0.992889973763457,1.341430020537783,0.9535,0.75,3,0,1.0025,1.01,0,1757.0,7067.75,0
5,5,power_law,4.808,1.0,14706.0,-0.19200000000000017,0.19200000000000017,3.840000000000003,1,1,2.12,1.0,14836.0,0.1200000000000001,0.1200000000000001,6.000000000000005,1,1,3.171,1.0,8329.0,-1.8290000000000002,1.8290000000000002,36.58,1,1,1.775,1.0,9636.0,-0.2250000000000001,0.2250000000000001,11.250000000000004,1,1,0.664,1.0,1575.0,-0.136,0.136,17.0,1,1,0.006,1.0,31217.0,-0.004,0.004,40.0,1,1,0.324,1.0,4742.0,0.02400000000000002,0.02400000000000002,8.000000000000007,1,1,17.388,1.0,24460.0,-0.6119999999999983,0.6119999999999983,3.3999999999999906,1,1,4,0.1395,0.045773900860643285,0.105,0.218,0.1395,0.045773900860643285,0.1468179144382592,0.1395,1.0,4,0,1.0,1.0,0,2141.0,8434.25,0,4,0.47250000000000003,0.27819103148735763,0.198,0.827,0.47250000000000003,0.27819103148735763,0.548312410948357,0.47250000000000003,1.0,4,0,1.0,1.0,0,2821.0,7670.75,0,4,-0.248,0.2718777298713523,-0.664,0.055,-0.248,0.2718777298713523,0.36799660324519307,0.2755,1.0,4,0,1.0,1.0,0,8684.0,22907.5,0,4,49.720000000000006,0.8722938151792679,48.294,50.47,-0.28000000000000114,0.872293815179268,0.9161312678868696,0.709500000000002,1.0,4,0,1.0,1.0,0,6745.0,10781.5,0
6,6,power_law,4.294,1.0,17358.0,-0.7060000000000004,0.7060000000000004,14.120000000000008,1,1,1.923,1.0,17665.0,-0.07699999999999996,0.07699999999999996,3.849999999999998,1,1,6.814,1.0,16220.0,1.814,1.814,36.28,1,1,2.584,1.0,17011.0,0.5840000000000001,0.5840000000000001,29.200000000000003,1,1,0.654,1.0,6701.0,-0.14600000000000002,0.14600000000000002,18.250000000000004,0,1,0.011,1.0,40859.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.287,1.0,38732.0,-0.013000000000000012,0.013000000000000012,4.3333333333333375,1,1,16.349,1.0,5760.0,-1.6509999999999998,1.6509999999999998,9.17222222222222,1,1,4,0.0985,0.06280724480503821,0.034,0.196,0.0985,0.06280724480503821,0.116820374935197,0.0985,1.0,4,0,1.0,1.0,0,6406.0,10529.5,0,4,1.00825,0.15993338456995151,0.901,1.284,1.00825,0.15993338456995151,1.020855890907233,1.00825,1.0,4,0,1.0025,1.01,0,667.0,4878.75,0,4,-0.25225,0.19206427960451158,-0.508,-0.009,-0.25225,0.19206427960451158,0.3170469208177238,0.25225,0.75,3,0,1.0025,1.01,0,851.0,4181.5,0,4,50.82925,0.5717990796599808,50.329,51.801,0.82925,0.5717990796599808,1.007278387537428,0.82925,1.0,4,0,1.0025,1.01,0,696.0,5027.5,0
7,7,power_law,3.793,1.0,19267.0,-1.2069999999999999,1.2069999999999999,24.139999999999997,1,1,1.865,1.0,19114.0,-0.135,0.135,6.75,1,1,3.844,1.0,12862.0,-1.1560000000000001,1.1560000000000001,23.12,1,1,2.009,1.0,13487.0,0.008999999999999897,0.008999999999999897,0.44999999999999485,1,1,0.633,1.0,13122.0,-0.16700000000000004,0.16700000000000004,20.875000000000004,0,1,0.01,1.0,11734.0,0.0,0.0,0.0,1,1,0.309,1.0,53089.0,0.009000000000000008,0.009000000000000008,3.0000000000000027,1,1,18.586,1.0,8572.0,0.5859999999999985,0.5859999999999985,3.2555555555555475,1,1,4,0.08125,0.03205756540974376,0.034,0.115,0.08125,0.03205756540974376,0.08734557802201552,0.08125,1.0,4,0,1.0,1.0,0,8231.0,13061.5,0,4,0.4145,0.2835864065853651,0.154,0.891,0.4145,0.2835864065853651,0.502226542508458,0.4145,1.0,4,0,1.0,1.0,0,1881.0,9860.25,0,4,-0.021000000000000005,0.20705917028714282,-0.187,0.327,-0.021000000000000005,0.20705917028714282,0.2081213588270075,0.1845,1.0,4,0,1.0,1.0,0,14999.0,27545.25,0,4,50.19475,0.5461141707555303,49.602,50.908,0.1947499999999991,0.5461141707555303,0.5798001810969018,0.5282499999999999,1.0,4,0,1.0,1.0,0,11979.0,15052.0,0
8,8,power_law,6.71,1.0,16550.0,1.71,1.71,34.199999999999996,1,1,2.532,1.0,17256.0,0.532,0.532,26.6,1,1,5.211,1.0,12762.0,0.2110000000000003,0.2110000000000003,4.220000000000006,1,1,1.969,1.0,12955.0,-0.030999999999999917,0.030999999999999917,1.5499999999999958,1,1,0.698,1.0,15018.0,-0.10200000000000009,0.10200000000000009,12.75000000000001,1,1,0.008,1.0,39081.0,-0.002,0.002,20.0,1,1,0.296,1.0,54854.0,-0.0040000000000000036,0.0040000000000000036,1.3333333333333346,1,1,16.829,1.0,41960.0,-1.1709999999999994,1.1709999999999994,6.505555555555552,1,1,4,0.23525000000000001,0.12612766350012197,0.071,0.389,0.23525000000000001,0.12612766350012197,0.26692836117580315,0.23525000000000001,1.0,4,0,1.0,1.0,0,4095.0,9417.0,0,4,0.78925,0.1382703420839046,0.584,0.974,0.78925,0.1382703420839046,0.8012703975562806,0.78925,1.0,4,0,1.0,1.0,0,8118.0,10954.75,0,4,-0.026500000000000003,0.2559965820084323,-0.315,0.285,-0.026500000000000003,0.2559965820084323,0.257364527470279,0.251,1.0,4,0,1.0,1.0,0,28123.0,32288.0,0,4,50.418,0.1864926272001116,50.226,50.72,0.41799999999999926,0.1864926272001116,0.4577155230052824,0.41799999999999926,1.0,4,0,1.0,1.0,0,9547.0,11214.5,0
9,9,power_law,4.289,1.0,18477.0,-0.7110000000000003,0.7110000000000003,14.220000000000004,1,1,2.047,1.0,17887.0,0.04700000000000015,0.04700000000000015,2.3500000000000076,1,1,2.926,1.0,10326.0,-2.074,2.074,41.48,1,1,1.593,1.0,10321.0,-0.40700000000000003,0.40700000000000003,20.35,1,1,0.664,1.0,16995.0,-0.136,0.136,17.0,0,1,0.014,1.0,49382.0,0.004,0.004,40.0,1,1,0.298,1.0,57189.0,-0.0020000000000000018,0.0020000000000000018,0.6666666666666673,1,1,18.639,1.0,37099.0,0.6389999999999993,0.6389999999999993,3.5499999999999963,1,1,4,0.05675,0.02546934431821911,0.029,0.098,0.05675,0.02546934431821911,0.06220329573262176,0.05675,1.0,4,0,1.0,1.0,0,17712.0,23897.75,0,4,0.27375,0.13338173600609643,0.121,0.479,0.27375,0.13338173600609643,0.3045155989436338,0.27375,1.0,4,0,1.0,1.0,0,12952.0,13980.0,0,4,-0.22125,0.06962174588445769,-0.299,-0.127,-0.22125,0.06962174588445769,0.23194557551287762,0.22125,1.0,4,0,1.0,1.0,0,38074.0,43903.75,0,4,49.94349999999999,0.29144939526442903,49.586,50.27,-0.05649999999999977,0.2914493952644291,0.296875394736582,0.28550000000000253,1.0,4,0,1.0,1.0,0,14410.0,23047.75,0
