,simulation,model,scale1_post_mean,scale1_rhat,scale1_ess_bulk,scale1_bias,scale1_abs_bias,scale1_relative_error,scale1_covered,scale1_converged,exponent1_post_mean,exponent1_rhat,exponent1_ess_bulk,exponent1_bias,exponent1_abs_bias,exponent1_relative_error,exponent1_covered,exponent1_converged,scale2_post_mean,scale2_rhat,scale2_ess_bulk,scale2_bias,scale2_abs_bias,scale2_relative_error,scale2_covered,scale2_converged,exponent2_post_mean,exponent2_rhat,exponent2_ess_bulk,exponent2_bias,exponent2_abs_bias,exponent2_relative_error,exponent2_covered,exponent2_converged,weight_post_mean,weight_rhat,weight_ess_bulk,weight_bias,weight_abs_bias,weight_relative_error,weight_covered,weight_converged,q_param_post_mean,q_param_rhat,q_param_ess_bulk,q_param_bias,q_param_abs_bias,q_param_relative_error,q_param_covered,q_param_converged,pi0_post_mean,pi0_rhat,pi0_ess_bulk,pi0_bias,pi0_abs_bias,pi0_relative_error,pi0_covered,pi0_converged,phi_post_mean,phi_rhat,phi_ess_bulk,phi_bias,phi_abs_bias,phi_relative_error,phi_covered,phi_converged,n_fx1,fx1_post_mean_avg,fx1_post_mean_sd,fx1_post_mean_min,fx1_post_mean_max,fx1_bias_mean,fx1_bias_sd,fx1_rmse,fx1_mae,fx1_coverage_rate,fx1_n_covered,fx1_n_rhat_nan,fx1_rhat_mean,fx1_rhat_max,fx1_n_rhat_above_1.01,fx1_ess_bulk_min,fx1_ess_bulk_mean,fx1_n_ess_below_400,n_fx2,fx2_post_mean_avg,fx2_post_mean_sd,fx2_post_mean_min,fx2_post_mean_max,fx2_bias_mean,fx2_bias_sd,fx2_rmse,fx2_mae,fx2_coverage_rate,fx2_n_covered,fx2_n_rhat_nan,fx2_rhat_mean,fx2_rhat_max,fx2_n_rhat_above_1.01,fx2_ess_bulk_min,fx2_ess_bulk_mean,fx2_n_ess_below_400,n_fy1,fy1_post_mean_avg,fy1_post_mean_sd,fy1_post_mean_min,fy1_post_mean_max,fy1_bias_mean,fy1_bias_sd,fy1_rmse,fy1_mae,fy1_coverage_rate,fy1_n_covered,fy1_n_rhat_nan,fy1_rhat_mean,fy1_rhat_max,fy1_n_rhat_above_1.01,fy1_ess_bulk_min,fy1_ess_bulk_mean,fy1_n_ess_below_400,n_fy2,fy2_post_mean_avg,fy2_post_mean_sd,fy2_post_mean_min,fy2_post_mean_max,fy2_bias_mean,fy2_bias_sd,fy2_rmse,fy2_mae,fy2_coverage_rate,fy2_n_covered,fy2_n_rhat_nan,fy2_rhat_mean,fy2_rhat_max,fy2_n_rhat_above_1.01,fy2_ess_bulk_min,fy2_ess_bulk_mean,fy2_n_ess_below_400
10,10,power_law,6.469,1.0,17269.0,1.4690000000000003,1.4690000000000003,29.380000000000006,1,1,2.345,1.0,16523.0,0.3450000000000002,0.3450000000000002,17.25000000000001,1,1,4.069,1.0,13867.0,-0.931,0.931,18.62,1,1,1.901,1.0,13597.0,-0.09899999999999998,0.09899999999999998,4.949999999999999,1,1,0.484,1.0,16426.0,-0.11599999999999999,0.11599999999999999,19.333333333333332,1,1,0.012,1.0,45132.0,0.002,0.002,20.0,1,1,0.299,1.0,49469.0,-0.0010000000000000009,0.0010000000000000009,0.33333333333333365,1,1,18.832,1.0,40809.0,0.8320000000000007,0.8320000000000007,4.622222222222226,1,1,4,0.19725,0.04875128203442449,0.129,0.256,0.19725,0.04875128203442449,0.2031852602921777,0.19725,1.0,4,0,1.0,1.0,0,12355.0,14866.5,0,4,0.21075,0.1060551153881792,0.046,0.342,0.21075,0.1060551153881792,0.2359306042038633,0.21075,1.0,4,0,1.0,1.0,0,5955.0,11343.25,0,4,-0.135,0.06752777206453653,-0.187,-0.019,-0.135,0.06752777206453653,0.15094701056993476,0.135,1.0,4,0,1.0,1.0,0,29577.0,31985.25,0,4,50.07675,0.2847300256383208,49.593,50.309,0.07675000000000054,0.2847300256383208,0.2948927771241589,0.2802499999999988,1.0,4,0,1.0,1.0,0,20130.0,24321.75,0
11,11,power_law,4.045,1.0,17615.0,-0.9550000000000001,0.9550000000000001,19.1,1,1,1.788,1.0,17171.0,-0.21199999999999997,0.21199999999999997,10.599999999999998,1,1,5.522,1.0,17015.0,0.5220000000000002,0.5220000000000002,10.440000000000005,1,1,2.32,1.0,14769.0,0.31999999999999984,0.31999999999999984,15.999999999999993,1,1,0.504,1.0,18716.0,-0.09599999999999997,0.09599999999999997,15.999999999999998,1,1,0.01,1.0,48068.0,0.0,0.0,0.0,1,1,0.315,1.0,9376.0,0.015000000000000013,0.015000000000000013,5.000000000000004,1,1,17.149,1.0,32878.0,-0.8509999999999991,0.8509999999999991,4.7277777777777725,1,1,4,0.136,0.04649731175025068,0.058,0.176,0.136,0.04649731175025068,0.14372891149660877,0.136,1.0,4,0,1.0,1.0,0,4788.0,13295.75,0,4,0.1735,0.05918825897084658,0.099,0.234,0.1735,0.05918825897084658,0.1833180296642968,0.1735,1.0,4,0,1.0,1.0,0,12944.0,15969.0,0,4,0.030250000000000003,0.20040630603850768,-0.301,0.194,0.030250000000000003,0.20040630603850768,0.2026764663200935,0.18075,1.0,4,0,1.0,1.0,0,19705.0,29001.0,0,4,50.06875,0.25295095868567186,49.8,50.463,0.06874999999999964,0.25295095868567186,0.26212735454355085,0.2162500000000005,1.0,4,0,1.0,1.0,0,29564.0,34494.25,0
12,12,power_law,3.606,1.0,16717.0,-1.3940000000000001,1.3940000000000001,27.880000000000006,1,1,1.71,1.0,17045.0,-0.29000000000000004,0.29000000000000004,14.500000000000002,1,1,5.042,1.0,18827.0,0.041999999999999815,0.041999999999999815,0.8399999999999963,1,1,2.536,1.0,18656.0,0.536,0.536,26.8,1,1,0.495,1.0,19249.0,-0.10499999999999998,0.10499999999999998,17.5,1,1,0.013,1.0,43663.0,0.002999999999999999,0.002999999999999999,29.999999999999993,1,1,0.295,1.0,54559.0,-0.0050000000000000044,0.0050000000000000044,1.6666666666666683,1,1,18.454,1.0,42624.0,0.4540000000000006,0.4540000000000006,2.5222222222222257,1,1,4,0.12925,0.06649953007352759,0.05,0.199,0.12925,0.06649953007352759,0.1453538785172243,0.12925,1.0,4,0,1.0,1.0,0,6223.0,13850.25,0,4,0.1785,0.17060114302078985,0.067,0.473,0.1785,0.17060114302078985,0.2469149651195731,0.1785,1.0,4,0,1.0,1.0,0,1150.0,15561.0,0,4,-0.1895,0.22802357334275772,-0.4,0.17,-0.1895,0.22802357334275772,0.2964877737782791,0.2745,1.0,4,0,1.0,1.0,0,21153.0,29951.5,0,4,50.0015,0.15121590524809178,49.846,50.233,0.0014999999999982805,0.15121590524809178,0.151223344758671,0.13349999999999973,1.0,4,0,1.0,1.0,0,35733.0,38597.25,0
13,13,power_law,3.451,1.0,13640.0,-1.549,1.549,30.979999999999997,1,1,1.746,1.0,13430.0,-0.254,0.254,12.7,1,1,5.126,1.0,16818.0,0.12600000000000033,0.12600000000000033,2.5200000000000067,1,1,2.314,1.0,16105.0,0.31400000000000006,0.31400000000000006,15.700000000000003,1,1,0.525,1.0,20137.0,-0.07499999999999996,0.07499999999999996,12.499999999999993,1,1,0.005,1.0,36859.0,-0.005,0.005,50.0,1,1,0.299,1.0,57889.0,-0.0010000000000000009,0.0010000000000000009,0.33333333333333365,1,1,19.664,1.0,39830.0,1.6640000000000015,1.6640000000000015,9.244444444444452,1,1,4,0.10825000000000001,0.053588128349476814,0.027,0.17,0.10825000000000001,0.053588128349476814,0.12078803748716178,0.10825000000000001,1.0,4,0,1.0,1.0,0,9106.0,19445.25,0,4,0.11900000000000001,0.0420773097999385,0.08,0.19,0.11900000000000001,0.0420773097999385,0.12622004595150488,0.11900000000000001,1.0,4,0,1.0,1.0,0,9997.0,15264.75,0,4,-0.06150000000000001,0.310483896522831,-0.544,0.3,-0.06150000000000001,0.310483896522831,0.3165161923188133,0.254,1.0,4,0,1.0,1.0,0,39413.0,42483.0,0,4,50.17325,0.22172322273501277,49.911,50.457,0.17325000000000124,0.22172322273501274,0.28138363491859386,0.21775000000000055,1.0,4,0,1.0,1.0,0,28932.0,33191.5,0
14,14,power_law,3.885,1.0,18350.0,-1.1150000000000002,1.1150000000000002,22.300000000000004,1,1,1.847,1.0,17873.0,-0.15300000000000002,0.15300000000000002,7.650000000000001,1,1,4.525,1.0,17665.0,-0.47499999999999964,0.47499999999999964,9.499999999999993,1,1,2.119,1.0,16885.0,0.11900000000000022,0.11900000000000022,5.950000000000011,1,1,0.515,1.0,22044.0,-0.08499999999999996,0.08499999999999996,14.16666666666666,1,1,0.012,1.0,44748.0,0.002,0.002,20.0,1,1,0.311,1.0,46930.0,0.01100000000000001,0.01100000000000001,3.66666666666667,1,1,18.725,1.0,41109.0,0.7250000000000014,0.7250000000000014,4.027777777777786,1,1,4,0.14200000000000002,0.1107361729517505,0.058,0.331,0.14200000000000002,0.1107361729517505,0.1800735960656087,0.14200000000000002,1.0,4,0,1.0,1.0,0,1456.0,15857.0,0,4,0.20174999999999998,0.09128355547413783,0.073,0.298,0.20174999999999998,0.09128355547413783,0.22144017250715825,0.20174999999999998,1.0,4,0,1.0,1.0,0,5971.0,11469.25,0,4,0.037750000000000006,0.3515091570642222,-0.465,0.445,0.037750000000000006,0.3515091570642222,0.3535304088759551,0.32175000000000004,1.0,4,0,1.0,1.0,0,34835.0,37080.5,0,4,50.14,0.5932870300284679,49.317,50.813,0.14000000000000057,0.5932870300284679,0.6095814137586548,0.5564999999999998,1.0,4,0,1.0,1.0,0,30078.0,31763.5,0
15,15,power_law,4.724,1.02,331.0,-0.2759999999999998,0.2759999999999998,5.519999999999996,1,0,2.074,1.02,172.0,0.07399999999999984,0.07399999999999984,3.699999999999992,1,0,3.385,1.01,318.0,-1.6150000000000002,1.6150000000000002,32.300000000000004,1,1,1.854,1.03,106.0,-0.1459999999999999,0.1459999999999999,7.299999999999995,1,0,0.495,1.01,2860.0,-0.10499999999999998,0.10499999999999998,17.5,1,1,0.008,1.03,15084.0,-0.002,0.002,20.0,1,0,0.287,1.02,226.0,-0.013000000000000012,0.013000000000000012,4.3333333333333375,1,0,18.086,1.01,2639.0,0.08599999999999852,0.08599999999999852,0.4777777777777696,1,1,4,0.16499999999999998,0.08052018380505598,0.036,0.257,0.16499999999999998,0.08052018380505598,0.18359874727241468,0.16499999999999998,1.0,4,0,1.0075,1.01,0,776.0,5948.75,0,4,0.1305,0.03098790086469233,0.094,0.179,0.1305,0.03098790086469233,0.13412866956769534,0.1305,1.0,4,0,1.0125000000000002,1.02,2,961.0,4238.0,0,4,0.004000000000000002,0.312701934755767,-0.434,0.442,0.004000000000000002,0.312701934755767,0.3127275171774943,0.24950000000000003,1.0,4,0,1.0175,1.04,2,80.0,2984.75,1,4,49.740249999999996,0.23700039556929153,49.494,50.124,-0.25975000000000037,0.23700039556929153,0.351623733556199,0.32175000000000153,1.0,4,0,1.0150000000000001,1.03,1,108.0,560.0,2
16,16,power_law,3.258,1.0,17146.0,-1.742,1.742,34.839999999999996,1,1,1.793,1.0,16971.0,-0.20700000000000007,0.20700000000000007,10.350000000000003,1,1,4.789,1.0,15226.0,-0.2110000000000003,0.2110000000000003,4.220000000000006,1,1,2.045,1.0,14974.0,0.04499999999999993,0.04499999999999993,2.2499999999999964,1,1,0.536,1.0,18783.0,-0.06399999999999995,0.06399999999999995,10.666666666666657,1,1,0.014,1.0,46290.0,0.004,0.004,40.0,1,1,0.33,1.0,50952.0,0.030000000000000027,0.030000000000000027,10.000000000000009,1,1,18.21,1.0,40976.0,0.21000000000000085,0.21000000000000085,1.1666666666666714,1,1,4,0.0635,0.012051970793193952,0.046,0.08,0.0635,0.012051970793193952,0.0646335826022355,0.0635,1.0,4,0,1.0,1.0,0,19538.0,22545.5,0,4,0.264,0.15478372007417318,0.114,0.514,0.264,0.15478372007417318,0.3060294103513582,0.264,1.0,4,0,1.0,1.0,0,7897.0,14535.0,0,4,0.18824999999999997,0.22038418160113035,-0.125,0.498,0.18824999999999997,0.22038418160113035,0.2898400420921857,0.25075,0.75,3,0,1.0,1.0,0,35637.0,41280.75,0,4,50.341499999999996,0.5677664572691836,49.368,50.786,0.3415000000000017,0.5677664572691836,0.6625564126925351,0.6575000000000006,1.0,4,0,1.0,1.0,0,22531.0,27549.25,0
17,17,power_law,4.442,1.0,15922.0,-0.5579999999999998,0.5579999999999998,11.159999999999997,1,1,1.908,1.0,15398.0,-0.09200000000000008,0.09200000000000008,4.600000000000004,1,1,5.068,1.0,14427.0,0.06799999999999962,0.06799999999999962,1.3599999999999923,1,1,2.063,1.0,13656.0,0.06300000000000017,0.06300000000000017,3.1500000000000083,1,1,0.522,1.0,14891.0,-0.07799999999999996,0.07799999999999996,12.999999999999995,1,1,0.015,1.0,43549.0,0.004999999999999999,0.004999999999999999,49.999999999999986,1,1,0.31,1.0,56092.0,0.010000000000000009,0.010000000000000009,3.3333333333333366,1,1,17.984,1.0,36048.0,-0.015999999999998238,0.015999999999998238,0.08888888888887911,1,1,4,0.20825000000000002,0.12233228314717258,0.078,0.403,0.20825000000000002,0.12233228314717258,0.24152277325337254,0.20825000000000002,1.0,4,0,1.0,1.0,0,5063.0,13961.5,0,4,0.41574999999999995,0.29646785238875395,0.12,0.881,0.41574999999999995,0.29646785238875395,0.5106282894630888,0.41574999999999995,1.0,4,0,1.0,1.0,0,1481.0,9503.0,0,4,-0.16699999999999998,0.15568236894394946,-0.38,0.056,-0.16699999999999998,0.15568236894394946,0.2283111911405133,0.195,1.0,4,0,1.0,1.0,0,19357.0,29309.5,0,4,50.399,0.17028652324831797,50.14,50.577,0.3990000000000009,0.17028652324831797,0.4338185104395623,0.3990000000000009,1.0,4,0,1.0,1.0,0,19207.0,23054.5,0
18,18,power_law,3.302,1.0,17803.0,-1.698,1.698,33.96,1,1,1.81,1.0,17623.0,-0.18999999999999995,0.18999999999999995,9.499999999999996,1,1,4.695,1.0,15653.0,-0.3049999999999997,0.3049999999999997,6.099999999999994,1,1,2.047,1.0,15838.0,0.04700000000000015,0.04700000000000015,2.3500000000000076,1,1,0.517,1.0,20148.0,-0.08299999999999996,0.08299999999999996,13.833333333333329,1,1,0.017,1.0,2307.0,0.007000000000000001,0.007000000000000001,70.0,1,1,0.324,1.0,14673.0,0.02400000000000002,0.02400000000000002,8.000000000000007,1,1,17.528,1.0,43414.0,-0.4720000000000013,0.4720000000000013,2.62222222222223,1,1,4,0.09075,0.06516661338446245,0.014,0.194,0.09075,0.06516661338446245,0.11172399026171595,0.09075,1.0,4,0,1.0,1.0,0,7352.0,18386.75,0,4,0.2495,0.18462461916006762,0.081,0.553,0.2495,0.18462461916006762,0.31038121721521744,0.2495,1.0,4,0,1.0,1.0,0,1974.0,6967.0,0,4,0.15375,0.27716996139553074,-0.096,0.615,0.15375,0.27716996139553074,0.316957804762716,0.21275,0.75,3,0,1.0,1.0,0,1735.0,22350.5,0,4,50.354749999999996,0.4321593311499817,49.648,50.713,0.354750000000001,0.4321593311499816,0.5591147020066637,0.5307499999999994,1.0,4,0,1.0,1.0,0,3570.0,17604.25,0
19,19,power_law,5.582,1.0,16587.0,0.5819999999999999,0.5819999999999999,11.639999999999997,1,1,2.347,1.0,16566.0,0.347,0.347,17.349999999999998,1,1,5.035,1.0,15978.0,0.03500000000000014,0.03500000000000014,0.7000000000000028,1,1,2.204,1.0,15830.0,0.20400000000000018,0.20400000000000018,10.20000000000001,1,1,0.516,1.0,18126.0,-0.08399999999999996,0.08399999999999996,13.999999999999996,1,1,0.009,1.0,40378.0,-0.0010000000000000009,0.0010000000000000009,10.000000000000009,1,1,0.308,1.0,48662.0,0.008000000000000007,0.008000000000000007,2.666666666666669,1,1,18.51,1.0,36120.0,0.5100000000000016,0.5100000000000016,2.833333333333342,1,1,4,0.17025,0.10530046296194524,0.052,0.334,0.17025,0.10530046296194524,0.20018304123976138,0.17025,1.0,4,0,1.0,1.0,0,4748.0,13635.0,0,4,0.20575,0.17721508824025117,0.092,0.512,0.20575,0.17721508824025117,0.2715478779147427,0.20575,1.0,4,0,1.0,1.0,0,1024.0,12434.5,0,4,-0.21525,0.05261356764181649,-0.296,-0.151,-0.21525,0.05261356764181649,0.2215868904064498,0.21525,1.0,4,0,1.0,1.0,0,30274.0,33495.75,0,4,50.09,0.21371359339078014,49.816,50.326,0.08999999999999986,0.21371359339078014,0.2318911382524129,0.20749999999999957,1.0,4,0,1.0,1.0,0,22657.0,28784.5,0
20,20,power_law,6.798,1.0,16295.0,1.798,1.798,35.96,1,1,2.509,1.0,16280.0,0.5089999999999999,0.5089999999999999,25.449999999999996,1,1,5.579,1.0,15761.0,0.5789999999999997,0.5789999999999997,11.579999999999995,1,1,2.226,1.0,15446.0,0.22599999999999998,0.22599999999999998,11.299999999999999,1,1,0.499,1.0,15532.0,-0.10099999999999998,0.10099999999999998,16.833333333333332,1,1,0.013,1.0,38856.0,0.002999999999999999,0.002999999999999999,29.999999999999993,1,1,0.289,1.0,45460.0,-0.01100000000000001,0.01100000000000001,3.66666666666667,1,1,19.461,1.0,23224.0,1.4609999999999985,1.4609999999999985,8.116666666666658,1,1,4,0.24674999999999997,0.06215856739018363,0.184,0.326,0.24674999999999997,0.06215856739018363,0.2544587392879247,0.24674999999999997,1.0,4,0,1.0,1.0,0,8239.0,10907.5,0,4,0.50425,0.34890713305978716,0.122,1.03,0.50425,0.34890713305978716,0.613191854153331,0.50425,1.0,4,0,1.0,1.0,0,645.0,8133.5,0,4,-0.194,0.09674967700204481,-0.293,-0.088,-0.194,0.09674967700204481,0.2167867615884328,0.194,1.0,4,0,1.0,1.0,0,16421.0,21238.0,0,4,49.9585,0.49130565842456875,49.32,50.614,-0.041499999999999204,0.49130565842456875,0.4930552707354409,0.4499999999999993,1.0,4,0,1.0,1.0,0,17578.0,25339.25,0
21,21,power_law,4.224,1.0,11628.0,-0.7759999999999998,0.7759999999999998,15.519999999999994,1,1,1.924,1.0,9674.0,-0.07600000000000007,0.07600000000000007,3.8000000000000034,1,1,5.082,1.0,3808.0,0.08199999999999985,0.08199999999999985,1.639999999999997,1,1,2.055,1.0,3402.0,0.05500000000000016,0.05500000000000016,2.750000000000008,1,1,0.516,1.0,15122.0,-0.08399999999999996,0.08399999999999996,13.999999999999996,1,1,0.007,1.0,45363.0,-0.003,0.003,30.0,1,1,0.295,1.0,10386.0,-0.0050000000000000044,0.0050000000000000044,1.6666666666666683,1,1,16.232,1.0,9498.0,-1.7680000000000007,1.7680000000000007,9.822222222222226,1,1,4,0.21625,0.1339372520996306,0.07,0.432,0.21625,0.1339372520996306,0.25436833529352665,0.21625,1.0,4,0,1.0,1.0,0,2544.0,10598.25,0,4,0.24974999999999997,0.1409510109931816,0.052,0.44,0.24974999999999997,0.1409510109931816,0.28677909616985686,0.24974999999999997,1.0,4,0,1.0,1.0,0,3260.0,5830.25,0,4,0.0015000000000000152,0.3294848251437386,-0.412,0.341,0.0015000000000000152,0.3294848251437386,0.3294882395473319,0.323,1.0,4,0,1.0,1.0,0,14930.0,19285.0,0,4,50.03574999999999,0.36365325173852087,49.473,50.455,0.03575000000000017,0.36365325173852087,0.3654062807341987,0.30274999999999963,1.0,4,0,1.0,1.0,0,7592.0,17449.0,0
22,22,power_law,5.795,1.0,15312.0,0.7949999999999999,0.7949999999999999,15.899999999999997,1,1,2.242,1.0,15153.0,0.242,0.242,12.1,1,1,4.735,1.0,18949.0,-0.2649999999999997,0.2649999999999997,5.299999999999994,1,1,2.013,1.0,18910.0,0.0129999999999999,0.0129999999999999,0.649999999999995,1,1,0.528,1.0,19141.0,-0.07199999999999995,0.07199999999999995,11.999999999999993,1,1,0.013,1.0,48087.0,0.002999999999999999,0.002999999999999999,29.999999999999993,1,1,0.328,1.0,50161.0,0.028000000000000025,0.028000000000000025,9.333333333333343,1,1,19.38,1.0,44658.0,1.379999999999999,1.379999999999999,7.666666666666661,1,1,4,0.31375000000000003,0.15587073971724133,0.156,0.507,0.31375000000000003,0.15587073971724133,0.3503351966331673,0.31375000000000003,1.0,4,0,1.0,1.0,0,6491.0,9798.25,0,4,0.216,0.09780848633937649,0.113,0.355,0.216,0.09780848633937649,0.23711284233461505,0.216,1.0,4,0,1.0,1.0,0,5850.0,12505.0,0,4,-0.6172500000000001,0.48637916022379085,-1.193,0.106,-0.6172500000000001,0.48637916022379085,0.785851290003395,0.67025,1.0,4,0,1.0,1.0,0,17017.0,18241.5,0,4,50.10725,0.19856910006342948,49.805,50.362,0.10725000000000051,0.19856910006342948,0.22568174494185472,0.20475000000000065,1.0,4,0,1.0,1.0,0,27858.0,31384.5,0
23,23,power_law,4.075,1.0,18152.0,-0.9249999999999998,0.9249999999999998,18.499999999999996,1,1,1.819,1.0,17673.0,-0.18100000000000005,0.18100000000000005,9.050000000000002,1,1,3.781,1.0,18167.0,-1.2189999999999999,1.2189999999999999,24.379999999999995,1,1,1.964,1.0,18044.0,-0.03600000000000003,0.03600000000000003,1.8000000000000016,1,1,0.52,1.0,20245.0,-0.07999999999999996,0.07999999999999996,13.333333333333327,1,1,0.011,1.0,49603.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.317,1.0,59879.0,0.017000000000000015,0.017000000000000015,5.666666666666672,1,1,19.807,1.0,42817.0,1.8069999999999986,1.8069999999999986,10.03888888888888,1,1,4,0.17625,0.09552323015895138,0.079,0.301,0.17625,0.09552323015895138,0.2004713196444818,0.17625,1.0,4,0,1.0,1.0,0,7414.0,12573.25,0,4,0.11000000000000001,0.0422788363132194,0.039,0.147,0.11000000000000001,0.0422788363132194,0.11784523749392675,0.11000000000000001,1.0,4,0,1.0,1.0,0,11289.0,16063.25,0,4,-0.28225,0.22735476133127275,-0.64,-0.06,-0.28225,0.22735476133127275,0.36242964834571695,0.28225,1.0,4,0,1.0,1.0,0,28827.0,32660.0,0,4,49.92475,0.14596125342021435,49.7,50.093,-0.07524999999999693,0.14596125342021435,0.1642170819372929,0.12274999999999991,1.0,4,0,1.0,1.0,0,35068.0,38374.75,0
24,24,power_law,4.25,1.0,16573.0,-0.75,0.75,15.0,1,1,1.815,1.0,16320.0,-0.18500000000000005,0.18500000000000005,9.250000000000004,1,1,5.979,1.0,18237.0,0.9790000000000001,0.9790000000000001,19.580000000000002,1,1,2.358,1.0,17608.0,0.3580000000000001,0.3580000000000001,17.900000000000006,1,1,0.5,1.0,18689.0,-0.09999999999999998,0.09999999999999998,16.666666666666664,1,1,0.009,1.0,55239.0,-0.0010000000000000009,0.0010000000000000009,10.000000000000009,1,1,0.269,1.0,56886.0,-0.030999999999999972,0.030999999999999972,10.333333333333325,0,1,17.995,1.0,43858.0,-0.004999999999999005,0.004999999999999005,0.027777777777772253,1,1,4,0.15675,0.06998705237399272,0.06,0.243,0.15675,0.06998705237399272,0.17166464400102893,0.15675,1.0,4,0,1.0,1.0,0,8205.0,14201.0,0,4,0.24175,0.10982799051243722,0.13,0.416,0.24175,0.10982799051243722,0.2655282470849382,0.24175,1.0,4,0,1.0,1.0,0,8256.0,12886.25,0,4,-0.1095,0.19794254216817567,-0.441,0.061,-0.1095,0.19794254216817567,0.2262111845157087,0.15,1.0,4,0,1.0,1.0,0,25908.0,33950.25,0,4,49.9495,0.2610023946250302,49.706,50.365,-0.050499999999999545,0.2610023946250302,0.26584299877935463,0.23300000000000054,1.0,4,0,1.0,1.0,0,25797.0,32509.75,0
25,25,power_law,5.702,1.06,16159.0,0.702,0.702,14.04,1,0,2.102,1.02,10501.0,0.10199999999999987,0.10199999999999987,5.099999999999993,1,0,6.366,1.01,290.0,1.3659999999999997,1.3659999999999997,27.319999999999993,1,1,2.495,1.01,705.0,0.4950000000000001,0.4950000000000001,24.750000000000007,1,1,0.499,1.06,16056.0,-0.10099999999999998,0.10099999999999998,16.833333333333332,1,0,0.009,1.02,3787.0,-0.0010000000000000009,0.0010000000000000009,10.000000000000009,1,0,0.293,1.02,109.0,-0.007000000000000006,0.007000000000000006,2.3333333333333357,1,0,16.503,1.01,1525.0,-1.4969999999999999,1.4969999999999999,8.316666666666666,1,1,4,0.263,0.09790556674673816,0.104,0.357,0.263,0.09790556674673816,0.2806323217307657,0.263,1.0,4,0,1.02,1.04,2,55.0,1219.25,1,4,0.419,0.1004614353869185,0.251,0.512,0.419,0.1004614353869185,0.43087527197554515,0.419,1.0,4,0,1.0325,1.07,3,78.0,2389.0,1,4,-0.10825000000000001,0.2166799194664794,-0.361,0.172,-0.10825000000000001,0.2166799194664794,0.24221529679192436,0.20825,1.0,4,0,1.025,1.04,2,56.0,1892.75,3,4,49.97075,0.13013526616563437,49.751,50.072,-0.029249999999999332,0.13013526616563437,0.13338197029584045,0.09675000000000189,1.0,4,0,1.0275,1.06,3,41.0,184.5,3
26,26,power_law,7.507,1.0,19467.0,2.5069999999999997,2.5069999999999997,50.13999999999999,1,1,2.562,1.0,18896.0,0.5619999999999998,0.5619999999999998,28.09999999999999,1,1,3.152,1.0,15886.0,-1.8479999999999999,1.8479999999999999,36.96,1,1,1.65,1.0,16008.0,-0.3500000000000001,0.3500000000000001,17.500000000000004,1,1,0.509,1.0,20459.0,-0.09099999999999997,0.09099999999999997,15.16666666666666,1,1,0.015,1.0,46944.0,0.004999999999999999,0.004999999999999999,49.999999999999986,1,1,0.304,1.0,50756.0,0.0040000000000000036,0.0040000000000000036,1.3333333333333346,1,1,16.944,1.0,42088.0,-1.056000000000001,1.056000000000001,5.8666666666666725,1,1,4,0.34249999999999997,0.14512494616708732,0.172,0.563,0.34249999999999997,0.14512494616708732,0.3719778219195332,0.34249999999999997,1.0,4,0,1.0,1.0,0,5184.0,10310.25,0,4,0.13075,0.08212909046129757,0.027,0.257,0.13075,0.08212909046129757,0.15440450122972452,0.13075,1.0,4,0,1.0,1.0,0,8760.0,17642.5,0,4,-0.1925,0.09280220902543215,-0.325,-0.094,-0.1925,0.09280220902543215,0.21370189517175558,0.1925,1.0,4,0,1.0,1.0,0,25859.0,29361.75,0,4,50.03875000000001,0.11141448514443525,49.859,50.163,0.03874999999999851,0.11141448514443524,0.11796079857308303,0.10924999999999763,1.0,4,0,1.0,1.0,0,30368.0,31611.25,0
27,27,power_law,5.021,1.0,19858.0,0.020999999999999908,0.020999999999999908,0.41999999999999815,1,1,2.21,1.0,19480.0,0.20999999999999996,0.20999999999999996,10.499999999999998,1,1,5.046,1.0,19445.0,0.04600000000000026,0.04600000000000026,0.9200000000000051,1,1,2.127,1.0,19678.0,0.12699999999999978,0.12699999999999978,6.349999999999989,1,1,0.54,1.0,21133.0,-0.05999999999999994,0.05999999999999994,9.999999999999991,1,1,0.012,1.0,44812.0,0.002,0.002,20.0,1,1,0.306,1.0,53531.0,0.006000000000000005,0.006000000000000005,2.0000000000000018,1,1,18.635,1.0,49312.0,0.6350000000000016,0.6350000000000016,3.5277777777777866,1,1,4,0.149,0.04316827538829875,0.091,0.206,0.149,0.04316827538829875,0.1551273670246485,0.149,1.0,4,0,1.0,1.0,0,10498.0,13909.25,0,4,0.19725,0.07231657832060362,0.114,0.288,0.19725,0.07231657832060362,0.2100886717555233,0.19725,1.0,4,0,1.0,1.0,0,8498.0,14638.0,0,4,-0.1555,0.31178077233851353,-0.555,0.28,-0.1555,0.31178077233851353,0.34840708948010807,0.2955,1.0,4,0,1.0,1.0,0,27687.0,29347.0,0,4,50.1205,0.0975768927564304,49.999,50.246,0.1205000000000016,0.0975768927564304,0.15505321667092337,0.12100000000000044,1.0,4,0,1.0,1.0,0,35988.0,37876.5,0
