,simulation,model,scale1_post_mean,scale1_rhat,scale1_ess_bulk,scale1_bias,scale1_abs_bias,scale1_relative_error,scale1_covered,scale1_converged,exponent1_post_mean,exponent1_rhat,exponent1_ess_bulk,exponent1_bias,exponent1_abs_bias,exponent1_relative_error,exponent1_covered,exponent1_converged,q_param_post_mean,q_param_rhat,q_param_ess_bulk,q_param_bias,q_param_abs_bias,q_param_relative_error,q_param_covered,q_param_converged,pi0_post_mean,pi0_rhat,pi0_ess_bulk,pi0_bias,pi0_abs_bias,pi0_relative_error,pi0_covered,pi0_converged,phi_post_mean,phi_rhat,phi_ess_bulk,phi_bias,phi_abs_bias,phi_relative_error,phi_covered,phi_converged,n_fx1,fx1_post_mean_avg,fx1_post_mean_sd,fx1_post_mean_min,fx1_post_mean_max,fx1_bias_mean,fx1_bias_sd,fx1_rmse,fx1_mae,fx1_coverage_rate,fx1_n_covered,fx1_n_rhat_nan,fx1_rhat_mean,fx1_rhat_max,fx1_n_rhat_above_1.01,fx1_ess_bulk_min,fx1_ess_bulk_mean,fx1_n_ess_below_400,n_fy1,fy1_post_mean_avg,fy1_post_mean_sd,fy1_post_mean_min,fy1_post_mean_max,fy1_bias_mean,fy1_bias_sd,fy1_rmse,fy1_mae,fy1_coverage_rate,fy1_n_covered,fy1_n_rhat_nan,fy1_rhat_mean,fy1_rhat_max,fy1_n_rhat_above_1.01,fy1_ess_bulk_min,fy1_ess_bulk_mean,fy1_n_ess_below_400
20,20,power_law,14.75,1.0,10893.0,-0.25,0.25,1.6666666666666667,1,1,3.136,1.0,13540.0,0.13600000000000012,0.13600000000000012,4.533333333333337,1,1,0.008,1.0,29372.0,-0.002,0.002,20.0,1,1,0.307,1.0,33958.0,0.007000000000000006,0.007000000000000006,2.3333333333333357,1,1,19.022,1.0,29676.0,1.0219999999999985,1.0219999999999985,5.677777777777769,1,1,4,0.6485000000000001,0.36921369151211064,0.244,1.05,0.6485000000000001,0.36921369151211064,0.7462378977243115,0.6485000000000001,1.0,4,0,1.0025,1.01,0,417.0,4235.5,0,4,-0.09725,0.03544273550390827,-0.153,-0.055,-0.09725,0.03544273550390827,0.10350724612315797,0.09725,1.0,4,0,1.0,1.0,0,11568.0,18276.75,0
21,21,power_law,11.64,1.0,8002.0,-3.3599999999999994,3.3599999999999994,22.399999999999995,1,1,2.654,1.0,10453.0,-0.3460000000000001,0.3460000000000001,11.533333333333335,1,1,0.009,1.0,26293.0,-0.0010000000000000009,0.0010000000000000009,10.000000000000009,1,1,0.291,1.0,25782.0,-0.009000000000000008,0.009000000000000008,3.0000000000000027,1,1,17.736,1.0,22208.0,-0.26399999999999935,0.26399999999999935,1.466666666666663,1,1,4,0.241,0.15422224223502912,0.094,0.491,0.241,0.15422224223502912,0.2861214776978478,0.241,1.0,4,0,1.0,1.0,0,1095.0,4866.5,0,4,0.029750000000000006,0.18753849604814474,-0.238,0.265,0.029750000000000006,0.18753849604814474,0.18988351692550884,0.16625,1.0,4,0,1.0,1.0,0,13277.0,20396.75,0
22,22,power_law,11.97,1.0,7516.0,-3.0299999999999994,3.0299999999999994,20.199999999999996,1,1,2.686,1.0,10700.0,-0.31400000000000006,0.31400000000000006,10.466666666666669,1,1,0.015,1.0,29101.0,0.004999999999999999,0.004999999999999999,49.999999999999986,1,1,0.318,1.0,27660.0,0.018000000000000016,0.018000000000000016,6.000000000000005,1,1,18.381,1.0,25143.0,0.3810000000000002,0.3810000000000002,2.116666666666668,1,1,4,0.2165,0.039277856356985684,0.172,0.274,0.2165,0.039277856356985684,0.22003408826815904,0.2165,1.0,4,0,1.0,1.0,0,3967.0,4506.0,0,4,0.14,0.4067554547882548,-0.476,0.652,0.14,0.4067554547882548,0.4301743832447488,0.378,1.0,4,0,1.0,1.0,0,13430.0,16625.75,0
23,23,power_law,16.544,1.0,12083.0,1.5440000000000005,1.5440000000000005,10.293333333333337,1,1,3.367,1.0,14673.0,0.367,0.367,12.233333333333334,1,1,0.015,1.0,35320.0,0.004999999999999999,0.004999999999999999,49.999999999999986,1,1,0.317,1.0,26932.0,0.017000000000000015,0.017000000000000015,5.666666666666672,1,1,19.122,1.0,30938.0,1.1219999999999999,1.1219999999999999,6.2333333333333325,1,1,4,0.32775,0.26887857389535524,0.121,0.789,0.32775,0.26887857389535524,0.4239289445178284,0.32775,1.0,4,0,1.0,1.0,0,1659.0,7570.5,0,4,-0.091,0.1701337708980789,-0.291,0.108,-0.091,0.1701337708980789,0.19294170103945907,0.167,1.0,4,0,1.0,1.0,0,10584.0,18646.5,0
24,24,power_law,13.419,1.0,10824.0,-1.5809999999999995,1.5809999999999995,10.539999999999997,1,1,2.899,1.0,12376.0,-0.10099999999999998,0.10099999999999998,3.366666666666666,1,1,0.011,1.0,28479.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.29,1.0,27907.0,-0.010000000000000009,0.010000000000000009,3.3333333333333366,1,1,19.72,1.0,22740.0,1.7199999999999989,1.7199999999999989,9.555555555555548,1,1,4,0.29425,0.2121006541715513,0.081,0.603,0.29425,0.2121006541715513,0.36272544713598465,0.29425,1.0,4,0,1.0,1.0,0,2221.0,6566.75,0,4,-0.173,0.2571760097676298,-0.528,0.177,-0.173,0.2571760097676298,0.30994918938432475,0.2615,0.75,3,0,1.0,1.0,0,16841.0,20321.25,0
25,25,power_law,18.188,1.0,10250.0,3.187999999999999,3.187999999999999,21.253333333333327,1,1,3.408,1.0,13261.0,0.4079999999999999,0.4079999999999999,13.599999999999998,1,1,0.013,1.0,32853.0,0.002999999999999999,0.002999999999999999,29.999999999999993,1,1,0.336,1.0,33695.0,0.03600000000000003,0.03600000000000003,12.00000000000001,0,1,15.611,1.0,28871.0,-2.3889999999999993,2.3889999999999993,13.272222222222219,0,1,4,0.53475,0.09925818606039502,0.437,0.698,0.53475,0.09925818606039502,0.5438839490185383,0.53475,1.0,4,0,1.0,1.0,0,3038.0,4539.0,0,4,-0.4155,0.14699404749852968,-0.577,-0.251,-0.4155,0.14699404749852968,0.44073518125967664,0.4155,1.0,4,0,1.0,1.0,0,12727.0,14096.75,0
26,26,power_law,11.7,1.0,6521.0,-3.3000000000000007,3.3000000000000007,22.000000000000007,1,1,2.792,1.0,8978.0,-0.20800000000000018,0.20800000000000018,6.93333333333334,1,1,0.004,1.0,21741.0,-0.006,0.006,60.0,0,1,0.303,1.0,31627.0,0.0030000000000000027,0.0030000000000000027,1.0000000000000009,1,1,19.414,1.0,32741.0,1.4140000000000015,1.4140000000000015,7.855555555555564,1,1,4,0.376,0.10887837250804222,0.281,0.556,0.376,0.10887837250804222,0.39144667580655224,0.376,1.0,4,0,1.0,1.0,0,1744.0,2450.0,0,4,0.23475000000000001,0.18649581094491102,-0.073,0.42,0.23475000000000001,0.18649581094491102,0.2998136921489744,0.27125,1.0,4,0,1.0,1.0,0,4479.0,15161.0,0
27,27,power_law,13.89,1.0,9288.0,-1.1099999999999994,1.1099999999999994,7.399999999999997,1,1,2.993,1.0,11308.0,-0.007000000000000117,0.007000000000000117,0.23333333333333725,1,1,0.008,1.0,19632.0,-0.002,0.002,20.0,1,1,0.319,1.0,22347.0,0.019000000000000017,0.019000000000000017,6.333333333333339,1,1,18.93,1.0,20792.0,0.9299999999999997,0.9299999999999997,5.166666666666665,1,1,4,0.298,0.033022719451916746,0.252,0.343,0.298,0.033022719451916746,0.29982411510750767,0.298,1.0,4,0,1.0,1.0,0,4373.0,5041.5,0,4,-0.319,0.3639800818726211,-0.743,0.176,-0.319,0.3639800818726211,0.483986053518074,0.407,1.0,4,0,1.0,1.0,0,9438.0,12755.25,0
28,28,power_law,14.937,1.0,4475.0,-0.06300000000000061,0.06300000000000061,0.42000000000000404,1,1,3.1,1.0,5061.0,0.10000000000000009,0.10000000000000009,3.333333333333336,1,1,0.014,1.0,7632.0,0.004,0.004,40.0,1,1,0.319,1.0,26581.0,0.019000000000000017,0.019000000000000017,6.333333333333339,1,1,18.841,1.0,26034.0,0.8410000000000011,0.8410000000000011,4.672222222222229,1,1,4,0.16375,0.029944740773631684,0.117,0.2,0.16375,0.029944740773631684,0.1664654618832387,0.16375,1.0,4,0,1.0,1.0,0,4654.0,7720.25,0,4,0.05550000000000001,0.3185266864801127,-0.357,0.524,0.05550000000000001,0.3185266864801127,0.323325687194816,0.263,1.0,4,0,1.0,1.0,0,4154.0,13448.75,0
29,29,power_law,9.317,1.0,9152.0,-5.683,5.683,37.88666666666666,0,1,2.482,1.0,12039.0,-0.5179999999999998,0.5179999999999998,17.266666666666662,0,1,0.01,1.0,22608.0,0.0,0.0,0.0,1,1,0.312,1.0,23265.0,0.01200000000000001,0.01200000000000001,4.0000000000000036,1,1,19.125,1.0,28370.0,1.125,1.125,6.25,1,1,4,0.163,0.11588140489310611,0.064,0.354,0.163,0.11588140489310611,0.19999374990234067,0.163,1.0,4,0,1.0,1.0,0,1306.0,7798.75,0,4,-0.022750000000000006,0.18187272335344848,-0.26,0.21,-0.022750000000000006,0.18187272335344848,0.18329007065304984,0.16975,1.0,4,0,1.0,1.0,0,15984.0,20850.75,0
30,30,power_law,11.733,1.0,6889.0,-3.2669999999999995,3.2669999999999995,21.779999999999998,1,1,2.778,1.0,9441.0,-0.22199999999999998,0.22199999999999998,7.3999999999999995,1,1,0.011,1.0,31702.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.295,1.0,30898.0,-0.0050000000000000044,0.0050000000000000044,1.6666666666666683,1,1,19.695,1.0,30676.0,1.6950000000000003,1.6950000000000003,9.416666666666668,1,1,4,0.2385,0.07062046445613339,0.174,0.349,0.2385,0.07062046445613339,0.24873580361500028,0.2385,1.0,4,0,1.0,1.0,0,3203.0,4177.25,0,4,0.02550000000000001,0.18891069318596024,-0.241,0.27,0.02550000000000001,0.18891069318596024,0.1906239754070825,0.166,1.0,4,0,1.0,1.0,0,17932.0,24702.5,0
31,31,power_law,12.62,1.0,11891.0,-2.380000000000001,2.380000000000001,15.86666666666667,1,1,2.781,1.0,15202.0,-0.21899999999999986,0.21899999999999986,7.299999999999995,1,1,0.007,1.0,29018.0,-0.003,0.003,30.0,1,1,0.304,1.0,26751.0,0.0040000000000000036,0.0040000000000000036,1.3333333333333346,1,1,17.917,1.0,31619.0,-0.08299999999999841,0.08299999999999841,0.46111111111110226,1,1,4,0.25525000000000003,0.06654462788234675,0.149,0.331,0.25525000000000003,0.06654462788234675,0.26378163317410863,0.25525000000000003,1.0,4,0,1.0,1.0,0,5342.0,7171.25,0,4,-0.1045,0.1944550076495846,-0.361,0.181,-0.1045,0.1944550076495846,0.22075552088226466,0.19499999999999998,1.0,4,0,1.0,1.0,0,16383.0,20562.75,0
32,32,power_law,11.926,1.0,12551.0,-3.074,3.074,20.493333333333332,1,1,2.825,1.0,14665.0,-0.17499999999999982,0.17499999999999982,5.833333333333327,1,1,0.011,1.0,28973.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.335,1.0,33442.0,0.03500000000000003,0.03500000000000003,11.666666666666679,0,1,19.573,1.0,27682.0,1.5730000000000004,1.5730000000000004,8.73888888888889,1,1,4,0.3695,0.26729150753437714,0.094,0.708,0.3695,0.26729150753437714,0.4560427611529428,0.3695,1.0,4,0,1.0,1.0,0,1445.0,9757.0,0,4,-0.3935,0.38939279654354164,-0.991,0.089,-0.3935,0.38939279654354164,0.5535964233988511,0.438,1.0,4,0,1.0,1.0,0,10406.0,18527.0,0
33,33,power_law,10.799,1.0,8234.0,-4.2010000000000005,4.2010000000000005,28.006666666666668,1,1,2.564,1.0,11102.0,-0.43599999999999994,0.43599999999999994,14.533333333333331,1,1,0.009,1.0,32561.0,-0.0010000000000000009,0.0010000000000000009,10.000000000000009,1,1,0.308,1.0,27047.0,0.008000000000000007,0.008000000000000007,2.666666666666669,1,1,16.753,1.0,28614.0,-1.2469999999999999,1.2469999999999999,6.927777777777777,1,1,4,0.354,0.029171904291629646,0.307,0.387,0.354,0.029171904291629646,0.35519994369368924,0.354,1.0,4,0,1.0,1.0,0,3843.0,4221.5,0,4,-0.2725,0.2909720776981874,-0.776,-0.084,-0.2725,0.2909720776981874,0.3986489683919927,0.2725,1.0,4,0,1.0,1.0,0,13345.0,19607.5,0
34,34,power_law,12.16,1.0,5648.0,-2.84,2.84,18.933333333333334,1,1,2.646,1.0,6216.0,-0.3540000000000001,0.3540000000000001,11.800000000000004,1,1,0.014,1.0,22524.0,0.004,0.004,40.0,1,1,0.321,1.0,27634.0,0.02100000000000002,0.02100000000000002,7.000000000000006,1,1,17.469,1.0,19351.0,-0.5309999999999988,0.5309999999999988,2.949999999999993,1,1,4,0.19574999999999998,0.14173985854374205,0.091,0.438,0.19574999999999998,0.14173985854374205,0.24167798824055117,0.19574999999999998,1.0,4,0,1.0,1.0,0,2302.0,6823.0,0,4,0.0985,0.1141807777167418,-0.034,0.28,0.0985,0.1141807777167418,0.15079622011177868,0.11550000000000002,1.0,4,0,1.0,1.0,0,6103.0,14230.75,0
35,35,power_law,14.056,1.15,8738.0,-0.9440000000000008,0.9440000000000008,6.293333333333338,1,0,2.911,1.02,249.0,-0.08899999999999997,0.08899999999999997,2.966666666666666,1,0,0.009,1.14,23784.0,-0.0010000000000000009,0.0010000000000000009,10.000000000000009,1,0,0.298,1.03,88.0,-0.0020000000000000018,0.0020000000000000018,0.6666666666666673,1,0,18.217,1.18,22628.0,0.21699999999999875,0.21699999999999875,1.2055555555555486,1,0,4,0.4495,0.11887914030644739,0.256,0.553,0.4495,0.11887914030644739,0.46495429882946565,0.4495,1.0,4,0,1.1375,1.23,4,2626.0,3536.75,0,4,-0.3565,0.35634989827415414,-0.937,0.034,-0.3565,0.35634989827415414,0.5040610082122996,0.3735,1.0,4,0,1.1225,1.23,4,104.0,6886.25,1
36,36,power_law,16.481,1.0,11332.0,1.4810000000000016,1.4810000000000016,9.873333333333344,1,1,3.29,1.0,13328.0,0.29000000000000004,0.29000000000000004,9.666666666666668,1,1,0.018,1.0,32789.0,0.007999999999999998,0.007999999999999998,79.99999999999999,1,1,0.325,1.0,26481.0,0.025000000000000022,0.025000000000000022,8.333333333333341,1,1,18.978,1.0,26855.0,0.9780000000000015,0.9780000000000015,5.4333333333333425,1,1,4,0.273,0.11584256557932408,0.156,0.401,0.273,0.11584256557932408,0.29656112354791214,0.273,1.0,4,0,1.0,1.0,0,6036.0,8001.0,0,4,0.0655,0.268654517922182,-0.225,0.401,0.0655,0.268654517922182,0.2765239591789471,0.263,1.0,4,0,1.0,1.0,0,17743.0,22188.75,0
37,37,power_law,12.868,1.0,10926.0,-2.1319999999999997,2.1319999999999997,14.213333333333331,1,1,2.933,1.0,13664.0,-0.06700000000000017,0.06700000000000017,2.2333333333333387,1,1,0.011,1.0,29343.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.323,1.0,7732.0,0.02300000000000002,0.02300000000000002,7.666666666666674,1,1,18.77,1.0,10749.0,0.7699999999999996,0.7699999999999996,4.277777777777776,1,1,4,0.3245,0.11782508221936448,0.126,0.414,0.3245,0.11782508221936448,0.3452289095658126,0.3245,1.0,4,0,1.0,1.0,0,2594.0,4691.75,0,4,-0.177,0.2287454917588541,-0.472,0.065,-0.177,0.2287454917588541,0.2892291479087127,0.22249999999999998,1.0,4,0,1.0,1.0,0,9005.0,16917.75,0
38,38,power_law,11.901,1.0,9070.0,-3.099,3.099,20.66,1,1,2.822,1.0,11620.0,-0.17799999999999994,0.17799999999999994,5.933333333333332,1,1,0.008,1.0,26799.0,-0.002,0.002,20.0,1,1,0.311,1.0,19342.0,0.01100000000000001,0.01100000000000001,3.66666666666667,1,1,18.666,1.0,20294.0,0.6660000000000004,0.6660000000000004,3.700000000000002,1,1,4,0.384,0.16046650740886712,0.114,0.536,0.384,0.16046650740886712,0.4161796487095447,0.384,1.0,4,0,1.0025,1.01,0,624.0,2824.75,0,4,-0.25075000000000003,0.16567192731419528,-0.535,-0.136,-0.25075000000000003,0.16567192731419528,0.30053743527221366,0.25075000000000003,1.0,4,0,1.0,1.0,0,13123.0,15024.75,0
39,39,power_law,12.624,1.0,10245.0,-2.3759999999999994,2.3759999999999994,15.839999999999996,1,1,2.802,1.0,11060.0,-0.19799999999999995,0.19799999999999995,6.599999999999999,1,1,0.013,1.0,18382.0,0.002999999999999999,0.002999999999999999,29.999999999999993,1,1,0.296,1.0,12379.0,-0.0040000000000000036,0.0040000000000000036,1.3333333333333346,1,1,16.827,1.0,5567.0,-1.1729999999999983,1.1729999999999983,6.516666666666657,1,1,4,0.139,0.06830446544699695,0.073,0.238,0.139,0.06830446544699695,0.15487575665674727,0.139,1.0,4,0,1.0,1.0,0,4173.0,9162.25,0,4,-0.02174999999999999,0.2745354029993217,-0.477,0.239,-0.02174999999999999,0.2745354029993217,0.2753956245113564,0.21675,1.0,4,0,1.0,1.0,0,8709.0,16208.5,0
40,40,power_law,16.231,1.0,5861.0,1.2310000000000016,1.2310000000000016,8.206666666666678,1,1,3.22,1.0,6282.0,0.2200000000000002,0.2200000000000002,7.33333333333334,1,1,0.008,1.0,3564.0,-0.002,0.002,20.0,1,1,0.288,1.0,17538.0,-0.01200000000000001,0.01200000000000001,4.0000000000000036,1,1,19.276,1.0,5419.0,1.2759999999999998,1.2759999999999998,7.088888888888888,1,1,4,0.3025,0.22854813497379498,0.086,0.655,0.3025,0.22854813497379498,0.379131243766588,0.3025,1.0,4,0,1.0,1.0,0,2160.0,7287.25,0,4,0.172,0.1446945057699151,0.078,0.422,0.172,0.1446945057699151,0.22476765781579877,0.172,1.0,4,0,1.0,1.0,0,9159.0,13631.0,0
41,41,power_law,13.55,1.0,8590.0,-1.4499999999999993,1.4499999999999993,9.666666666666663,1,1,2.972,1.0,10521.0,-0.028000000000000025,0.028000000000000025,0.9333333333333341,1,1,0.016,1.0,18738.0,0.006,0.006,60.0,1,1,0.301,1.0,26682.0,0.0010000000000000009,0.0010000000000000009,0.33333333333333365,1,1,19.716,1.0,29710.0,1.716000000000001,1.716000000000001,9.53333333333334,1,1,4,0.34475,0.16713224554226513,0.098,0.543,0.34475,0.16713224554226513,0.3831262846634253,0.34475,1.0,4,0,1.0,1.0,0,2677.0,5229.5,0,4,-0.11150000000000002,0.2145664232819292,-0.467,0.075,-0.11150000000000002,0.2145664232819292,0.2418077748956803,0.1685,1.0,4,0,1.0,1.0,0,16826.0,17824.25,0
42,42,power_law,12.71,1.0,10065.0,-2.289999999999999,2.289999999999999,15.266666666666662,1,1,2.827,1.0,13606.0,-0.17300000000000004,0.17300000000000004,5.7666666666666675,1,1,0.011,1.0,28230.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.291,1.0,28833.0,-0.009000000000000008,0.009000000000000008,3.0000000000000027,1,1,16.343,1.0,27089.0,-1.657,1.657,9.205555555555556,1,1,4,0.223,0.06879316826546078,0.125,0.301,0.223,0.06879316826546078,0.23336987809055393,0.223,1.0,4,0,1.0,1.0,0,2937.0,5897.0,0,4,-0.035,0.12226610323388899,-0.196,0.112,-0.035,0.12226610323388899,0.1271770419533337,0.11599999999999999,1.0,4,0,1.0,1.0,0,16520.0,19734.5,0
43,43,power_law,10.829,1.0,9185.0,-4.170999999999999,4.170999999999999,27.80666666666666,0,1,2.694,1.0,11378.0,-0.30600000000000005,0.30600000000000005,10.200000000000003,1,1,0.016,1.0,19132.0,0.006,0.006,60.0,1,1,0.315,1.0,24705.0,0.015000000000000013,0.015000000000000013,5.000000000000004,1,1,19.307,1.0,21334.0,1.3069999999999986,1.3069999999999986,7.261111111111103,1,1,4,0.242,0.10540161289088511,0.084,0.346,0.242,0.10540161289088511,0.26395738292383486,0.242,1.0,4,0,1.0,1.0,0,2284.0,4229.75,0,4,-0.28075,0.22220753250058828,-0.619,0.004,-0.28075,0.22220753250058828,0.35804573730181455,0.28275,1.0,4,0,1.0,1.0,0,8909.0,16771.0,0
44,44,power_law,11.329,1.0,5809.0,-3.6709999999999994,3.6709999999999994,24.47333333333333,1,1,2.642,1.0,6836.0,-0.3580000000000001,0.3580000000000001,11.933333333333335,1,1,0.011,1.0,12094.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.309,1.0,19760.0,0.009000000000000008,0.009000000000000008,3.0000000000000027,1,1,18.042,1.0,23613.0,0.04200000000000159,0.04200000000000159,0.23333333333334216,1,1,4,0.4965,0.14479899861532192,0.27,0.644,0.4965,0.14479899861532192,0.5171837197747045,0.4965,1.0,4,0,1.0,1.0,0,2065.0,2889.0,0,4,-0.31549999999999995,0.2305054229297003,-0.659,-0.011,-0.31549999999999995,0.2305054229297003,0.3907339248132929,0.31549999999999995,1.0,4,0,1.0,1.0,0,13079.0,15992.5,0
45,45,power_law,15.009,1.0,2321.0,0.009000000000000341,0.009000000000000341,0.060000000000002274,1,1,2.991,1.0,2633.0,-0.008999999999999897,0.008999999999999897,0.2999999999999966,1,1,0.005,1.0,17400.0,-0.005,0.005,50.0,1,1,0.294,1.0,22667.0,-0.006000000000000005,0.006000000000000005,2.0000000000000018,1,1,16.877,1.0,25646.0,-1.123000000000001,1.123000000000001,6.238888888888895,1,1,4,0.23049999999999998,0.08439342391442593,0.149,0.345,0.23049999999999998,0.08439342391442593,0.2454638466251191,0.23049999999999998,1.0,4,0,1.0,1.0,0,3430.0,6196.75,0,4,-0.39675,0.23499507973572553,-0.714,-0.149,-0.39675,0.23499507973572553,0.46112173013207697,0.39675,1.0,4,0,1.0,1.0,0,1659.0,8294.75,0
46,46,power_law,14.417,1.0,11325.0,-0.5830000000000002,0.5830000000000002,3.886666666666668,1,1,3.084,1.0,14383.0,0.08400000000000007,0.08400000000000007,2.8000000000000025,1,1,0.008,1.0,31072.0,-0.002,0.002,20.0,1,1,0.293,1.0,30667.0,-0.007000000000000006,0.007000000000000006,2.3333333333333357,1,1,18.477,1.0,31471.0,0.4770000000000003,0.4770000000000003,2.6500000000000017,1,1,4,0.4395,0.09014016862642313,0.366,0.589,0.4395,0.09014016862642313,0.4486485261315365,0.4395,1.0,4,0,1.0,1.0,0,2803.0,4562.0,0,4,-0.1495,0.27353107684502687,-0.598,0.128,-0.1495,0.27353107684502687,0.311720227126826,0.2135,1.0,4,0,1.0,1.0,0,14070.0,18134.25,0
47,47,power_law,14.875,1.0,13890.0,-0.125,0.125,0.8333333333333334,1,1,3.097,1.0,16029.0,0.09699999999999998,0.09699999999999998,3.2333333333333325,1,1,0.008,1.0,24028.0,-0.002,0.002,20.0,1,1,0.286,1.0,27206.0,-0.014000000000000012,0.014000000000000012,4.666666666666671,1,1,19.228,1.0,26453.0,1.2280000000000015,1.2280000000000015,6.822222222222231,1,1,4,0.2535,0.11238883396494512,0.096,0.391,0.2535,0.11238883396494512,0.2772967724298283,0.2535,1.0,4,0,1.0,1.0,0,4774.0,7529.0,0,4,-0.36475,0.3110083399203307,-0.681,0.093,-0.36475,0.3110083399203307,0.47934199690826174,0.41125,1.0,4,0,1.0,1.0,0,12760.0,19108.0,0
48,48,power_law,16.924,1.2,13.0,1.9239999999999995,1.9239999999999995,12.826666666666664,1,0,3.368,1.2,14.0,0.3679999999999999,0.3679999999999999,12.266666666666664,1,0,0.013,1.36,302.0,0.002999999999999999,0.002999999999999999,29.999999999999993,1,0,0.282,1.22,81.0,-0.018000000000000016,0.018000000000000016,6.000000000000005,1,0,18.257,1.46,497.0,0.25700000000000145,0.25700000000000145,1.4277777777777858,1,0,4,0.41000000000000003,0.2037191694465693,0.069,0.592,0.41000000000000003,0.2037191694465693,0.4578225638825592,0.41000000000000003,1.0,4,0,1.3875,1.45,4,138.0,1859.25,2,4,-0.06,0.09040188051141414,-0.178,0.049,-0.06,0.09040188051141414,0.10850115206761632,0.086,1.0,4,0,1.24,1.35,4,9.0,96.75,4
49,49,power_law,11.451,1.0,4496.0,-3.5489999999999995,3.5489999999999995,23.659999999999997,1,1,2.788,1.0,3873.0,-0.2120000000000002,0.2120000000000002,7.066666666666673,1,1,0.017,1.0,26036.0,0.007000000000000001,0.007000000000000001,70.0,1,1,0.304,1.0,6048.0,0.0040000000000000036,0.0040000000000000036,1.3333333333333346,1,1,18.599,1.0,25421.0,0.5990000000000002,0.5990000000000002,3.327777777777779,1,1,4,0.6027499999999999,0.06366857545131661,0.513,0.688,0.6027499999999999,0.06366857545131661,0.606103332774206,0.6027499999999999,1.0,4,0,1.0,1.0,0,1020.0,1505.0,0,4,-0.336,0.22486773890445022,-0.672,-0.101,-0.336,0.22486773890445022,0.40430372246616775,0.336,1.0,4,0,1.0,1.0,0,16710.0,19890.0,0
50,50,power_law,12.982,1.0,10076.0,-2.0180000000000007,2.0180000000000007,13.453333333333337,1,1,2.853,1.0,12998.0,-0.1469999999999998,0.1469999999999998,4.899999999999993,1,1,0.013,1.0,29977.0,0.002999999999999999,0.002999999999999999,29.999999999999993,1,1,0.304,1.0,24330.0,0.0040000000000000036,0.0040000000000000036,1.3333333333333346,1,1,17.533,1.0,27138.0,-0.46699999999999875,0.46699999999999875,2.5944444444444374,1,1,4,0.272,0.13675342774497465,0.177,0.508,0.272,0.13675342774497465,0.3044429338973069,0.272,1.0,4,0,1.0,1.0,0,2233.0,6073.5,0,4,-0.04324999999999999,0.30153720748856183,-0.475,0.252,-0.04324999999999999,0.30153720748856183,0.3046231278153384,0.28225,1.0,4,0,1.0,1.0,0,10608.0,15647.75,0
51,51,power_law,11.877,1.0,11279.0,-3.1229999999999993,3.1229999999999993,20.819999999999997,1,1,2.695,1.0,14465.0,-0.30500000000000016,0.30500000000000016,10.166666666666673,1,1,0.005,1.0,26276.0,-0.005,0.005,50.0,1,1,0.293,1.0,29806.0,-0.007000000000000006,0.007000000000000006,2.3333333333333357,1,1,17.499,1.0,29730.0,-0.5010000000000012,0.5010000000000012,2.78333333333334,1,1,4,0.4635,0.2521591759187042,0.211,0.76,0.4635,0.2521591759187042,0.5276518738714002,0.4635,1.0,4,0,1.0,1.0,0,2203.0,5901.75,0,4,-0.257,0.08633365508305553,-0.382,-0.149,-0.257,0.08633365508305553,0.271113444889773,0.257,1.0,4,0,1.0,1.0,0,15197.0,18581.0,0
52,52,power_law,14.893,1.0,9826.0,-0.10699999999999932,0.10699999999999932,0.7133333333333287,1,1,3.098,1.0,11855.0,0.09799999999999986,0.09799999999999986,3.266666666666662,1,1,0.008,1.0,8765.0,-0.002,0.002,20.0,1,1,0.301,1.0,29071.0,0.0010000000000000009,0.0010000000000000009,0.33333333333333365,1,1,16.964,1.0,17848.0,-1.0360000000000014,1.0360000000000014,5.755555555555563,1,1,4,0.7444999999999999,0.29843299080363084,0.378,1.169,0.7444999999999999,0.29843299080363084,0.8020863419856992,0.7444999999999999,1.0,4,0,1.0,1.0,0,1168.0,2504.25,0,4,-0.697,0.060811183182043094,-0.773,-0.603,-0.697,0.060811183182043094,0.6996477685235621,0.697,1.0,4,0,1.0,1.0,0,8545.0,10965.25,0
53,53,power_law,12.074,1.0,5947.0,-2.926,2.926,19.506666666666668,1,1,2.708,1.0,7415.0,-0.2919999999999998,0.2919999999999998,9.733333333333327,1,1,0.008,1.0,9365.0,-0.002,0.002,20.0,1,1,0.311,1.0,23249.0,0.01100000000000001,0.01100000000000001,3.66666666666667,1,1,19.188,1.0,18181.0,1.1879999999999988,1.1879999999999988,6.599999999999993,1,1,4,0.22225,0.07315864610556977,0.172,0.348,0.22225,0.07315864610556977,0.23398130267181605,0.22225,1.0,4,0,1.0,1.0,0,3284.0,4927.0,0,4,-0.18725,0.13644847928797155,-0.383,-0.011,-0.18725,0.13644847928797155,0.23169106586141816,0.18725,1.0,4,0,1.0,1.0,0,13403.0,18358.25,0
