,simulation,model,scale1_post_mean,scale1_rhat,scale1_ess_bulk,scale1_bias,scale1_abs_bias,scale1_relative_error,scale1_covered,scale1_converged,exponent1_post_mean,exponent1_rhat,exponent1_ess_bulk,exponent1_bias,exponent1_abs_bias,exponent1_relative_error,exponent1_covered,exponent1_converged,q_param_post_mean,q_param_rhat,q_param_ess_bulk,q_param_bias,q_param_abs_bias,q_param_relative_error,q_param_covered,q_param_converged,pi0_post_mean,pi0_rhat,pi0_ess_bulk,pi0_bias,pi0_abs_bias,pi0_relative_error,pi0_covered,pi0_converged,phi_post_mean,phi_rhat,phi_ess_bulk,phi_bias,phi_abs_bias,phi_relative_error,phi_covered,phi_converged,n_fx1,fx1_post_mean_avg,fx1_post_mean_sd,fx1_post_mean_min,fx1_post_mean_max,fx1_bias_mean,fx1_bias_sd,fx1_rmse,fx1_mae,fx1_coverage_rate,fx1_n_covered,fx1_n_rhat_nan,fx1_rhat_mean,fx1_rhat_max,fx1_n_rhat_above_1.01,fx1_ess_bulk_min,fx1_ess_bulk_mean,fx1_n_ess_below_400,n_fy1,fy1_post_mean_avg,fy1_post_mean_sd,fy1_post_mean_min,fy1_post_mean_max,fy1_bias_mean,fy1_bias_sd,fy1_rmse,fy1_mae,fy1_coverage_rate,fy1_n_covered,fy1_n_rhat_nan,fy1_rhat_mean,fy1_rhat_max,fy1_n_rhat_above_1.01,fy1_ess_bulk_min,fy1_ess_bulk_mean,fy1_n_ess_below_400
71,71,power_law,3.345,1.0,6645.0,-1.6549999999999998,1.6549999999999998,33.099999999999994,0,1,1.775,1.0,9275.0,-0.2250000000000001,0.2250000000000001,11.250000000000004,0,1,0.013,1.0,19307.0,0.002999999999999999,0.002999999999999999,29.999999999999993,1,1,0.292,1.0,28422.0,-0.008000000000000007,0.008000000000000007,2.666666666666669,1,1,17.195,1.0,23476.0,-0.8049999999999997,0.8049999999999997,4.4722222222222205,1,1,4,0.0835,0.0437978309965231,0.046,0.158,0.0835,0.0437978309965231,0.09428944797802138,0.0835,1.0,4,0,1.0025,1.01,0,1193.0,4402.5,0,4,0.10225000000000001,0.1587708647705869,-0.152,0.258,0.10225000000000001,0.1587708647705869,0.18884716042344932,0.17825,1.0,4,0,1.0,1.0,0,21776.0,25238.0,0
72,72,power_law,4.484,1.0,7772.0,-0.516,0.516,10.32,1,1,1.967,1.0,10678.0,-0.03299999999999992,0.03299999999999992,1.649999999999996,1,1,0.011,1.0,31000.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.312,1.0,28529.0,0.01200000000000001,0.01200000000000001,4.0000000000000036,1,1,18.901,1.0,29402.0,0.9009999999999998,0.9009999999999998,5.005555555555555,1,1,4,0.12625,0.04431351374016734,0.069,0.18,0.12625,0.04431351374016734,0.1338011584404261,0.12625,1.0,4,0,1.0,1.0,0,3216.0,5507.5,0,4,-0.09725,0.12910146203664774,-0.26,0.091,-0.09725,0.12910146203664774,0.16163152539031486,0.14275,1.0,4,0,1.0,1.0,0,16575.0,24527.25,0
73,73,power_law,4.625,1.0,10486.0,-0.375,0.375,7.5,1,1,1.992,1.0,13241.0,-0.008000000000000007,0.008000000000000007,0.40000000000000036,1,1,0.012,1.0,38524.0,0.002,0.002,20.0,1,1,0.294,1.0,37919.0,-0.006000000000000005,0.006000000000000005,2.0000000000000018,1,1,17.833,1.0,32966.0,-0.1670000000000016,0.1670000000000016,0.9277777777777866,1,1,4,0.10450000000000001,0.08228152891141487,0.027,0.231,0.10450000000000001,0.08228152891141487,0.13300563897820272,0.10450000000000001,1.0,4,0,1.0,1.0,0,2483.0,10134.25,0,4,-0.121,0.10319156942308803,-0.294,-0.036,-0.121,0.10319156942308803,0.15902672731336703,0.121,1.0,4,0,1.0,1.0,0,18794.0,25149.75,0
74,74,power_law,4.535,1.0,8706.0,-0.46499999999999986,0.46499999999999986,9.299999999999997,1,1,2.009,1.0,11655.0,0.008999999999999897,0.008999999999999897,0.44999999999999485,1,1,0.01,1.0,27165.0,0.0,0.0,0.0,1,1,0.304,1.0,25263.0,0.0040000000000000036,0.0040000000000000036,1.3333333333333346,1,1,19.994,1.0,23731.0,1.9939999999999998,1.9939999999999998,11.077777777777778,1,1,4,0.056,0.023569047498785353,0.033,0.092,0.056,0.023569047498785353,0.06075771555942504,0.056,1.0,4,0,1.0,1.0,0,5821.0,7382.5,0,4,-0.08549999999999999,0.12657507653562766,-0.285,0.041,-0.08549999999999999,0.12657507653562766,0.1527465220553319,0.10799999999999998,1.0,4,0,1.0,1.0,0,24841.0,26328.5,0
75,75,power_law,2.785,1.02,8522.0,-2.215,2.215,44.3,0,0,1.684,1.01,9485.0,-0.31600000000000006,0.31600000000000006,15.800000000000002,0,1,0.009,1.0,9535.0,-0.0010000000000000009,0.0010000000000000009,10.000000000000009,1,1,0.294,1.0,5782.0,-0.006000000000000005,0.006000000000000005,2.0000000000000018,1,1,17.589,1.02,260.0,-0.41100000000000136,0.41100000000000136,2.283333333333341,1,0,4,0.1375,0.03259217697546453,0.105,0.188,0.1375,0.03259217697546453,0.14130994303303643,0.1375,1.0,4,0,1.0274999999999999,1.06,3,81.0,286.5,2,4,0.04600000000000001,0.2908427410130774,-0.351,0.328,0.04600000000000001,0.2908427410130774,0.29445797662824486,0.27849999999999997,1.0,4,0,1.0125,1.02,1,621.0,5299.25,0
76,76,power_law,3.894,1.02,4966.0,-1.1059999999999999,1.1059999999999999,22.119999999999997,1,0,1.843,1.04,6615.0,-0.15700000000000003,0.15700000000000003,7.850000000000001,1,0,0.013,1.08,22228.0,0.002999999999999999,0.002999999999999999,29.999999999999993,1,0,0.333,1.07,38.0,0.03300000000000003,0.03300000000000003,11.00000000000001,0,0,16.731,1.02,1925.0,-1.2689999999999984,1.2689999999999984,7.049999999999991,1,0,4,0.013750000000000002,0.019866743568083822,-0.011,0.041,0.013750000000000002,0.019866743568083822,0.02416091885669914,0.01925,1.0,4,0,1.0425,1.06,4,51.0,79.25,4,4,0.017000000000000005,0.14413014951771888,-0.109,0.262,0.017000000000000005,0.14413014951771888,0.14512925273699995,0.11399999999999999,1.0,4,0,1.0175,1.03,2,88.0,2992.25,2
77,77,power_law,4.406,1.0,7285.0,-0.5940000000000003,0.5940000000000003,11.880000000000006,1,1,1.921,1.0,7965.0,-0.07899999999999996,0.07899999999999996,3.949999999999998,1,1,0.015,1.0,1218.0,0.004999999999999999,0.004999999999999999,49.999999999999986,1,1,0.306,1.0,20791.0,0.006000000000000005,0.006000000000000005,2.0000000000000018,1,1,16.709,1.01,1108.0,-1.2910000000000004,1.2910000000000004,7.172222222222224,1,1,4,0.06975,0.02300407572583606,0.044,0.106,0.06975,0.02300407572583606,0.07344555806854489,0.06975,1.0,4,0,1.0,1.0,0,3298.0,5350.0,0,4,-0.06050000000000001,0.24819196199716057,-0.394,0.297,-0.06050000000000001,0.24819196199716057,0.2554593901190559,0.20900000000000002,1.0,4,0,1.0025,1.01,0,1324.0,8835.5,0
78,78,power_law,3.59,1.0,9261.0,-1.4100000000000001,1.4100000000000001,28.200000000000003,0,1,1.844,1.0,12377.0,-0.15599999999999992,0.15599999999999992,7.799999999999995,1,1,0.008,1.0,29476.0,-0.002,0.002,20.0,1,1,0.306,1.0,23351.0,0.006000000000000005,0.006000000000000005,2.0000000000000018,1,1,18.492,1.0,26898.0,0.4920000000000009,0.4920000000000009,2.7333333333333383,1,1,4,0.152,0.08477912478906585,0.049,0.253,0.152,0.08477912478906585,0.17404453453067695,0.152,1.0,4,0,1.0,1.0,0,2231.0,4197.75,0,4,-0.06825,0.19536040412529862,-0.295,0.154,-0.06825,0.19536040412529862,0.2069390006741117,0.19274999999999998,1.0,4,0,1.0,1.0,0,26226.0,28561.25,0
79,79,power_law,2.395,1.0,7270.0,-2.605,2.605,52.1,0,1,1.617,1.0,10076.0,-0.383,0.383,19.15,0,1,0.011,1.0,28166.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.329,1.0,24392.0,0.029000000000000026,0.029000000000000026,9.666666666666677,1,1,18.319,1.0,21775.0,0.31899999999999906,0.31899999999999906,1.772222222222217,1,1,4,0.0665,0.02287465846739575,0.044,0.099,0.0665,0.02287465846739575,0.07032424901838626,0.0665,1.0,4,0,1.0,1.0,0,2006.0,3467.0,0,4,0.151,0.044345236497283454,0.075,0.186,0.151,0.044345236497283454,0.1573769360484566,0.151,1.0,4,0,1.0,1.0,0,21153.0,22749.5,0
80,80,power_law,4.835,1.0,4637.0,-0.16500000000000004,0.16500000000000004,3.3000000000000007,1,1,2.11,1.0,5242.0,0.10999999999999988,0.10999999999999988,5.499999999999994,1,1,0.008,1.0,31121.0,-0.002,0.002,20.0,1,1,0.331,1.0,14129.0,0.031000000000000028,0.031000000000000028,10.333333333333343,1,1,22.413,1.0,24959.0,4.413,4.413,24.516666666666666,0,1,4,0.0975,0.04954543369474123,0.063,0.183,0.0975,0.04954543369474123,0.10936635680134911,0.0975,1.0,4,0,1.0,1.0,0,1451.0,5505.75,0,4,-0.10149999999999999,0.03423813663153998,-0.16,-0.076,-0.10149999999999999,0.03423813663153998,0.10711909260257949,0.10149999999999999,1.0,4,0,1.0,1.0,0,13274.0,18980.5,0
81,81,power_law,3.895,1.0,9387.0,-1.105,1.105,22.1,1,1,1.85,1.0,11315.0,-0.1499999999999999,0.1499999999999999,7.499999999999996,1,1,0.016,1.0,22965.0,0.006,0.006,60.0,1,1,0.306,1.0,32522.0,0.006000000000000005,0.006000000000000005,2.0000000000000018,1,1,17.374,1.0,31378.0,-0.6260000000000012,0.6260000000000012,3.4777777777777845,1,1,4,0.06425,0.04957506933933628,0.018,0.137,0.06425,0.04957506933933628,0.08115263396834388,0.06425,1.0,4,0,1.0,1.0,0,5188.0,9864.75,0,4,0.10025,0.11059017813531181,-0.022,0.234,0.10025,0.11059017813531181,0.14926570269154266,0.11125,1.0,4,0,1.0,1.0,0,28663.0,29584.75,0
82,82,power_law,4.672,1.0,7654.0,-0.3280000000000003,0.3280000000000003,6.560000000000006,1,1,1.933,1.0,10122.0,-0.06699999999999995,0.06699999999999995,3.3499999999999974,1,1,0.011,1.0,27254.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.308,1.0,26634.0,0.008000000000000007,0.008000000000000007,2.666666666666669,1,1,16.051,1.0,23331.0,-1.9490000000000016,1.9490000000000016,10.827777777777786,1,1,4,0.16225,0.06410294455015307,0.081,0.256,0.16225,0.06410294455015307,0.17445414870389298,0.16225,1.0,4,0,1.0,1.0,0,2976.0,4348.75,0,4,0.056999999999999995,0.23460498715926736,-0.201,0.429,0.056999999999999995,0.23460498715926736,0.24143011411172383,0.1905,1.0,4,0,1.0,1.0,0,19179.0,21243.0,0
83,83,power_law,3.367,1.0,6976.0,-1.633,1.633,32.66,0,1,1.799,1.0,9667.0,-0.20100000000000007,0.20100000000000007,10.050000000000004,1,1,0.019,1.0,32365.0,0.009,0.009,89.99999999999999,1,1,0.296,1.0,28126.0,-0.0040000000000000036,0.0040000000000000036,1.3333333333333346,1,1,18.971,1.0,24361.0,0.9710000000000001,0.9710000000000001,5.394444444444445,1,1,4,0.08,0.03765634076752546,0.04,0.134,0.08,0.03765634076752546,0.0884194548727824,0.08,1.0,4,0,1.0,1.0,0,2960.0,4484.5,0,4,0.0635,0.10024095969213383,-0.102,0.154,0.0635,0.10024095969213383,0.11866128264939664,0.11449999999999999,1.0,4,0,1.0,1.0,0,16590.0,22734.5,0
84,84,power_law,3.854,1.0,8020.0,-1.146,1.146,22.919999999999998,1,1,1.845,1.0,10617.0,-0.15500000000000003,0.15500000000000003,7.750000000000002,1,1,0.01,1.0,36611.0,0.0,0.0,0.0,1,1,0.298,1.0,30886.0,-0.0020000000000000018,0.0020000000000000018,0.6666666666666673,1,1,17.909,1.0,29028.0,-0.09100000000000108,0.09100000000000108,0.5055555555555615,1,1,4,0.081,0.024677925358506134,0.054,0.116,0.081,0.024677925358506134,0.0846758525200662,0.081,1.0,4,0,1.0,1.0,0,3452.0,6376.5,0,4,0.004499999999999997,0.1568414804826835,-0.212,0.157,0.004499999999999997,0.1568414804826835,0.15690602282895325,0.1495,1.0,4,0,1.0,1.0,0,22613.0,25590.75,0
85,85,power_law,4.708,1.0,6330.0,-0.2919999999999998,0.2919999999999998,5.839999999999996,1,1,2.035,1.0,7823.0,0.03500000000000014,0.03500000000000014,1.750000000000007,1,1,0.011,1.0,16843.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.324,1.0,8064.0,0.02400000000000002,0.02400000000000002,8.000000000000007,1,1,17.29,1.0,1167.0,-0.7100000000000009,0.7100000000000009,3.944444444444449,1,1,4,0.12825,0.031885537473908133,0.085,0.167,0.12825,0.031885537473908133,0.13215426591676865,0.12825,1.0,4,0,1.0,1.0,0,3701.0,4435.0,0,4,-0.087,0.14944062366036887,-0.199,0.169,-0.087,0.14944062366036887,0.1729205019654986,0.1715,1.0,4,0,1.0,1.0,0,10401.0,13890.5,0
86,86,power_law,3.93,1.0,7961.0,-1.0699999999999998,1.0699999999999998,21.4,1,1,1.901,1.0,11681.0,-0.09899999999999998,0.09899999999999998,4.949999999999999,1,1,0.01,1.0,31452.0,0.0,0.0,0.0,1,1,0.327,1.0,28773.0,0.027000000000000024,0.027000000000000024,9.000000000000007,1,1,17.926,1.0,27949.0,-0.07400000000000162,0.07400000000000162,0.4111111111111201,1,1,4,0.12575,0.05112423593561081,0.076,0.207,0.12575,0.05112423593561081,0.13574516565977587,0.12575,1.0,4,0,1.0,1.0,0,3033.0,5141.75,0,4,-0.18075,0.13367193983779843,-0.341,0.015,-0.18075,0.13367193983779843,0.22480825162791512,0.18825,1.0,4,0,1.0,1.0,0,23461.0,26321.75,0
87,87,power_law,3.824,1.0,8734.0,-1.1760000000000002,1.1760000000000002,23.520000000000003,1,1,1.947,1.0,12118.0,-0.052999999999999936,0.052999999999999936,2.649999999999997,1,1,0.007,1.0,19199.0,-0.003,0.003,30.0,1,1,0.304,1.0,19507.0,0.0040000000000000036,0.0040000000000000036,1.3333333333333346,1,1,19.222,1.0,4590.0,1.2220000000000013,1.2220000000000013,6.788888888888896,1,1,4,0.10925000000000001,0.06858707968706643,0.033,0.218,0.10925000000000001,0.06858707968706643,0.12899515494777314,0.10925000000000001,1.0,4,0,1.0025,1.01,0,1623.0,3895.75,0,4,-0.0012499999999999976,0.08594002269024602,-0.126,0.11,-0.0012499999999999976,0.08594002269024602,0.08594911285173337,0.07275000000000001,1.0,4,0,1.0,1.0,0,18707.0,25998.5,0
88,88,power_law,3.581,1.0,3722.0,-1.419,1.419,28.38,0,1,1.867,1.0,2963.0,-0.133,0.133,6.65,1,1,0.01,1.0,17594.0,0.0,0.0,0.0,1,1,0.306,1.0,25256.0,0.006000000000000005,0.006000000000000005,2.0000000000000018,1,1,19.072,1.0,27377.0,1.0719999999999992,1.0719999999999992,5.95555555555555,1,1,4,0.07525000000000001,0.03885469727072906,0.036,0.128,0.07525000000000001,0.03885469727072906,0.08468913743804456,0.07525000000000001,1.0,4,0,1.0,1.0,0,1988.0,3789.75,0,4,-0.11075,0.1783120509107559,-0.417,0.029,-0.11075,0.1783120509107559,0.2099065268161045,0.12525,0.75,3,0,1.0,1.0,0,2763.0,17929.25,0
89,89,power_law,4.341,1.0,7702.0,-0.6589999999999998,0.6589999999999998,13.179999999999998,1,1,1.939,1.0,10525.0,-0.06099999999999994,0.06099999999999994,3.049999999999997,1,1,0.015,1.0,12496.0,0.004999999999999999,0.004999999999999999,49.999999999999986,1,1,0.303,1.0,29121.0,0.0030000000000000027,0.0030000000000000027,1.0000000000000009,1,1,17.359,1.0,22008.0,-0.6409999999999982,0.6409999999999982,3.561111111111101,1,1,4,0.09175,0.06560249614153413,0.047,0.205,0.09175,0.06560249614153413,0.11279073543514112,0.09175,1.0,4,0,1.0,1.0,0,3710.0,6849.25,0,4,-0.194,0.1362112330169579,-0.383,0.001,-0.194,0.1362112330169579,0.23704324499972573,0.1945,1.0,4,0,1.0,1.0,0,18783.0,21789.25,0
90,90,power_law,4.547,1.0,9588.0,-0.4530000000000003,0.4530000000000003,9.060000000000006,1,1,1.915,1.0,12296.0,-0.08499999999999996,0.08499999999999996,4.249999999999998,1,1,0.019,1.0,32031.0,0.009,0.009,89.99999999999999,1,1,0.311,1.0,35884.0,0.01100000000000001,0.01100000000000001,3.66666666666667,1,1,16.373,1.0,22940.0,-1.626999999999999,1.626999999999999,9.038888888888883,1,1,4,0.10325000000000001,0.07534379536498013,0.032,0.23,0.10325000000000001,0.07534379536498013,0.12781725235663613,0.10325000000000001,1.0,4,0,1.0,1.0,0,3165.0,7518.5,0,4,-0.03775,0.17908988664913494,-0.326,0.164,-0.03775,0.17908988664913494,0.18302527147910477,0.13225,1.0,4,0,1.0,1.0,0,24633.0,27716.25,0
91,91,power_law,4.226,1.0,7208.0,-0.774,0.774,15.479999999999999,1,1,1.907,1.0,9773.0,-0.09299999999999997,0.09299999999999997,4.649999999999999,1,1,0.005,1.0,29180.0,-0.005,0.005,50.0,1,1,0.293,1.0,28833.0,-0.007000000000000006,0.007000000000000006,2.3333333333333357,1,1,17.742,1.0,27324.0,-0.2579999999999991,0.2579999999999991,1.4333333333333285,1,1,4,0.10225000000000001,0.04557068685021107,0.053,0.154,0.10225000000000001,0.04557068685021107,0.11194529914203633,0.10225000000000001,1.0,4,0,1.0,1.0,0,3945.0,5626.25,0,4,-0.10475,0.14738788111646084,-0.359,0.001,-0.10475,0.14738788111646084,0.18081966154154808,0.10525,1.0,4,0,1.0,1.0,0,22171.0,26772.0,0
92,92,power_law,4.346,1.0,6614.0,-0.6539999999999999,0.6539999999999999,13.079999999999997,1,1,1.874,1.0,9452.0,-0.1259999999999999,0.1259999999999999,6.2999999999999945,1,1,0.005,1.0,28846.0,-0.005,0.005,50.0,1,1,0.296,1.0,28256.0,-0.0040000000000000036,0.0040000000000000036,1.3333333333333346,1,1,17.647,1.0,26433.0,-0.35300000000000153,0.35300000000000153,1.9611111111111197,1,1,4,0.11075000000000002,0.027123559869604137,0.085,0.15,0.11075000000000002,0.027123559869604137,0.11402302399077127,0.11075000000000002,1.0,4,0,1.0,1.0,0,4238.0,5139.5,0,4,0.05324999999999999,0.045499313181629454,-0.013,0.107,0.05324999999999999,0.045499313181629454,0.07004105938661978,0.05975,1.0,4,0,1.0,1.0,0,25424.0,25949.0,0
93,93,power_law,4.263,1.0,4793.0,-0.7370000000000001,0.7370000000000001,14.740000000000004,1,1,2.011,1.0,7006.0,0.01100000000000012,0.01100000000000012,0.550000000000006,1,1,0.012,1.0,23172.0,0.002,0.002,20.0,1,1,0.276,1.0,20592.0,-0.023999999999999966,0.023999999999999966,7.999999999999989,1,1,19.461,1.0,17241.0,1.4609999999999985,1.4609999999999985,8.116666666666658,1,1,4,0.1575,0.07464750498174738,0.065,0.253,0.1575,0.07464750498174738,0.17429429135803615,0.1575,1.0,4,0,1.0,1.0,0,1098.0,3132.75,0,4,-0.01949999999999999,0.21823439233997927,-0.354,0.257,-0.01949999999999999,0.21823439233997927,0.21910385665250168,0.1605,1.0,4,0,1.0,1.0,0,15302.0,17587.5,0
94,94,power_law,3.231,1.0,6228.0,-1.7690000000000001,1.7690000000000001,35.38,0,1,1.744,1.0,7747.0,-0.256,0.256,12.8,0,1,0.004,1.0,19192.0,-0.006,0.006,60.0,0,1,0.301,1.0,22057.0,0.0010000000000000009,0.0010000000000000009,0.33333333333333365,1,1,16.812,1.0,15844.0,-1.1879999999999988,1.1879999999999988,6.599999999999993,1,1,4,0.079,0.026795522013948525,0.039,0.113,0.079,0.026795522013948525,0.08342062095189653,0.079,1.0,4,0,1.0,1.0,0,4523.0,5007.25,0,4,0.022000000000000002,0.129292304488705,-0.111,0.232,0.022000000000000002,0.129292304488705,0.13115067670431593,0.102,1.0,4,0,1.0,1.0,0,16433.0,20019.0,0
95,95,power_law,3.038,1.0,7548.0,-1.9620000000000002,1.9620000000000002,39.24,0,1,1.749,1.0,11939.0,-0.2509999999999999,0.2509999999999999,12.549999999999994,0,1,0.015,1.0,28894.0,0.004999999999999999,0.004999999999999999,49.999999999999986,1,1,0.294,1.0,29396.0,-0.006000000000000005,0.006000000000000005,2.0000000000000018,1,1,18.363,1.0,28357.0,0.36299999999999955,0.36299999999999955,2.0166666666666644,1,1,4,0.16725,0.07805887201337205,0.043,0.253,0.16725,0.07805887201337205,0.18456909275390612,0.16725,1.0,4,0,1.005,1.01,0,1122.0,3932.75,0,4,0.093,0.12542926293333626,-0.078,0.221,0.093,0.12542926293333626,0.1561457652323623,0.132,1.0,4,0,1.0,1.0,0,19707.0,26647.0,0
96,96,power_law,4.348,1.0,5336.0,-0.6520000000000001,0.6520000000000001,13.040000000000001,1,1,1.9,1.0,7862.0,-0.10000000000000009,0.10000000000000009,5.000000000000004,1,1,0.021,1.0,25343.0,0.011000000000000001,0.011000000000000001,110.00000000000001,0,1,0.294,1.0,27752.0,-0.006000000000000005,0.006000000000000005,2.0000000000000018,1,1,18.152,1.0,21812.0,0.15200000000000102,0.15200000000000102,0.8444444444444501,1,1,4,0.06575,0.0258879798362097,0.025,0.096,0.06575,0.0258879798362097,0.07066293229126569,0.06575,1.0,4,0,1.0,1.0,0,5012.0,8480.0,0,4,0.014249999999999992,0.18772902679127704,-0.281,0.236,0.014249999999999992,0.18772902679127704,0.18826908933757555,0.15475,1.0,4,0,1.0,1.0,0,3271.0,14382.25,0
97,97,power_law,3.299,1.0,3829.0,-1.701,1.701,34.02,0,1,1.794,1.0,5773.0,-0.20599999999999996,0.20599999999999996,10.299999999999997,1,1,0.008,1.0,8197.0,-0.002,0.002,20.0,1,1,0.316,1.0,6438.0,0.016000000000000014,0.016000000000000014,5.333333333333338,1,1,16.909,1.0,27220.0,-1.091000000000001,1.091000000000001,6.061111111111117,1,1,4,0.10625,0.06788731472079301,0.045,0.221,0.10625,0.06788731472079301,0.12608627998319247,0.10625,1.0,4,0,1.0125,1.04,1,85.0,2886.75,1,4,0.03975000000000001,0.12214617267847569,-0.155,0.167,0.03975000000000001,0.12214617267847569,0.12845135265928498,0.11725,1.0,4,0,1.0,1.0,0,8546.0,17250.75,0
98,98,power_law,4.007,1.0,9416.0,-0.9930000000000003,0.9930000000000003,19.860000000000007,1,1,1.879,1.0,11928.0,-0.121,0.121,6.05,1,1,0.003,1.0,32699.0,-0.007,0.007,70.0,0,1,0.301,1.0,32870.0,0.0010000000000000009,0.0010000000000000009,0.33333333333333365,1,1,19.07,1.0,26116.0,1.0700000000000003,1.0700000000000003,5.9444444444444455,1,1,4,0.11375000000000002,0.06840093201119413,0.021,0.195,0.11375000000000002,0.06840093201119413,0.1327318725852988,0.11375000000000002,1.0,4,0,1.0,1.0,0,1764.0,8287.0,0,4,-0.07325000000000001,0.08594293164652926,-0.157,0.049,-0.07325000000000001,0.08594293164652926,0.11292364677072735,0.09775,1.0,4,0,1.0,1.0,0,21880.0,25829.75,0
99,99,power_law,4.231,1.0,7132.0,-0.7690000000000001,0.7690000000000001,15.380000000000003,1,1,1.945,1.0,10033.0,-0.05499999999999994,0.05499999999999994,2.749999999999997,1,1,0.016,1.0,26857.0,0.006,0.006,60.0,1,1,0.284,1.0,26964.0,-0.016000000000000014,0.016000000000000014,5.333333333333338,1,1,18.071,1.0,26033.0,0.0710000000000015,0.0710000000000015,0.3944444444444528,1,1,4,0.131,0.08121268373844077,0.066,0.27,0.131,0.08121268373844077,0.154131437416252,0.131,1.0,4,0,1.0025,1.01,0,588.0,4214.75,0,4,0.0375,0.187766477306254,-0.164,0.227,0.0375,0.187766477306254,0.19147454138866607,0.1875,1.0,4,0,1.0,1.0,0,20681.0,24344.0,0
