,simulation,model,scale1_post_mean,scale1_rhat,scale1_ess_bulk,scale1_bias,scale1_abs_bias,scale1_relative_error,scale1_covered,scale1_converged,exponent1_post_mean,exponent1_rhat,exponent1_ess_bulk,exponent1_bias,exponent1_abs_bias,exponent1_relative_error,exponent1_covered,exponent1_converged,q_param_post_mean,q_param_rhat,q_param_ess_bulk,q_param_bias,q_param_abs_bias,q_param_relative_error,q_param_covered,q_param_converged,pi0_post_mean,pi0_rhat,pi0_ess_bulk,pi0_bias,pi0_abs_bias,pi0_relative_error,pi0_covered,pi0_converged,phi_post_mean,phi_rhat,phi_ess_bulk,phi_bias,phi_abs_bias,phi_relative_error,phi_covered,phi_converged,n_fx1,fx1_post_mean_avg,fx1_post_mean_sd,fx1_post_mean_min,fx1_post_mean_max,fx1_bias_mean,fx1_bias_sd,fx1_rmse,fx1_mae,fx1_coverage_rate,fx1_n_covered,fx1_n_rhat_nan,fx1_rhat_mean,fx1_rhat_max,fx1_n_rhat_above_1.01,fx1_ess_bulk_min,fx1_ess_bulk_mean,fx1_n_ess_below_400,n_fy1,fy1_post_mean_avg,fy1_post_mean_sd,fy1_post_mean_min,fy1_post_mean_max,fy1_bias_mean,fy1_bias_sd,fy1_rmse,fy1_mae,fy1_coverage_rate,fy1_n_covered,fy1_n_rhat_nan,fy1_rhat_mean,fy1_rhat_max,fy1_n_rhat_above_1.01,fy1_ess_bulk_min,fy1_ess_bulk_mean,fy1_n_ess_below_400
10,10,power_law,0.389,1.0,12034.0,-0.611,0.611,61.1,0,1,2.062,1.0,2913.0,-0.9380000000000002,0.9380000000000002,31.26666666666667,0,1,0.024,1.0,3426.0,0.014,0.014,140.0,1,1,0.647,1.0,1761.0,0.34700000000000003,0.34700000000000003,115.66666666666667,0,1,12.747,1.0,2716.0,-5.253,5.253,29.183333333333334,0,1,4,0.0015,0.0014999999999999998,-0.001,0.003,0.0015,0.0014999999999999998,0.0021213203435596424,0.002,1.0,4,0,1.0,1.0,0,2575.0,7770.0,0,4,0.01275,0.01889940475253123,-0.017,0.031,0.01275,0.01889940475253123,0.022798026230355994,0.021249999999999998,1.0,4,0,1.0,1.0,0,2748.0,19900.25,0
11,11,power_law,0.399,1.0,18640.0,-0.601,0.601,60.099999999999994,0,1,2.031,1.0,25281.0,-0.9689999999999999,0.9689999999999999,32.3,0,1,0.02,1.0,34345.0,0.01,0.01,100.0,1,1,0.633,1.0,32380.0,0.333,0.333,111.00000000000001,0,1,10.736,1.0,20222.0,-7.263999999999999,7.263999999999999,40.35555555555555,0,1,4,0.00175,0.0012990381056766582,0.001,0.004,0.00175,0.0012990381056766582,0.0021794494717703367,0.00175,1.0,4,0,1.0,1.0,0,7492.0,12102.75,0,4,-0.021750000000000002,0.04776177865197233,-0.08,0.053,-0.021750000000000002,0.04776177865197233,0.05248094892434778,0.04825,1.0,4,0,1.0,1.0,0,25301.0,28404.25,0
12,12,power_law,0.39,1.0,16814.0,-0.61,0.61,61.0,0,1,2.144,1.0,20574.0,-0.8559999999999999,0.8559999999999999,28.533333333333328,0,1,0.019,1.0,31835.0,0.009,0.009,89.99999999999999,1,1,0.647,1.0,32942.0,0.34700000000000003,0.34700000000000003,115.66666666666667,0,1,14.527,1.0,19918.0,-3.4730000000000008,3.4730000000000008,19.294444444444448,1,1,4,0.0022500000000000003,0.0014790199457749042,0.0,0.004,0.0022500000000000003,0.0014790199457749042,0.002692582403567252,0.0022500000000000003,1.0,4,0,1.0,1.0,0,8039.0,14398.25,0,4,0.002749999999999999,0.04817351450745523,-0.029,0.086,0.002749999999999999,0.04817351450745523,0.04825194296606096,0.040249999999999994,1.0,4,0,1.0,1.0,0,22150.0,24673.75,0
13,13,power_law,0.488,1.0,16874.0,-0.512,0.512,51.2,0,1,2.272,1.0,20663.0,-0.7280000000000002,0.7280000000000002,24.266666666666673,0,1,0.022,1.0,39424.0,0.011999999999999999,0.011999999999999999,119.99999999999997,1,1,0.652,1.0,32687.0,0.35200000000000004,0.35200000000000004,117.33333333333336,0,1,14.789,1.0,21497.0,-3.2110000000000003,3.2110000000000003,17.83888888888889,1,1,4,0.004750000000000001,0.0031124748994971834,0.002,0.01,0.004750000000000001,0.0031124748994971834,0.005678908345800274,0.004750000000000001,1.0,4,0,1.0,1.0,0,1418.0,6406.0,0,4,-0.01725,0.03911121961790504,-0.068,0.038,-0.01725,0.03911121961790504,0.042746344872983004,0.036250000000000004,1.0,4,0,1.0,1.0,0,24337.0,28123.25,0
14,14,power_law,0.439,1.0,19082.0,-0.5609999999999999,0.5609999999999999,56.099999999999994,0,1,2.146,1.0,22725.0,-0.8540000000000001,0.8540000000000001,28.46666666666667,0,1,0.02,1.0,13853.0,0.01,0.01,100.0,1,1,0.633,1.0,8302.0,0.333,0.333,111.00000000000001,0,1,11.707,1.0,16583.0,-6.292999999999999,6.292999999999999,34.96111111111111,0,1,4,0.004,0.001224744871391589,0.003,0.006,0.004,0.001224744871391589,0.004183300132670378,0.004,1.0,4,0,1.0,1.0,0,1654.0,6055.25,0,4,0.034,0.052834647722872156,-0.038,0.089,0.034,0.052834647722872156,0.06282913336979908,0.053,1.0,4,0,1.0,1.0,0,7973.0,12743.75,0
15,15,power_law,0.47,1.0,16091.0,-0.53,0.53,53.0,0,1,2.073,1.0,20501.0,-0.927,0.927,30.9,0,1,0.033,1.0,1970.0,0.023,0.023,229.99999999999997,0,1,0.657,1.0,26104.0,0.35700000000000004,0.35700000000000004,119.00000000000001,0,1,9.831,1.0,23322.0,-8.169,8.169,45.38333333333334,0,1,4,0.01175,0.008926785535678562,0.001,0.022,0.01175,0.008926785535678562,0.014756354563373706,0.01175,1.0,4,0,1.0,1.0,0,3824.0,5040.5,0,4,-0.006249999999999999,0.046606732346303796,-0.059,0.068,-0.006249999999999999,0.046606732346303796,0.04702393007820592,0.04025,1.0,4,0,1.0,1.0,0,4978.0,20708.25,0
16,16,power_law,0.398,1.0,3862.0,-0.602,0.602,60.199999999999996,0,1,2.088,1.0,20919.0,-0.9119999999999999,0.9119999999999999,30.4,0,1,0.027,1.0,14319.0,0.017,0.017,170.00000000000003,0,1,0.654,1.0,17873.0,0.35400000000000004,0.35400000000000004,118.00000000000001,0,1,12.757,1.0,1185.0,-5.243,5.243,29.12777777777778,1,1,4,0.003,0.002,0.001,0.005,0.003,0.002,0.003605551275463989,0.003,1.0,4,0,1.0,1.0,0,4321.0,6604.25,0,4,0.02825,0.061214275295881755,-0.046,0.1,0.02825,0.061214275295881755,0.0674184692795676,0.05975000000000001,1.0,4,0,1.0,1.0,0,9923.0,17602.25,0
17,17,power_law,0.418,1.03,157.0,-0.5820000000000001,0.5820000000000001,58.20000000000001,0,0,2.068,1.04,7861.0,-0.9319999999999999,0.9319999999999999,31.066666666666663,0,0,0.047,1.04,17318.0,0.037,0.037,370.0,0,0,0.641,1.01,7160.0,0.341,0.341,113.66666666666667,0,1,10.631,1.05,64.0,-7.369,7.369,40.93888888888888,0,0,4,0.0025000000000000005,0.004387482193696061,-0.005,0.006,0.0025000000000000005,0.004387482193696061,0.005049752469181039,0.005000000000000001,1.0,4,0,1.0225,1.05,2,415.0,4681.25,0,4,-0.028,0.036993242626187826,-0.068,0.029,-0.028,0.036993242626187826,0.04639504283864818,0.0425,1.0,4,0,1.03,1.05,2,65.0,3625.0,1
18,18,power_law,0.423,1.0,17236.0,-0.577,0.577,57.699999999999996,0,1,2.106,1.0,24084.0,-0.8940000000000001,0.8940000000000001,29.800000000000004,0,1,0.027,1.0,36912.0,0.017,0.017,170.00000000000003,0,1,0.653,1.0,38038.0,0.35300000000000004,0.35300000000000004,117.66666666666667,0,1,12.419,1.0,23130.0,-5.5809999999999995,5.5809999999999995,31.005555555555553,0,1,4,0.004,0.0024494897427831783,0.002,0.008,0.004,0.0024494897427831783,0.00469041575982343,0.004,1.0,4,0,1.0,1.0,0,5304.0,7580.5,0,4,0.006000000000000002,0.06058052492344383,-0.086,0.08,0.006000000000000002,0.06058052492344383,0.0608769250208977,0.049999999999999996,1.0,4,0,1.0,1.0,0,25184.0,28727.5,0
19,19,power_law,0.478,1.0,8011.0,-0.522,0.522,52.2,0,1,2.206,1.0,6546.0,-0.794,0.794,26.466666666666665,0,1,0.017,1.0,14456.0,0.007000000000000001,0.007000000000000001,70.0,1,1,0.674,1.0,14465.0,0.37400000000000005,0.37400000000000005,124.66666666666669,0,1,12.216,1.0,11101.0,-5.784000000000001,5.784000000000001,32.13333333333333,0,1,4,0.0025,0.0015,0.001,0.005,0.0025,0.0015,0.00291547594742265,0.0025,1.0,4,0,1.0,1.0,0,8459.0,11757.5,0,4,0.01025,0.018939046966518668,-0.011,0.035,0.01025,0.018939046966518668,0.02153485546735803,0.01825,1.0,4,0,1.0,1.0,0,15774.0,19006.0,0
