simulation,model_type,overall_r2,overall_rmse,overall_mae,obs_zeros,pred_zeros,obs_ones,pred_ones,continuous_r2,continuous_rmse
28,gaussian,0.357085721,0.147600759,0.090620853,0.272908367,0.274428691,0.011952191,0.012707763,0.632167613,0.099648983
28,power_law,0.408367894,0.141591741,0.083680764,0.272908367,0.274254513,0.011952191,0.012779818,0.732599016,0.084962912
29,exponential,0.462377201,0.125444277,0.08084417,0.250996016,0.251330864,0.00498008,0.005890469,0.692611129,0.092378022
29,gaussian,0.416979219,0.13063334,0.086120943,0.250996016,0.251292175,0.00498008,0.005887512,0.621744612,0.102474816
29,power_law,0.497201705,0.121313438,0.076098097,0.250996016,0.251192947,0.00498008,0.005905098,0.752363634,0.08291475
30,exponential,0.439195168,0.135893688,0.082181136,0.258964143,0.260376152,0.009960159,0.010799209,0.711995275,0.089146505
30,gaussian,0.399193626,0.140656782,0.087054106,0.258964143,0.260369678,0.009960159,0.010812033,0.649182222,0.098388721
30,power_law,0.472227536,0.131830766,0.078215347,0.258964143,0.26100912,0.009960159,0.010840793,0.758370213,0.08165443
31,exponential,0.434534643,0.123081587,0.079673446,0.249003984,0.249656094,0.00498008,0.005916864,0.661026233,0.091381566
31,gaussian,0.399694062,0.126816688,0.083730406,0.249003984,0.249676668,0.00498008,0.005913813,0.595768197,0.099790865
31,power_law,0.456216797,0.120698808,0.076735904,0.249003984,0.249537195,0.00498008,0.005914125,0.710271243,0.084483394
32,exponential,0.424647693,0.122842403,0.078591354,0.248007968,0.247691546,0.003984064,0.00488854,0.691967171,0.088266908
32,gaussian,0.390584253,0.126426528,0.082813223,0.248007968,0.247926668,0.003984064,0.004910327,0.62100021,0.097908162
32,power_law,0.45232213,0.119851637,0.074698129,0.248007968,0.246366036,0.003984064,0.004887575,0.748072139,0.07982474
33,exponential,0.376762102,0.143598002,0.08917841,0.257968127,0.258420163,0.009960159,0.01082688,0.684236993,0.093552594
