simulation,model_type,overall_r2,overall_rmse,overall_mae,obs_zeros,pred_zeros,obs_ones,pred_ones,continuous_r2,continuous_rmse
40,power_law,0.393881585,0.148074698,0.097860379,0.219123506,0.22017228,0.010956175,0.011735776,0.675439277,0.093962297
41,exponential,0.431232512,0.147415197,0.095027621,0.234063745,0.23557246,0.009960159,0.010769485,0.698973433,0.095975333
41,gaussian,0.410245665,0.150110284,0.098183154,0.234063745,0.235680497,0.009960159,0.010769734,0.670056236,0.100479433
41,power_law,0.445125936,0.145603592,0.093029762,0.234063745,0.23555615,0.009960159,0.010791864,0.71403291,0.093543851
42,exponential,0.441960502,0.134436839,0.094734032,0.238047809,0.238968127,0.00498008,0.00588219,0.632595284,0.100905119
42,gaussian,0.417529406,0.137348154,0.097745551,0.238047809,0.238977808,0.00498008,0.005887606,0.601604774,0.105074637
42,power_law,0.464115346,0.13174116,0.092379895,0.238047809,0.239013415,0.00498008,0.005845493,0.65377979,0.097952843
43,exponential,0.409723752,0.148991498,0.09688014,0.242031873,0.242956331,0.009960159,0.010781997,0.693381771,0.096037195
43,gaussian,0.388761403,0.15161397,0.100281251,0.242031873,0.243639442,0.009960159,0.010734966,0.649592344,0.102666149
43,power_law,0.430801891,0.146307152,0.093995547,0.242031873,0.243400336,0.009960159,0.010809543,0.723304842,0.091230753
44,exponential,0.408579728,0.141251093,0.09600956,0.227091633,0.226702316,0.006972112,0.007920879,0.669659507,0.096840643
44,gaussian,0.3830566,0.144266792,0.099279676,0.227091633,0.226699857,0.006972112,0.007848481,0.633653679,0.101981801
44,power_law,0.433167639,0.138283713,0.093014875,0.227091633,0.226932022,0.006972112,0.007813154,0.694112955,0.093187423
45,exponential,0.403217046,0.141770667,0.097212154,0.238047809,0.238430092,0.005976096,0.006891777,0.640672519,0.101330309
45,gaussian,0.383144101,0.144135195,0.099778882,0.238047809,0.238346178,0.005976096,0.006904631,0.606089901,0.10609446
45,power_law,0.417241635,0.140094936,0.094705525,0.238047809,0.238553256,0.005976096,0.00689769,0.664059823,0.097977222
46,exponential,0.35587994,0.155916467,0.100879005,0.24501992,0.245051668,0.009960159,0.010859904,0.692666042,0.096507587
46,gaussian,0.340029735,0.157823168,0.103912572,0.24501992,0.245012201,0.009960159,0.010760925,0.658642707,0.101709326
46,power_law,0.363518545,0.154989205,0.098797507,0.24501992,0.245040027,0.009960159,0.010760894,0.711855401,0.093446152
47,exponential,0.371845342,0.15066108,0.097955119,0.234063745,0.2345376,0.008964143,0.00976466,0.668874755,0.098176134
47,gaussian,0.356148416,0.152531896,0.100963293,0.234063745,0.235290339,0.008964143,0.009783833,0.629948937,0.103786438
47,power_law,0.383510024,0.149255655,0.095990966,0.234063745,0.234807146,0.008964143,0.009806648,0.693448804,0.094462903
48,exponential,0.499219245,0.127974645,0.088195023,0.206175299,0.207678505,0.003984064,0.00489713,0.686273049,0.095432415
48,gaussian,0.478078962,0.130647926,0.090566761,0.206175299,0.207618339,0.003984064,0.004928629,0.661447943,0.099136305
48,power_law,0.512589527,0.126254698,0.086931708,0.206175299,0.207601127,0.003984064,0.004924427,0.701473153,0.093091857
49,exponential,0.434111449,0.14199808,0.097480923,0.236055777,0.237282651,0.005976096,0.006797871,0.660168261,0.102082358
49,gaussian,0.413554059,0.144554298,0.10027697,0.236055777,0.23716565,0.005976096,0.006862954,0.629056568,0.106652875
49,power_law,0.448431119,0.140189955,0.095848111,0.236055777,0.236953623,0.005976096,0.006863172,0.677679657,0.099417442
50,exponential,0.517613157,0.127099363,0.091700479,0.237051793,0.238315768,0.002988048,0.003938496,0.679727169,0.098654795
50,gaussian,0.488155173,0.130922655,0.095070313,0.237051793,0.238296097,0.002988048,0.003916241,0.647058451,0.103564173
50,power_law,0.544407788,0.123519007,0.088916418,0.237051793,0.237906406,0.002988048,0.004299085,0.701408534,0.095256988
51,exponential,0.390289783,0.148746503,0.096574927,0.236055777,0.237561971,0.009960159,0.010743713,0.670536359,0.09717232
51,gaussian,0.369366439,0.151277231,0.09991503,0.236055777,0.237325448,0.009960159,0.010887668,0.636045201,0.102132168
51,power_law,0.406465154,0.146760147,0.094324805,0.236055777,0.237460159,0.009960159,0.010801855,0.692959853,0.093807251
