simulation,model_type,overall_r2,overall_rmse,overall_mae,obs_zeros,pred_zeros,obs_ones,pred_ones,continuous_r2,continuous_rmse
15,exponential,0.333676803,0.119068371,0.060360543,0.293824701,0.294342194,0.006972112,0.007790712,0.603880777,0.088576906
15,gaussian,0.275327291,0.12417235,0.066106011,0.293824701,0.294580459,0.006972112,0.007829993,0.487802077,0.10072249
15,power_law,0.443057168,0.108857726,0.047712413,0.293824701,0.295108192,0.006972112,0.008668607,0.822010152,0.059375211
16,exponential,0.330213753,0.116381858,0.057997209,0.294820717,0.295267306,0.005976096,0.006929999,0.579502752,0.090822606
16,gaussian,0.271065473,0.12141195,0.063447468,0.294820717,0.295631536,0.005976096,0.006865662,0.465665046,0.102380954
16,power_law,0.4593331,0.10456397,0.04409965,0.294820717,0.29495023,0.005976096,0.006859749,0.842830855,0.055525954
17,exponential,0.397742265,0.116881196,0.057662087,0.288844622,0.290482258,0.006972112,0.007802976,0.618043769,0.090734084
17,gaussian,0.326775515,0.123575793,0.063991445,0.288844622,0.290381785,0.006972112,0.007834599,0.50506034,0.103285603
17,power_law,0.529552978,0.103302021,0.043847174,0.288844622,0.290701911,0.006972112,0.007804345,0.8307924,0.060391191
18,exponential,0.358858087,0.121804332,0.058871194,0.297808765,0.298876058,0.008964143,0.00978346,0.596557495,0.090112337
18,gaussian,0.298730425,0.127387891,0.064416288,0.297808765,0.299134182,0.008964143,0.009830677,0.482765115,0.102032219
18,power_law,0.476462447,0.110067618,0.046362277,0.297808765,0.298263197,0.008964143,0.009805092,0.837786681,0.057139533
19,exponential,0.392394286,0.116453856,0.056623025,0.298804781,0.300066204,0.006972112,0.007765314,0.645764056,0.086973054
19,gaussian,0.31739012,0.123432417,0.06389988,0.298804781,0.299892212,0.006972112,0.007835471,0.515002932,0.101767233
19,power_law,0.470113152,0.108751315,0.044763322,0.298804781,0.299507252,0.006972112,0.007833292,0.850067174,0.056583104
20,exponential,0.427867684,0.10371399,0.050628511,0.284860558,0.286131318,0.00498008,0.005733379,0.672784309,0.077899642
20,gaussian,0.354510097,0.110162512,0.057992158,0.284860558,0.285824857,0.00498008,0.005867997,0.547251086,0.091631988
20,power_law,0.530844733,0.09391769,0.039824321,0.284860558,0.28600084,0.00498008,0.005888322,0.843450744,0.053882025
21,exponential,0.338698671,0.124961475,0.062614189,0.274900398,0.275910763,0.008964143,0.009879046,0.610281782,0.088771999
21,gaussian,0.274756505,0.130863451,0.069037347,0.274900398,0.275768022,0.008964143,0.00976992,0.49073292,0.101478361
21,power_law,0.453901324,0.113556503,0.048596844,0.274900398,0.275875093,0.008964143,0.009868619,0.826466844,0.059236839
22,exponential,0.403850065,0.109679485,0.05758584,0.305776892,0.305525367,0.003984064,0.004921595,0.630759615,0.090295093
22,gaussian,0.329530834,0.116315356,0.064496212,0.305776892,0.305756318,0.003984064,0.004916864,0.500910148,0.104978152
22,power_law,0.54761168,0.095543983,0.043423636,0.305776892,0.305779414,0.003984064,0.004914249,0.833231487,0.060682935
23,exponential,0.362488155,0.113879315,0.056063536,0.28685259,0.287259338,0.005976096,0.006836591,0.625350795,0.08568388
23,gaussian,0.298299553,0.119474877,0.061770064,0.28685259,0.288004731,0.005976096,0.006853897,0.508365136,0.098154011
